time,power
1,1250.8491185952537
2,1225.7995102216564
3,1201.616797875263
4,1178.2679828980213
5,1155.721387939812
6,1133.946602333785
7,1112.9144297811422
8,1092.5968382460767
9,1072.9669119659022
10,1053.9988054855253
11,1035.6676996293813
12,1017.9497593277372
13,1000.8220932178631
14,984.2627149440416
15,968.2505060836869
16,952.7651806299917
17,937.7872509645563
18,923.2979952563229
19,909.2794262259142
20,895.7142612171034
21,882.5858935196683
22,869.8783648903
23,857.5763392205375
24,845.6650773029078
25,834.1304126485608
26,822.9587283117069
27,812.1369346780912
28,801.6524481765858
29,791.4931708747432
30,781.6474709208431
31,772.1041637965799
32,762.8524943460751
33,753.8821195483822
34,745.1830920020602
35,736.7458440917383
36,728.5611728078928
37,720.6202251922876
38,712.9144843827115
39,705.4357562317763
40,698.1761564756239
41,691.1280984294161
42,684.284281187481
43,677.6376783069272
44,671.181526954446
45,664.90931749689
46,658.8147835170379
47,652.8918922367601
48,647.1348353305391
49,641.538020113049
50,636.0960610851694
51,630.803771823486
52,625.656157198965
53,620.6484059110932
54,615.7758833243546
55,611.0341245944845
56,606.4188280724551
57,601.9258489746758
58,597.5511933083652
59,593.2910120415268
60,589.1415955074043
61,585.0993680337192
62,581.1608827874064
63,577.3228168259506
64,573.5819663468056
65,569.9352421267331
66,566.3796651432467
67,562.912362370669
68,559.5305627436313
69,556.2315932811402
70,553.0128753646296
71,549.8719211636876
72,546.8063302034179
73,543.8137860676411
74,540.8920532323909
75,538.0389740243866
76,535.252465699389
77,532.5305176355574
78,529.8711886371304
79,527.2726043439443
80,524.7329547424984
81,522.2504917744434
82,519.8235270385508
83,517.450429582378
84,515.1296237800054
85,512.8595872923684
86,510.63884910685397
87,508.46598765296983
88,506.33962899102096
89,504.25844507086305
90,502.22115205791624
91,500.2265087237428
92,498.2733148986019
93,496.36040998350245
94,494.48667151937366
95,492.6510138110768
96,490.852386604069
97,489.0897738116217
98,487.3621922905862
99,485.6686906637742
100,484.0083481871049
101,482.3802736597465
102,480.78360437554664
103,479.2175051141234
104,477.6811671700487
105,476.1738074186227
106,474.6946674167993
107,473.24301253787905
108,471.8181311386441
109,470.41933375766257
110,469.0459523435408
111,467.6973395119535
112,466.37286783032573
113,465.0719291290899
114,463.79393383848054
115,462.5383103498751
116,461.3045044007263
117,460.0919784821706
118,458.9002112684358
119,457.7286970672022
120,456.5769452901105
121,455.4444799426375
122,454.3308391325948
123,453.2355745965332
124,452.15825124336715
125,451.09844671455676
126,450.0557509602156
127,449.02976583053385
128,448.02010468193293
129,447.026391997392
130,446.0482630204031
131,445.085363402042
132,444.13734886065373
133,443.20388485367715
134,442.28464626114885
135,441.379317080446
136,440.4875901318445
137,439.60916677448597
138,438.74375663236117
139,437.8910773299379
140,437.050854237068
141,436.22282022282974
142,435.40671541797195
143,434.6022869856388
144,433.8092889000676
145,433.0274817329651
146,432.25663244727565
147,431.49651419807094
148,430.7469061402953
149,430.0075932431168
150,429.27836611063935
151,428.55902080874336
152,427.849358697831
153,427.1491862712582
154,426.45831499924816
155,425.77656117808544
156,425.10374578439865
157,424.43969433434785
158,423.7842367475384
159,423.13720721549083
160,422.4984440745024
161,421.8677896827419
162,421.2450903014258
163,420.6301959799305
164,420.0229604446972
165,419.42324099179746
166,418.8308983830257
167,418.2457967453964
168,417.6678034739216
169,417.0967891375563
170,416.5326273881977
171,415.97519487263014
172,415.4243711473139
173,414.8800385959167
174,414.34208234949296
175,413.8103902092162
176,413.2848525715786
177,412.7653623559688
178,412.25181493454824
179,411.7441080643435
180,411.24214182148097
181,410.7458185374877
182,410.2550427375886
183,409.76972108093116
184,409.2897623026717
185,408.8150771578595
186,408.34557836705744
187,407.8811805636407
188,407.42180024271596
189,406.9673557116065
190,406.5177670418504
191,406.07295602266095
192,405.6328461158
193,405.1973624118175
194,404.76643158760976
195,404.3399818652559
196,403.9179429720857
197,403.5002461019422
198,403.08682387759586
199,402.67761031427517
200,402.2725407842753
201,401.8715519826098
202,401.4745818936715
203,401.0815697588695
204,400.69245604520995
205,400.3071824147912
206,399.9256916951823
207,399.54792785065695
208,399.1738359542554
209,398.8033621606487
210,398.43645367977615
211,398.07305875123643
212,397.71312661940283
213,397.3566075092449
214,397.0034526028293
215,396.6536140164823
216,396.30704477859047
217,395.96369880802064
218,395.62353089313996
219,395.28649667141593
220,394.9525526095807
221,394.62165598433916
222,394.29376486360644
223,393.96883808825777
224,393.6468352543731
225,393.3277166959653
226,393.01144346817256
227,392.697977330904
228,392.3872807329235
229,392.07931679635846
230,391.7740493016209
231,391.4714426727286
232,391.17146196301303
233,390.8740728412049
234,390.57924157788324
235,390.2869350322795
236,389.99712063942377
237,389.7097663976267
238,389.4248408562821
239,389.1423131039857
240,388.86215275695736
241,388.5843299477596
242,388.3088153143034
243,388.03557998913254
244,387.7645955889789
245,387.495834204581
246,387.22926839075694
247,386.9648711567266
248,386.7026159566738
249,386.4424766805434
250,386.1844276450647
251,385.92844358499684
252,385.6744996445885
253,385.422571369246
254,385.17263469740476
255,384.92466595259754
256,384.6786418357143
257,384.43453941744866
258,384.19233613092484
259,383.95200976450195
260,383.7135384547481
261,383.47690067958246
262,383.2420752515779
263,383.00904131142295
264,382.77777832153566
265,382.54826605982726
266,382.32048461361103
267,382.0944143736522
268,381.87003602835523
269,381.64733055808534
270,381.42627922961947
271,381.2068635907249
272,380.9890654648608
273,380.7728669459998
274,380.55825039356637
275,380.34519842749046
276,380.1336939233701
277,379.9237200077438
278,379.71526005346675
279,379.50829767519105
280,379.3028167249445
281,379.0988012878075
282,378.8962356776848
283,378.6951044331687
284,378.4953923134939
285,378.2970842945789
286,378.1001655651532
287,377.90462152296845
288,377.7104377710903
289,377.5176001142698
290,377.32609455539216
291,377.1359072920008
292,376.94702471289486
293,376.7594333947989
294,376.57312009910163
295,376.3880717686638
296,376.20427552469226
297,376.0217186636787
298,375.8403886544025
299,375.6602731349944
300,375.4813599100615
301,375.1229513322476
302,374.76666493090516
303,374.41247991509505
304,374.06037577091337
305,373.7103322568464
306,373.3623293992191
307,373.0163474877351
308,372.6723670711062
309,372.3303689527692
310,371.9903341866886
311,371.65224407324104
312,371.3160801551827
313,370.98182421369546
314,370.6494582645106
315,370.3189645541088
316,369.990325555994
317,369.6635239670398
318,369.3385427039066
319,369.01536489952804
320,368.6939738996646
321,368.37435325952475
322,368.0564867404485
323,367.7403583066564
324,367.4259521220586
325,367.11325254712546
326,366.8022441358164
327,366.49291163256726
328,366.18523996933374
329,365.8792142626898
330,365.5748198109815
331,365.2720420915312
332,364.97086675789666
333,364.6712796371774
334,364.373266727374
335,364.07681419479286
336,363.7819083715001
337,363.48853575282135
338,363.19668299488717
339,362.9063369122225
340,362.61748447537985
341,362.33011280861575
342,362.0442091876071
343,361.75976103721064
344,361.4767559292604
345,361.1951815804053
346,360.91502584998545
347,360.6362767379443
348,360.3589223827801
349,360.0829510595301
350,359.80835117779344
351,359.535111279786
352,359.2632200384302
353,358.9926662554776
354,358.7234388596647
355,358.4555269048991
356,358.18891956847824
357,357.92360614933796
358,357.659576066331
359,357.3968188565353
360,357.1353241735906
361,356.8750817860629
362,356.6160815758377
363,356.3583135365391
364,356.101767771976
365,355.8464344946144
366,355.5923040240748
367,355.339366785655
368,355.0876133088772
369,354.8370342260595
370,354.58762027091007
371,354.33936227714577
372,354.0922511771323
373,353.8462780005473
374,353.60143387306493
375,353.35771001506185
376,353.1150977403444
377,352.87358845489626
378,352.6331736556464
379,352.3938449292563
380,352.15559395092794
381,351.9184124832294
382,351.6822923749399
383,351.4472255599135
384,351.2132040559599
385,350.9802199637444
386,350.74826546570347
387,350.5173328249787
388,350.28741438436754
389,350.05850256528856
390,349.8305898667663
391,349.603668864428
392,349.3777322095195
393,349.15277262793336
394,348.92878291925456
395,348.7057559558184
396,348.4836846817856
397,348.2625621122288
398,348.0423813322359
399,347.82313549602367
400,347.60481782606854
401,347.3874216122476
402,347.17094021099416
403,346.9553670444654
404,346.7406955997236
405,346.52691942792706
406,346.3140321435372
407,346.1020274235334
408,345.89089900664203
409,345.6806406925767
410,345.4712463412881
411,345.2627098722276
412,345.0550252636191
413,344.84818655174337
414,344.642187830232
415,344.43702324937203
416,344.23268701542054
417,344.0291733899298
418,343.82647668908083
419,343.62459128302817
420,343.42351159525356
421,343.2232321019285
422,343.02374733128636
423,342.82505186300375
424,342.62714032759
425,342.4300074057863
426,342.23364782797273
427,342.03805637358363
428,341.84322787053173
429,341.6491571946402
430,341.455839269083
431,341.2632690638321
432,341.07144159511387
433,340.8803519248717
434,340.68999516023797
435,340.5003664530106
436,340.31146099913985
437,340.1232740382202
438,339.93580085299016
439,339.7490367688387
440,339.56297715331885
441,339.37761741566675
442,339.1929530063294
443,339.0089794164967
444,338.8256921776417
445,338.6430868610653
446,338.4611590774491
447,338.27990447641247
448,338.0993187460771
449,337.9193976126361
450,337.7401368399299
451,337.5615322290279
452,337.38357961781435
453,337.2062748805817
454,337.0296139276277
455,336.8535927048589
456,336.67820719339915
457,336.50345340920285
458,336.329327402674
459,336.1558252582897
460,335.98294309422914
461,335.81067706200696
462,335.6390233461112
463,335.46797816364716
464,335.29753776398474
465,335.1276984284105
466,334.95845646978506
467,334.78980823220377
468,334.62175009066294
469,334.4542784507293
470,334.2873897482142
471,334.1210804488524
472,333.9553470479844
473,333.7901860702428
474,333.625594069243
475,333.4615676272778
476,333.2981033550152
477,333.13519789120176
478,332.97284790236694
479,332.8110500825345
480,332.6498011529343
481,332.48909786172027
482,332.32893698369014
483,332.16931532000996
484,332.01022969794144
485,331.851676970572
486,331.69365401655017
487,331.5361577398216
488,331.37918506937143
489,331.22273295896656
490,331.0667983869035
491,330.91137835575864
492,330.7564698921409
493,330.60207004644883
494,330.4481758926289
495,330.294784527938
496,330.14189307270925
497,329.9894986701183
498,329.8375984859558
499,329.6861897083995
500,329.5352695477913
501,329.38483523641594
502,329.2348840282824
503,329.0854131989085
504,328.936420045107
505,328.7879018847758
506,328.63985605668904
507,328.4922799202919
508,328.3451708554969
509,328.19852626248354
510,328.0523435614997
511,327.9066201926651
512,327.76135361577815
513,327.61654131012415
514,327.47218077428556
515,327.3282695259559
516,327.1848051017538
517,327.04178505704095
518,326.8992069657414
519,326.757068420163
520,326.61536703082083
521,326.4741004262629
522,326.33326625289806
523,326.1928621748251
524,326.0528858736646
525,325.9133350483924
526,325.77420741517517
527,325.6355007072072
528,325.49721267455016
529,325.35934108397385
530,325.2218837187986
531,325.08483837874036
532,324.948202879757
533,324.8119750538958
534,324.67615274914414
535,324.5407338292801
536,324.40571617372626
537,324.2710976774038
538,324.1368762505897
539,324.0030498187744
540,323.8696163225209
541,323.73657371732685
542,323.60391997348665
543,323.47165307595566
544,323.3397710242164
545,323.20827183214533
546,323.0771535278814
547,322.9464141536967
548,322.81605176586766
549,322.6860644345479
550,322.5564502436432
551,322.4272072906863
552,322.29833368671456
553,322.16982755614833
554,322.0416870366705
555,321.9139102791078
556,321.7864954473127
557,321.65944071804745
558,321.5327442808687
559,321.4064043380136
560,321.2804191042872
561,321.1547868069508
562,321.0295056856118
563,320.9045739921147
564,320.77998999043274
565,320.65575195656146
566,320.5318581784133
567,320.4083069557122
568,320.28509659989095
569,320.1622254339887
570,320.0396917925491
571,319.9174940215211
572,319.795630478159
573,319.6740995309248
574,319.55289955939065
575,319.43202895414345
576,319.3114861166893
577,319.19126945935943
578,319.0713774052174
579,318.95180838796693
580,318.83256085186025
581,318.7136332516085
582,318.59502405229244
583,318.4767317292733
584,318.35875476810605
585,318.2410916644528
586,318.12374092399676
587,318.0067010623576
588,317.88997060500753
589,317.77354808718815
590,317.65743205382864
591,317.54162105946364
592,317.42611366815305
593,317.3109084534026
594,317.19600399808417
595,317.0813988943582
596,316.96709174359626
597,316.85308115630414
598,316.73936575204635
599,316.6259441593711
600,316.51281501573567
601,316.3999769674329
602,316.28742866951904
603,316.17516878574054
604,316.0631959884633
605,315.95150895860206
606,315.8401063855502
607,315.72898696711036
608,315.61814940942617
609,315.5075924269141
610,315.3973147421961
611,315.2873150860333
612,315.1775921972598
613,315.06814482271733
614,314.9589717171908
615,314.8500716433443
616,314.7414433716576
617,314.63308568036297
618,314.5249973553837
619,314.41717719027196
620,314.30962398614815
621,314.20233655164043
622,314.0953137028247
623,313.9885542631653
624,313.88205706345724
625,313.77582094176677
626,313.6698447433747
627,313.56412732071925
628,313.4586675333395
629,313.35346424781915
630,313.248516337732
631,313.1438226835861
632,313.0393821727703
633,312.9351936994996
634,312.83125616476264
635,312.7275684762682
636,312.6241295483931
637,312.5209383021309
638,312.41799366503966
639,312.31529457119177
640,312.2128399611232
641,312.11062878178393
642,312.00865998648845
643,311.9069325348661
644,311.8054453928137
645,311.70419753244653
646,311.603187932051
647,311.50241557603795
648,311.4018794548951
649,311.3015785651411
650,311.20151190927965
651,311.1016784957543
652,311.0020773389026
653,310.9027074589125
654,310.80356788177727
655,310.7046576392522
656,310.6059757688106
657,310.5075213136018
658,310.40929332240717
659,310.31129084959895
660,310.21351295509794
