time,power
1,1115.2145560070219
2,1094.397762898559
3,1074.319863305454
4,1054.9523040506465
5,1036.2676860230447
6,1018.239716180422
7,1000.8431615894551
8,984.0538054151264
9,967.848404775486
10,952.2046503814591
11,937.1011278848894
12,922.5172808613329
13,908.4333753573538
14,894.8304659350903
15,881.6903631498245
16,868.9956023990591
17,856.7294140842857
18,844.8756950291919
19,833.4189811004819
20,822.344420979843
21,811.6377510378018
22,801.2852712623677
23,791.2738221973933
24,781.5907628475369
25,772.2239495085776
26,763.161715483623
27,754.3928516474505
28,745.9065878228624
29,737.6925749344875
30,729.7408679069641
31,722.0419092758578
32,714.5865134810416
33,707.3658518135607
34,700.3714379882648
35,693.5951143156747
36,687.0290384476968
37,680.6656706728928
38,674.4977617380512
39,668.5183411738118
40,662.7207061030473
41,657.0984105116207
42,651.645254962011
43,646.3552767311371
44,641.2227403545114
45,636.2421285596139
46,631.4081335721173
47,626.7156487792892
48,622.1597607355677
49,617.7357414959508
50,613.4390412634497
51,609.2652813374432
52,605.2102473503347
53,601.2698827804472
54,597.4402827296059
55,593.7176879543512
56,590.0984791401937
57,586.5791714087735
58,583.1564090482177
59,579.8269604573989
60,576.5877132951964
61,573.4356698262367
62,570.3679424549485
63,567.3817494401208
64,564.4744107824715
65,561.6433442780644
66,558.8860617307042
67,556.2001653167324
68,553.5833440959295
69,551.0333706624867
70,548.5480979302679
71,546.125456046831
72,543.763449430899
73,541.4601539282073
74,539.2137140808582
75,537.0223405055195
76,534.8843073760041
77,532.7979500059487
78,530.7616625274936
79,528.7738956620345
80,526.8331545792829
81,524.9379968410282
82,523.0870304261464
83,521.2789118335432
84,519.512344259859
85,517.7860758488916
86,516.0988980098264
87,514.4496438014769
88,512.8371863798616
89,511.2604375065481
90,509.7183461153061
91,508.20989693471415
92,506.7341091644561
93,505.29003520314427
94,503.876759425592
95,502.49339700754336
96,501.13909279595345
97,499.81302022298837
98,498.51438026199054
99,497.242400423728
100,495.99633379131313
101,494.77545809224694
102,493.5790748061034
103,492.4065083064325
104,491.2571050355198
105,490.13023271069125
106,489.0252795609127
107,487.94165359247785
108,486.8787818826328
109,485.83610990002956
110,484.8131008509465
111,483.8092350502589
112,482.8240093161799
113,481.85693638783806
114,480.9075443647899
115,479.97537616760536
116,479.0599890186987
117,478.1609539426116
118,477.2778552849849
119,476.4102902494886
120,475.5578684520084
121,474.72021149141574
122,473.8969525362749
123,473.087735926867
124,472.2922167919348
125,471.5100606795789
126,470.74094320175607
127,469.9845496918512
128,469.24057487482287
129,468.50872254943044
130,467.7887052820831
131,467.0802441118606
132,466.3830682662772
133,465.6969148873755
134,465.0215287677572
135,464.3566620961679
136,463.7020742122717
137,463.05753137026664
138,462.4228065110013
139,461.79767904227356
140,461.181934626997
141,460.5753649789383
142,459.97776766573963
143,459.3889459189501
144,458.8087084508024
145,458.23686927747946
146,457.6732475486286
147,457.11766738288827
148,456.5699577092007
149,456.029952113696
150,455.49748869193854
151,454.97240990633543
152,454.4545624485159
153,453.94379710649565
154,453.4399686364505
155,452.942935638926
156,452.4525604393219
157,451.9687089724921
158,451.491250671308
159,451.02005835904157
160,450.5550081454259
161,450.0959793262599
162,449.642854286427
163,449.195518406203
164,448.7538599707337
165,448.3177700825675
166,447.8871425771311
167,447.461873941042
168,447.041863233156
169,446.62701200825035
170,446.2172242432476
171,445.81240626588925
172,445.412466685771
173,445.0173163276557
174,444.62686816698147
175,444.2410372674883
176,443.8597407208865
177,443.48289758849484
178,443.11042884477916
179,442.7422573227238
180,442.3783076609712
181,442.0185062526674
182,441.662781195954
