time,power
1,1250.3875941903675
2,1224.8865765083765
3,1200.2623208251944
4,1176.4815858990023
5,1153.5124581581888
6,1131.3242969028677
7,1109.8876818207286
8,1089.1743627177884
9,1069.157211368942
10,1049.8101753973272
11,1031.108234095508
12,1013.0273561052425
13,995.5444588762269
14,978.6373698276583
15,962.2847891397793
16,946.466254105715
17,931.1621049769394
18,916.3534522386018
19,902.022145253699
20,888.1507422177345
21,874.7224813680118
22,861.721253394144
23,849.1315749986608
24,836.9385635588051
25,825.1279128427228
26,813.6858697352725
27,802.5992119306059
28,791.8552265505278
29,781.4416896493991
30,771.3468465680428
31,761.5593931007294
32,752.0684574408581
33,742.8635828724312
34,733.9347111758353
35,725.272166717788
36,716.8666411966082
37,708.7091790152035
38,700.7911632553493
39,693.1043022279669
40,685.6406165751937
41,678.3924269010681
42,671.352341908649
43,664.5132470223316
44,657.868293475033
45,651.4108878407859
46,645.1346819941053
47,639.033563478299
48,633.1016462656326
49,627.3332618930087
50,621.7229509574983
51,616.265454956735
52,610.9557084598201
53,605.7888315949936
54,600.7601228409078
55,595.8650521089038
56,591.0992541042162
57,586.4585219545527
58,581.9388010949727
59,577.5361833984689
60,573.2469015420917
61,569.0673235988965
62,564.993947846393
63,561.0233977825776
64,557.1524173409995
65,553.3778662966738
66,549.6967158549988
67,546.1060444161625
68,542.6030335078419
69,539.1849638792975
70,535.8492117502568
71,532.5932452082559
72,529.4146207483748
73,526.3109799495534
74,523.2800462819204
75,520.3196220397989
76,517.4275853952738
77,514.6018875674233
78,511.84055010251456
79,509.14166226066556
80,506.503378504659
81,503.9239160867719
82,501.40155272966115
83,498.93462439750385
84,496.5215231537533
85,494.16069510201964
86,491.85063840672933
87,489.58990139035626
88,487.37708070414936
89,485.2108195694087
90,483.0898060864828
91,481.0127716087779
92,478.97848917918014
93,476.98577202639933
94,475.0334721188428
95,473.12047877373163
96,471.24571731925823
97,469.4081478076798
98,467.60676377732585
99,465.84059106158185
100,464.1086866429879
101,462.41013755067206
102,460.74405979940275
103,459.109597368625
104,457.5059212199002
105,455.93222835124413
106,454.3877408869094
107,452.87170520122623
108,451.3833910751652
109,449.92209088434197
110,448.4871188172366
111,447.07781012244817
112,445.69352038385466
113,444.33362482259076
114,442.9975176248035
115,441.68461129418483
116,440.3943360283222
117,439.1261391179444
118,437.8794843681805
119,436.65385154098146
120,435.44873581788937
121,434.2636472823732
122,433.0981104209783
123,431.95166364257
124,430.8238588149769
125,429.71426081837143
126,428.6224471147458
127,427.5480073328732
128,426.4905428681633
129,425.4496664968474
130,424.42500200394903
131,423.4161838245192
132,422.42285669763413
133,421.44467533267493
134,420.4813040874248
135,419.5324166575414
136,418.5976957769765
137,417.67683292893184
138,416.769528066959
139,415.8754893458218
140,414.99443286175904
141,414.1260824017984
142,413.27016920178244
143,412.42643171278615
144,411.59461537561504
145,410.7744724030829
146,409.9657615697859
147,409.1682480090942
148,408.3817030170966
149,407.6059038632439
150,406.8406336074445
151,406.08568092337765
152,405.3408399277966
153,404.60591001560437
154,403.8806957004916
155,403.16500646093493
156,402.4586565913638
157,401.76146505830474
158,401.07325536132856
159,400.39385539862417
160,399.72309733703474
161,399.0608174863956
162,398.4068561780196
163,397.76105764718363
164,397.1232699194714
165,396.49334470083795
166,395.87113727126206
167,395.2565063818598
168,394.64931415533914
169,394.04942598967386
170,393.45671046488815
171,392.871039252839
172,392.29228702989417
173,391.7203313924023
174,391.1550527748601
175,390.59633437068106
176,390.0440620554765
177,389.4981243127611
178,388.95841216200057
179,388.42481908891904
180,387.8972409779899
181,387.37557604703426
182,386.8597247838558
183,386.34958988484175
184,385.845076195463
185,385.34609065260986
186,384.8525422287
187,384.3643418774993
188,383.8814024815982
189,383.40363880148635
190,382.9309674261745
191,382.4633067253087
192,382.00057680273
193,381.5426994514286
194,381.0895981098496
195,380.64119781950143
196,380.19742518382765
197,379.7582083282978
198,379.323476861679
199,378.89316183844835
200,378.46719572230967
201,378.0455123507777
202,377.628046900796
203,377.214735855354
204,376.80551697107177
205,376.40032924672073
206,375.99911289265
207,375.6018093010897
208,375.2083610173037
209,374.8187117115627
210,374.432806151914
211,374.0505901777208
212,373.67201067394734
213,373.29701554616724
214,372.92555369626973
215,372.5575749988449
216,372.19303027822457
217,371.83187128615896
218,371.47405068011017
219,371.11952200214125
220,370.76823965838486
221,370.4201588990722
222,370.075235799105
223,369.73342723915414
224,369.39469088726935
225,369.0589851809834
226,368.726269309896
227,368.39650319872374
228,368.0696474908003
229,367.7456635320156
230,367.4245133551784
231,367.10615966479077
232,366.79056582222296
233,366.4776958312745
234,366.1675143241126
235,365.85998654757464
236,365.5550783498252
237,365.2527561673567
238,364.9529870123239
239,364.65573846020214
240,364.3609786377597
241,364.06867621133625
242,363.77880037541684
243,363.4913208414947
244,363.2062078272132
245,362.923432045779
246,362.64296469564
247,362.3647774504183
248,362.08884244909376
249,361.8151322864278
250,361.54362000362386
251,361.27427907921503
252,361.0070834201745
253,360.742007353242
254,360.4790256164595
255,360.21811335091144
256,359.95924609266257
257,359.70239976489
258,359.4475506702013
259,359.1946754831361
260,358.9437512428443
261,358.6947553459379
262,358.44766553950944
263,358.20245991431483
264,357.95911689811487
265,357.7176152491707
266,357.47793404989113
267,357.24005270062503
268,357.0039509135973
269,356.7696087069832
270,356.53700639911784
271,356.3061246028373
272,356.0769442199478
273,355.84944643581974
274,355.623612714103
275,355.39942479156025
276,355.1768646730167
277,354.9559146264209
278,354.73655717801495
279,354.5187751076123
280,354.3025514439786
281,354.0878694603129
282,353.87471266982993
283,353.66306482143574
284,353.45290989549886
285,353.2442320997119
286,353.0370158650419
287,352.8312458417694
288,352.62690689560884
289,352.42398410391513
290,352.2224627519676
291,352.02232832933464
292,351.82356652631336
293,351.6261632304451
294,351.43010452310324
295,351.2353766761519
296,351.04196614867465
297,350.84985958376984
298,350.6590438054136
299,350.46950581538545
300,350.2812327902582
301,349.9412107153517
302,349.60330068624455
303,349.2674816149771
304,348.93373269723116
305,348.60203340755186
306,348.2723634946659
307,347.94470297689463
308,347.619032137659
309,347.2953315210739
310,346.9735819276317
311,346.6537644099699
312,346.3358602687241
313,346.01985104846244
314,345.70571853369904
315,345.39344474498716
316,345.08301193508817
317,344.7744025852142
318,344.4675994013455
319,344.162585310618
320,343.85934345777997
321,343.5578572017187
322,343.25811011205224
323,342.96008596578645
324,342.66376874403625
325,342.3691426288088
326,342.0761919998475
327,341.7849014315354
328,341.4952556898574
329,341.2072397294187
330,340.92083869051953
331,340.63603789628354
332,340.3528228498409
333,340.07117923156153
334,339.7910928963415
335,339.512549870938
336,339.23553635135323
337,338.9600387002667
338,338.6860434445138
339,338.4135372726104
340,338.1425070323222
341,337.8729397282781
342,337.6048225196261
343,337.3381427177318
344,337.07288778391745
345,336.8090453272421
346,336.5466031023206
347,336.2855490071814
348,336.0258710811617
349,335.76755750284167
350,335.51059658801177
351,335.2549767876785
352,335.00068668610345
353,334.7477149988768
354,334.4960505710251
355,334.2456823751497
356,333.99659950960006
357,333.7487911966758
358,333.5022467808618
359,333.2569557270922
360,333.01290761904437
361,332.77009215746165
362,332.52849915850516
363,332.28811855213246
364,332.0489403805051
365,331.81095479642084
366,331.57415206177404
367,331.3385225460409
368,331.10405672478987
369,330.870745178217
370,330.6385785897059
371,330.407547744411
372,330.17764352786406
373,329.94885692460423
374,329.72117901683
375,329.4946009830735
376,329.269114096896
377,329.04470972560506
378,328.82137932899224
379,328.5991144580911
380,328.3779067539559
381,328.15774794645836
382,327.9386298531061
383,327.72054437787716
384,327.5034835100759
385,327.28743932320475
386,327.0724039738553
387,326.8583697006164
388,326.64532882299943
389,326.4332737403808
390,326.2221969309606
391,326.01209095073796
392,325.80294843250215
393,325.5947620848393
394,325.3875246911549
395,325.18122910871114
396,324.9758682676792
397,324.77143517020596
398,324.5679228894955
399,324.3653245689041
400,324.16363342104944
401,323.9628427269334
402,323.7629458350779
403,323.5639361606744
404,323.36580718474505
405,323.16855245331845
406,322.9721655766156
407,322.77664022825024
408,322.58197014443897
409,322.3881491232251
410,322.195171023713
411,322.00302976531367
412,321.8117193270027
413,321.62123374658756
414,321.431567119987
415,321.24271360052035
416,321.0546673982076
417,320.8674227790792
418,320.68097406449726
419,320.4953156304845
420,320.3104419070651
421,320.12634737761346
422,319.9430265782136
423,319.7604740970271
424,319.57868457367005
425,319.3976526985993
426,319.2173732125079
427,319.03784090572793
428,318.85905061764294
429,318.6809972361081
430,318.5036756968796
431,318.3270809830501
432,318.1512081244949
433,317.97605219732304
434,317.8016083233385
435,317.62787166950733
436,317.4548374474333
437,317.2825009128399
438,317.1108573650605
439,316.9399021465349
440,316.7696306423133
441,316.6000382795667
442,316.43112052710404
443,316.2628728948968
444,316.09529093360936
445,315.92837023413523
446,315.76210642714176
447,315.59649518261796
448,315.4315322094316
449,315.2672132548901
450,315.10353410430787
451,314.94049058058056
452,314.7780785437636
453,314.6162938906575
454,314.4551325543974
455,314.2945905040501
456,314.1346637442146
457,313.9753483146285
458,313.8166402897806
459,313.6585357785271
460,313.5010309237142
461,313.3441219018045
462,313.18780492250977
463,313.0320762284268
464,312.87693209467955
465,312.72236882856515
466,312.5683827692048
467,312.414970287199
468,312.26212778428794
469,312.1098516930151
470,311.95813847639613
471,311.806984627592
472,311.65638666958586
473,311.5063411548644
474,311.35684466510304
475,311.2078938108558
476,311.0594852312481
477,310.9116155936743
478,310.7642815934989
479,310.6174799537611
480,310.471207424884
481,310.32546078438656
482,310.1802368365994
483,310.03553241238495
484,309.8913443688599
485,309.74766958912187
486,309.6045049819798
487,309.4618474816866
488,309.31969404767636
489,309.1780416643041
490,309.0368873405884
491,308.8962281099587
492,308.756061030004
493,308.6163831822255
494,308.47719167179264
495,308.33848362730106
496,308.20025620053474
497,308.06250656622996
498,307.92523192184285
499,307.7884294873197
500,307.65209650486975
501,307.51623023874066
502,307.3808279749976
503,307.24588702130376
504,307.1114047067041
505,306.9773783814122
506,306.8438054165985
507,306.71068320418254
508,306.57800915662574
509,306.44578070672907
510,306.31399530743084
511,306.1826504316085
512,306.051743571882
513,305.9212722404196
514,305.79123396874616
515,305.66162630755355
516,305.532446826513
517,305.40369311409074
518,305.27536277736436
519,305.147453441842
520,305.0199627512841
521,304.8928883675263
522,304.76622797030524
523,304.63997925708543
524,304.51413994288964
525,304.38870776012925
526,304.2636804584384
527,304.1390558045089
528,304.0148315819276
529,303.89100559101513
530,303.7675756486673
531,303.6445395881969
532,303.52189525917964
533,303.39964052729886
534,303.2777732741943
535,303.1562913973122
536,303.0351928097559
537,302.91447544013977
538,302.79413723244306
539,302.67417614586714
540,302.55459015469324
541,302.4353772481419
542,302.31653543023424
543,302.19806271965496
544,302.0799571496159
545,301.9622167677229
546,301.8448396358419
547,301.7278238299685
548,301.6111674400978
549,301.49486857009583
550,301.37892533757326
551,301.26333587375916
552,301.148098323377
553,301.0332108445221
554,300.9186716085397
555,300.80447879990516
556,300.6906306161047
557,300.5771252675186
558,300.4639609773043
559,300.351135981281
560,300.2386485278174
561,300.1264968777173
562,300.0146793041094
563,299.90319409233723
564,299.7920395398496
565,299.68121395609325
566,299.570715662406
567,299.46054299191127
568,299.350694289414
569,299.2411679112973
570,299.13196222541984
571,299.02307561101526
572,298.91450645859254
573,298.8062531698358
574,298.6983141575079
575,298.59068784535236
576,298.4833726679982
577,298.37636707086506
578,298.269669510069
579,298.1632784523298
580,298.0571923748796
581,297.9514097653707
582,297.84592912178715
583,297.74074895235424
584,297.63586777545146
