duration,power
425,312.19442516706
426,312.1409444808738
427,312.08746379468766
428,312.0339831085015
429,311.9813529640428
430,311.93020526280236
431,311.879057561562
432,311.82790986032154
433,311.77676215908116
434,311.7256144578407
435,311.67446675660034
436,311.6233190553599
437,311.57217135411946
438,311.5210236528791
439,311.46987595163864
440,311.41872825039826
441,311.3675805491578
442,311.31643284791744
443,311.265285146677
444,311.21413744543656
445,311.1629897441962
446,311.11184204295574
447,311.06069434171536
448,311.0095466404749
449,310.9602136999531
450,310.91129721198826
451,310.8623807240234
452,310.8134642360585
453,310.76454774809366
454,310.71563126012876
455,310.6667147721639
456,310.617798284199
457,310.56888179623417
458,310.51996530826926
459,310.4710488203044
460,310.4221323323395
461,310.37321584437467
462,310.3242993564098
463,310.2753828684449
464,310.2264663804801
465,310.1775498925152
466,310.1286334045503
467,310.0797169165854
468,310.0308004286206
469,309.9826742164868
470,309.93589160970714
471,309.8891090029274
472,309.84232639614766
473,309.7955437893679
474,309.74876118258817
475,309.7019785758085
476,309.65519596902874
477,309.608413362249
478,309.56163075546925
479,309.51484814868957
480,309.4680655419098
481,309.4212829351301
482,309.37450032835034
483,309.3277177215706
484,309.2809351147909
485,309.23415250801116
486,309.1873699012314
487,309.1405872944517
488,309.093804687672
489,309.04702208089225
490,309.0002394741125
491,308.9554872157741
492,308.9107454040014
493,308.86600359222865
494,308.8212617804559
495,308.7765199686832
496,308.7317781569105
497,308.68703634513776
498,308.64229453336503
499,308.5975527215923
500,308.5528109098196
501,308.5080690980469
502,308.4633272862742
503,308.41858547450147
504,308.37384366272875
505,308.329101850956
506,308.2843600391833
507,308.2396182274106
508,308.19487641563785
509,308.1501346038651
510,308.1053927920924
511,308.0606509803197
512,308.01590916854695
513,307.97242512153736
514,307.9296350792866
515,307.8868450370358
516,307.84405499478504
517,307.80126495253427
518,307.7584749102835
519,307.7156848680327
520,307.672894825782
521,307.63010478353124
522,307.58731474128047
523,307.5445246990297
524,307.5017346567789
525,307.45894461452815
526,307.4161545722774
527,307.3733645300266
528,307.33057448777583
529,307.28778444552506
530,307.24499440327435
531,307.2022043610236
532,307.1594143187728
533,307.11662427652203
534,307.07383423427126
535,307.0310441920205
536,306.98876653832934
537,306.94784312366914
538,306.906919709009
539,306.8659962943488
540,306.82507287968866
541,306.78414946502846
542,306.7432260503683
543,306.7023026357081
544,306.661379221048
545,306.6204558063878
546,306.57953239172764
547,306.53860897706744
548,306.4976855624073
549,306.4567621477471
550,306.41583873308696
551,306.37491531842676
552,306.3339919037666
553,306.2930684891064
554,306.2521450744463
555,306.2112216597861
556,306.17029824512593
557,306.12937483046574
558,306.0884514158056
559,306.0475280011454
560,306.00660458648525
561,305.96717826012366
562,305.92804004526437
563,305.8889018304051
564,305.84976361554584
565,305.81062540068655
566,305.77148718582725
567,305.73234897096796
568,305.69321075610867
569,305.65407254124943
570,305.61493432639014
571,305.57579611153085
572,305.53665789667156
573,305.49751968181226
574,305.45838146695303
575,305.41924325209374
576,305.38010503723444
577,305.34096682237515
578,305.30182860751586
579,305.2626903926566
580,305.22355217779733
581,305.18441396293804
582,305.14527574807875
583,305.10613753321945
584,305.0669993183602
585,305.0278611035009
586,304.98921482943194
587,304.9517839387037
588,304.91435304797545
589,304.87692215724724
590,304.83949126651896
591,304.80206037579075
592,304.7646294850625
593,304.72719859433425
594,304.68976770360604
595,304.65233681287776
596,304.61490592214955
597,304.57747503142133
598,304.54004414069306
599,304.50261324996484
600,304.46518235923656
601,304.42775146850835
602,304.39032057778013
603,304.35288968705186
604,304.31545879632364
605,304.27802790559537
606,304.24059701486715
607,304.20316612413893
608,304.16573523341066
609,304.12830434268244
610,304.09087345195417
611,304.05344256122595
612,304.01601167049773
613,303.97951514920095
614,303.94371710409985
615,303.90791905899874
616,303.87212101389764
617,303.83632296879654
618,303.80052492369543
619,303.76472687859433
620,303.7289288334932
621,303.69313078839207
622,303.65733274329097
623,303.62153469818986
624,303.58573665308876
625,303.54993860798766
626,303.51414056288655
627,303.47834251778545
628,303.44254447268435
629,303.40674642758324
630,303.37094838248214
631,303.33515033738104
632,303.2993522922799
633,303.2635542471788
634,303.22775620207767
635,303.19195815697657
636,303.15616011187547
637,303.12036206677436
638,303.08456402167326
639,303.04876597657216
640,303.01296793147105
641,302.97816580312434
642,302.943929374118
643,302.9096929451117
644,302.8754565161054
645,302.84122008709903
646,302.8069836580927
647,302.7727472290864
648,302.73851080008006
649,302.7042743710737
650,302.6700379420674
651,302.6358015130611
652,302.60156508405476
653,302.5673286550484
654,302.5330922260421
655,302.4988557970358
656,302.46461936802945
657,302.4303829390231
658,302.39614651001676
659,302.3619100810105
660,302.32767365200414
661,302.2934372229978
662,302.25920079399145
663,302.2249643649851
664,302.1907279359788
665,302.1564915069725
666,302.12225507796614
667,302.0880186489598
668,302.0537822199535
669,302.0195457909472
670,301.98595021081314
671,301.95320727561113
672,301.92046434040907
673,301.88772140520706
674,301.854978470005
675,301.822235534803
676,301.7894925996009
677,301.75674966439885
678,301.72400672919684
679,301.6912637939948
680,301.65852085879277
681,301.6257779235907
682,301.5930349883887
683,301.56029205318663
684,301.52754911798456
685,301.49480618278255
686,301.4620632475805
687,301.4293203123785
688,301.3965773771764
689,301.3638344419744
690,301.33109150677234
691,301.29834857157033
692,301.26560563636826
693,301.2328627011662
694,301.2001197659642
695,301.1673768307621
696,301.1346338955601
697,301.10189096035805
698,301.06914802515604
699,301.036405089954
700,301.00366215475196
701,300.9721878087891
702,300.9408732167957
703,300.90955862480223
704,300.8782440328088
705,300.8469294408154
706,300.81561484882195
707,300.78430025682854
708,300.75298566483514
709,300.7216710728417
710,300.69035648084827
711,300.65904188885486
712,300.6277272968614
713,300.596412704868
714,300.5650981128746
715,300.5337835208811
716,300.5024689288877
717,300.4711543368943
718,300.43983974490084
719,300.40852515290743
720,300.377210560914
721,300.34589596892056
722,300.31458137692715
723,300.28326678493374
724,300.25195219294034
725,300.2206376009469
726,300.18932300895347
727,300.15800841696006
728,300.1266938249666
729,300.0953792329732
730,300.0640646409798
731,300.0327500489863
732,300.0014354569929
733,299.97142428081406
734,299.9414757234943
735,299.9115271661746
736,299.88157860885485
737,299.8516300515351
738,299.8216814942154
739,299.79173293689564
740,299.76178437957594
741,299.7318358222562
742,299.70188726493643
743,299.67193870761673
744,299.641990150297
745,299.6120415929772
746,299.5820930356575
747,299.55214447833777
748,299.522195921018
749,299.4922473636983
750,299.46229880637856
751,299.4323502490588
752,299.4024016917391
753,299.37245313441935
754,299.3425045770996
755,299.3125560197799
756,299.28260746246013
757,299.2526589051404
758,299.2227103478207
759,299.1927617905009
760,299.16281323318117
761,299.13286467586147
762,299.1029161185417
763,299.07296756122196
764,299.04301900390226
765,299.0130704465825
766,298.9838581621319
767,298.95521604903263
768,298.92657393593333
769,298.8979318228341
770,298.8692897097348
771,298.8406475966355
772,298.8120054835362
773,298.783363370437
774,298.7547212573377
775,298.7260791442384
776,298.6974370311391
777,298.66879491803985
778,298.64015280494056
779,298.61151069184126
780,298.582868578742
781,298.5542264656427
782,298.52558435254343
783,298.49694223944414
784,298.4683001263449
785,298.4396580132456
786,298.4110159001463
787,298.382373787047
788,298.3537316739478
789,298.3250895608485
790,298.2964474477492
791,298.2678053346499
792,298.23916322155065
793,298.21052110845136
794,298.18187899535206
795,298.15323688225277
796,298.12459476915353
797,298.09595265605424
798,298.06731054295494
799,298.03866842985565
800,298.0100263167564
801,297.9821962794871
802,297.954803619666
803,297.9274109598449
804,297.9000183000238
805,297.8726256402027
806,297.84523298038164
807,297.81784032056055
808,297.79044766073946
809,297.76305500091837
810,297.7356623410973
811,297.7082696812762
812,297.6808770214551
813,297.653484361634
814,297.6260917018129
815,297.59869904199184
816,297.57130638217075
817,297.54391372234966
818,297.51652106252857
819,297.4891284027075
820,297.4617357428864
821,297.4343430830653
822,297.4069504232442
823,297.3795577634231
824,297.35216510360203
825,297.32477244378094
826,297.2973797839598
827,297.2699871241387
828,297.2425944643176
829,297.21520180449653
830,297.18780914467544
831,297.16041648485435
832,297.13302382503326
833,297.1056311652122
834,297.0782385053911
835,297.05084584557
836,297.0234531857489
837,296.9962323773822
838,296.9700346660097
839,296.94383695463716
840,296.91763924326466
841,296.89144153189216
842,296.8652438205196
843,296.8390461091471
844,296.8128483977746
845,296.7866506864021
846,296.7604529750295
847,296.734255263657
848,296.7080575522845
849,296.681859840912
850,296.65566212953945
851,296.62946441816695
852,296.60326670679444
853,296.5770689954219
854,296.5508712840494
855,296.5246735726769
856,296.49847586130437
857,296.4722781499318
858,296.4460804385593
859,296.4198827271868
860,296.3936850158143
861,296.36748730444174
862,296.34128959306923
863,296.31509188169673
864,296.2888941703242
865,296.26269645895167
866,296.23649874757916
867,296.21030103620666
868,296.18410332483415
869,296.1579056134616
870,296.1317079020891
871,296.1055101907166
872,296.079312479344
873,296.0531147679715
874,296.026917056599
875,296.0007193452265
876,295.975633075178
877,295.95057818508553
878,295.92552329499307
879,295.9004684049006
880,295.8754135148081
881,295.8503586247156
882,295.82530373462316
883,295.8002488445307
884,295.77519395443824
885,295.7501390643458
886,295.7250841742533
887,295.70002928416085
888,295.6749743940684
889,295.64991950397587
890,295.6248646138834
891,295.59980972379094
892,295.5747548336985
893,295.549699943606
894,295.52464505351355
895,295.4995901634211
896,295.4745352733286
897,295.44948038323616
898,295.4244254931437
899,295.39937060305124
900,295.3743157129587
901,295.34926082286626
902,295.3242059327738
903,295.29915104268133
904,295.27409615258887
905,295.2490412624964
906,295.22398637240394
907,295.1989314823115
908,295.173876592219
909,295.1488217021265
910,295.12376681203403
911,295.0987119219416
912,295.0736570318491
913,295.04860214175665
914,295.0235472516642
915,294.9985581291975
916,294.97459620715705
917,294.9506342851166
918,294.92667236307625
919,294.9027104410358
920,294.8787485189954
921,294.85478659695497
922,294.83082467491454
923,294.8068627528741
924,294.78290083083374
925,294.7589389087933
926,294.7349769867529
927,294.71101506471246
928,294.687053142672
929,294.6630912206316
930,294.63912929859123
931,294.6151673765508
932,294.5912054545104
933,294.56724353246994
934,294.5432816104295
935,294.5193196883891
936,294.49535776634866
937,294.4713958443083
938,294.44743392226786
939,294.42347200022743
940,294.399510078187
941,294.3755481561466
942,294.3515862341062
943,294.3276243120658
944,294.30366239002535
945,294.2797004679849
946,294.2557385459445
947,294.23177662390407
948,294.20781470186364
949,294.18385277982327
950,294.15989085778284
951,294.1359289357424
952,294.111967013702
953,294.08800509166156
954,294.06404316962113
955,294.04008124758076
956,294.01611932554033
957,293.99249952064304
958,293.9695828881712
959,293.94666625569937
960,293.9237496232276
961,293.90083299075576
962,293.8779163582839
963,293.8549997258121
964,293.83208309334026
965,293.8091664608684
966,293.7862498283966
967,293.7633331959248
968,293.740416563453
969,293.71749993098115
970,293.6945832985093
971,293.6716666660375
972,293.64875003356565
973,293.6258334010938
974,293.602916768622
975,293.5800001361502
976,293.55708350367837
977,293.53416687120654
978,293.5112502387347
979,293.48833360626287
980,293.46541697379104
981,293.4425003413192
982,293.4195837088474
983,293.3966670763756
984,293.37375044390376
985,293.3508338114319
986,293.3279171789601
987,293.30500054648826
988,293.2820839140164
989,293.2591672815446
990,293.2362506490728
991,293.213334016601
992,293.19041738412915
993,293.1675007516573
994,293.1445841191855
995,293.12166748671365
996,293.0987508542418
997,293.07583422177004
998,293.0529175892982
999,293.03000095682637
1000,293.00708432435454
1001,292.9848583437634
1002,292.96294140225245
1003,292.9410244607416
1004,292.9191075192307
1005,292.89719057771975
1006,292.8752736362089
1007,292.85335669469794
1008,292.83143975318706
1009,292.8095228116761
1010,292.78760587016524
1011,292.7656889286543
1012,292.7437719871434
1013,292.72185504563254
1014,292.6999381041216
1015,292.6780211626107
1016,292.6561042210998
1017,292.6341872795889
1018,292.61227033807796
1019,292.5903533965671
1020,292.56843645505614
1021,292.54651951354526
1022,292.5246025720343
1023,292.50268563052344
1024,292.48076868901256
1025,292.4588517475016
1026,292.43693480599075
1027,292.4150178644798
1028,292.3931009229689
1029,292.371183981458
1030,292.3492670399471
1031,292.32735009843617
1032,292.3054331569253
1033,292.2835162154144
1034,292.26159927390347
1035,292.2396823323926
1036,292.21776539088165
1037,292.19584844937077
1038,292.17393150785983
1039,292.15201456634895
1040,292.130097624838
1041,292.10818068332713
1042,292.0862637418162
1043,292.0643468003053
1044,292.04242985879443
1045,292.0205129172835
1046,291.99865722344197
1047,291.97769636342974
1048,291.9567355034176
1049,291.9357746434054
1050,291.91481378339324
1051,291.8938529233811
1052,291.87289206336885
1053,291.8519312033567
1054,291.8309703433445
1055,291.81000948333235
1056,291.7890486233202
1057,291.76808776330796
1058,291.7471269032958
1059,291.7261660432836
1060,291.70520518327146
1061,291.6842443232593
1062,291.66328346324707
1063,291.6423226032349
1064,291.62136174322274
1065,291.60040088321057
1066,291.5794400231984
1067,291.55847916318623
1068,291.537518303174
1069,291.51655744316184
1070,291.4955965831497
1071,291.4746357231375
1072,291.45367486312534
1073,291.4327140031131
1074,291.41175314310095
1075,291.3907922830888
1076,291.3698314230766
1077,291.34887056306445
1078,291.3279097030522
1079,291.30694884304006
1080,291.2859879830279
1081,291.2650271230157
1082,291.24406626300356
1083,291.22310540299134
1084,291.20214454297917
1085,291.181183682967
1086,291.16022282295484
1087,291.13926196294267
1088,291.11830110293045
1089,291.0973402429183
1090,291.0763793829061
1091,291.05541852289394
1092,291.0344576628818
1093,291.01349680286955
1094,290.99286154699956
1095,290.97281506139706
1096,290.9527685757945
1097,290.93272209019193
1098,290.9126756045894
1099,290.89262911898686
1100,290.87258263338435
1101,290.8525361477818
1102,290.8324896621792
1103,290.8124431765767
1104,290.79239669097416
1105,290.7723502053716
1106,290.7523037197691
1107,290.7322572341665
1108,290.712210748564
1109,290.69216426296146
1110,290.6721177773589
1111,290.6520712917564
1112,290.6320248061538
1113,290.61197832055126
1114,290.59193183494875
1115,290.5718853493462
1116,290.5518388637437
1117,290.5317923781411
1118,290.51174589253856
1119,290.49169940693605
1120,290.4716529213335
1121,290.4516064357309
1122,290.4315599501284
1123,290.41151346452585
1124,290.39146697892335
1125,290.3714204933208
1126,290.3513740077182
1127,290.3313275221157
1128,290.31128103651315
1129,290.2912345509106
1130,290.2711880653081
1131,290.2511415797055
1132,290.231095094103
1133,290.21104860850045
1134,290.1910021228979
1135,290.1709556372954
1136,290.1509091516928
1137,290.13086266609025
1138,290.11081618048775
1139,290.0907696948852
1140,290.0707232092826
1141,290.0506767236801
1142,290.03063023807755
1143,290.01058375247504
1144,289.990950059144
1145,289.97177806024797
1146,289.95260606135196
1147,289.933434062456
1148,289.91426206356
1149,289.895090064664
1150,289.87591806576796
1151,289.85674606687195
1152,289.83757406797594
1153,289.8184020690799
1154,289.7992300701839
1155,289.7800580712879
1156,289.7608860723919
1157,289.74171407349587
1158,289.72254207459986
1159,289.70337007570384
1160,289.68419807680783
1161,289.6650260779118
1162,289.6458540790158
1163,289.6266820801198
1164,289.6075100812238
1165,289.58833808232777
1166,289.56916608343175
1167,289.54999408453574
1168,289.5308220856397
1169,289.5116500867437
1170,289.4924780878477
1171,289.4733060889517
1172,289.45413409005573
1173,289.4349620911597
1174,289.4157900922637
1175,289.3966180933677
1176,289.3774460944717
1177,289.35827409557567
1178,289.33910209667965
1179,289.31993009778364
1180,289.3007580988876
1181,289.2815860999916
1182,289.2624141010956
1183,289.2432421021996
1184,289.2240701033036
1185,289.20489810440756
1186,289.18572610551155
1187,289.16655410661554
1188,289.1473821077195
1189,289.1282101088235
1190,289.1090381099275
1191,289.0898661110315
1192,289.07069411213547
1193,289.05152211323946
1194,289.03235011434344
1195,289.01317811544743
1196,288.99426758738974
1197,288.97593192751617
1198,288.9575962676426
1199,288.93926060776903
1200,288.92092494789546
1201,288.9025892880219
1202,288.8842536281483
1203,288.86591796827474
1204,288.8475823084012
1205,288.8292466485276
1206,288.81091098865403
1207,288.79257532878046
1208,288.7742396689069
1209,288.7559040090333
1210,288.73756834915974
1211,288.7192326892862
1212,288.7008970294126
1213,288.68256136953903
1214,288.6642257096655
1215,288.6458900497919
1216,288.6275543899184
1217,288.60921873004474
1218,288.59088307017123
1219,288.57254741029766
1220,288.5542117504241
1221,288.5358760905505
1222,288.51754043067695
1223,288.4992047708034
1224,288.4808691109298
1225,288.46253345105623
1226,288.44419779118266
1227,288.4258621313091
1228,288.4075264714355
1229,288.38919081156195
1230,288.3708551516884
1231,288.3525194918148
1232,288.33418383194123
1233,288.31584817206766
1234,288.2975125121941
1235,288.2791768523205
1236,288.26084119244695
1237,288.2425055325734
1238,288.2241698726998
1239,288.20583421282623
1240,288.18749855295266
1241,288.1691628930791
1242,288.1508272332055
1243,288.13249157333195
1244,288.1141559134584
1245,288.0958202535848
1246,288.07748459371123
1247,288.05914893383766
1248,288.0408132739641
1249,288.0224776140905
1250,288.00414195421695
1251,287.98642546556164
1252,287.9688896611407
1253,287.9513538567197
1254,287.93381805229876
1255,287.9162822478778
1256,287.89874644345684
1257,287.8812106390359
1258,287.8636748346149
1259,287.84613903019397
1260,287.828603225773
1261,287.81106742135205
1262,287.7935316169311
1263,287.77599581251013
1264,287.7584600080892
1265,287.7409242036682
1266,287.72338839924726
1267,287.7058525948263
1268,287.68831679040534
1269,287.6707809859844
1270,287.6532451815634
1271,287.63570937714246
1272,287.6181735727215
1273,287.60063776830054
1274,287.5831019638796
1275,287.5655661594586
1276,287.54803035503767
1277,287.5304945506167
1278,287.51295874619575
1279,287.4954229417748
1280,287.47788713735383
1281,287.4603513329329
1282,287.4428155285119
1283,287.42527972409096
1284,287.40774391967
1285,287.39020811524904
1286,287.3726723108281
1287,287.3551365064071
1288,287.33760070198616
1289,287.3200648975652
1290,287.30252909314424
1291,287.2849932887233
1292,287.2674574843023
1293,287.24992167988137
1294,287.2323858754604
1295,287.21485007103945
1296,287.1973142666185
1297,287.17977846219753
1298,287.1622426577766
1299,287.1447068533556
1300,287.12717104893466
1301,287.1096352445137
1302,287.09209944009274
1303,287.0745636356718
1304,287.0570278312508
1305,287.03949202682986
1306,287.0219562224089
1307,287.00442041798794
1308,286.9874567453269
1309,286.97068590430945
1310,286.95391506329196
1311,286.93714422227447
1312,286.92037338125704
1313,286.90360254023955
1314,286.88683169922206
1315,286.8700608582046
1316,286.85329001718713
1317,286.83651917616965
1318,286.81974833515216
1319,286.8029774941347
1320,286.78620665311723
1321,286.76943581209974
1322,286.7526649710823
1323,286.7358941300648
1324,286.71912328904733
1325,286.7023524480299
1326,286.6855816070124
1327,286.6688107659949
1328,286.6520399249775
1329,286.63526908396
1330,286.6184982429425
1331,286.601727401925
1332,286.5849565609076
1333,286.5681857198901
1334,286.5514148788726
1335,286.5346440378552
1336,286.5178731968377
1337,286.5011023558202
1338,286.48433151480276
1339,286.4675606737853
1340,286.4507898327678
1341,286.43401899175035
1342,286.41724815073286
1343,286.40047730971537
1344,286.38370646869794
1345,286.36693562768045
1346,286.35016478666296
1347,286.33339394564547
1348,286.31662310462804
1349,286.29985226361055
1350,286.28308142259306
1351,286.2663105815756
1352,286.24953974055813
1353,286.23276889954064
1354,286.2159980585232
1355,286.1992272175057
1356,286.18245637648823
1357,286.16568553547074
1358,286.1489146944533
1359,286.1321438534358
1360,286.11537301241833
1361,286.0986021714009
1362,286.0818313303834
1363,286.0650604893659
1364,286.0482896483485
1365,286.031518807331
1366,286.0147479663135
1367,285.99806536904475
1368,285.9820261214755
