X,Nrep,rest,interval_duration,profil,PAM,rest_power,duration,PC,DR,power_cogganTSS,percent_power_max,percent_PAM,cumul_time
1...101,7,90,15,sprinter,375.481359910061,187.740679955031,645,311.704197532447,1,687.186694384999,70.97199434105998,183.0148624553828,105
1...102,8,90,15,sprinter,375.481359910061,187.740679955031,750,302.229288194021,1,654.429264462955,67.58883784217635,174.29074631553226,120
1...103,9,90,15,sprinter,375.481359910061,187.740679955031,855,294.524125021649,1,628.147281905124,64.87445944601785,167.29120243294744,135
1...104,10,90,15,sprinter,375.481359910061,187.740679955031,960,288.058736171475,1,606.322799586788,62.62044747481732,161.47880143291812,150
1...105,11,90,15,sprinter,375.481359910061,187.740679955031,1065,282.503957853199,1,587.727329846782,60.699924880388764,156.52636657850613,165
1...106,12,90,15,sprinter,375.481359910061,187.740679955031,1170,277.643091705647,1,571.564836976848,59.03067784479392,152.22189381485006,180
1...107,13,90,15,sprinter,375.481359910061,187.740679955031,1275,273.326767350172,1,557.293682612216,57.55676646804133,148.42113141001315,195
1...108,14,90,15,sprinter,375.481359910061,187.740679955031,1380,269.448120864408,1,544.530557246308,56.23860290543898,145.0219945343597,210
1...109,15,90,15,sprinter,375.481359910061,187.740679955031,1485,265.928314535284,1,532.995299161219,55.047252318725015,141.94986917296967,225
1...110,16,90,15,sprinter,375.481359910061,187.740679955031,1590,262.707669069235,1,522.47753728508,53.96098778180465,139.14872829112716,240
1...111,17,90,15,sprinter,375.481359910061,187.740679955031,1695,259.740007557498,1,512.815650227772,52.963117189783205,136.57552810360724,255
1...112,18,90,15,sprinter,375.481359910061,187.740679955031,1800,256.988921151922,1,503.88300753413,52.040562268560166,134.19654377911732,270
1...113,19,90,15,sprinter,375.481359910061,187.740679955031,1905,254.425229147302,1,495.578690691004,51.18290024918103,131.98489821431082,285
1...114,20,90,15,sprinter,375.481359910061,187.740679955031,2010,252.025206221121,1,487.821065500704,50.38170002862267,129.91885019739775,300
1...115,2,105,15,sprinter,375.481359910061,187.740679955031,135,441.379317080446,1,1442.23502320231,148.95267434826997,384.1029614753096,30
1...116,3,105,15,sprinter,375.481359910061,187.740679955031,255,384.924665952598,1,1023.56663757963,105.71299794303046,272.60118526917154,45
1...117,4,105,15,sprinter,375.481359910061,187.740679955031,375,353.357710015062,1,879.876170686961,90.87278190494563,234.33284967800202,60
1...118,5,105,15,sprinter,375.481359910061,187.740679955031,495,330.294784527938,1,788.371813984158,81.42229815844973,209.96296971253025,75
1...119,6,105,15,sprinter,375.481359910061,187.740679955031,615,314.850071643344,1,729.801735870563,75.37323567455853,194.3643050737252,90
1...120,7,105,15,sprinter,375.481359910061,187.740679955031,735,303.458525796799,1,687.803653896216,71.03571333809026,183.17917407696766,105
1...121,8,105,15,sprinter,375.481359910061,187.740679955031,855,294.524125021649,1,655.50221484497,67.69965114671619,174.57649961691374,120
1...122,9,105,15,sprinter,375.481359910061,187.740679955031,975,287.215443962117,1,629.457146981341,65.00974107695808,167.64005199408962,135
1...123,10,105,15,sprinter,375.481359910061,187.740679955031,1095,281.051858860982,1,607.735732529677,62.76637385791872,161.85510052356472,150
1...124,11,105,15,sprinter,375.481359910061,187.740679955031,1215,275.733568659606,1,589.158261778279,60.847710182075275,156.9074592462859,165
1...125,12,105,15,sprinter,375.481359910061,187.740679955031,1335,271.062379534291,1,572.958179056097,59.17458090195675,152.59297537255583,180
1...126,13,105,15,sprinter,375.481359910061,187.740679955031,1455,266.901129336148,1,558.612438565199,57.692966340357124,148.7723488321773,195
