"","Nrep","rest","interval_duration","profil","PAM","rest_power","duration","Wbal_skiba","power_skiba"
"1...916",18,135,45,"time trialist",382.014826073375,191.007413036687,3105,0,549.670339545711
"1...917",19,135,45,"time trialist",382.014826073375,191.007413036687,3285,0,549.669972744682
"1...918",20,135,45,"time trialist",382.014826073375,191.007413036687,3465,0,549.66979208571
"1...919",2,150,45,"time trialist",382.014826073375,191.007413036687,240,0,638.007703151056
"1...920",3,150,45,"time trialist",382.014826073375,191.007413036687,435,0,595.804431020839
"1...921",4,150,45,"time trialist",382.014826073375,191.007413036687,630,0,579.931872319248
"1...922",5,150,45,"time trialist",382.014826073375,191.007413036687,825,0,573.263976774873
"1...923",6,150,45,"time trialist",382.014826073375,191.007413036687,1020,0,570.333967671845
"1...924",7,150,45,"time trialist",382.014826073375,191.007413036687,1215,0,569.021082821175
"1...925",8,150,45,"time trialist",382.014826073375,191.007413036687,1410,0,568.427662428526
"1...926",9,150,45,"time trialist",382.014826073375,191.007413036687,1605,0,568.158383763457
"1...927",10,150,45,"time trialist",382.014826073375,191.007413036687,1800,0,568.035974673787
"1...928",11,150,45,"time trialist",382.014826073375,191.007413036687,1995,0,567.980284795581
"1...929",12,150,45,"time trialist",382.014826073375,191.007413036687,2190,0,567.954939435589
"1...930",13,150,45,"time trialist",382.014826073375,191.007413036687,2385,0,567.943402425096
"1...931",14,150,45,"time trialist",382.014826073375,191.007413036687,2580,0,567.938150468007
"1...932",15,150,45,"time trialist",382.014826073375,191.007413036687,2775,0,567.935759553215
"1...933",16,150,45,"time trialist",382.014826073375,191.007413036687,2970,0,567.934671089691
"1...934",17,150,45,"time trialist",382.014826073375,191.007413036687,3165,0,567.934175563311
"1...935",18,150,45,"time trialist",382.014826073375,191.007413036687,3360,0,567.93394997266
"1...936",19,150,45,"time trialist",382.014826073375,191.007413036687,3555,0,567.933847271331
"1...937",20,150,45,"time trialist",382.014826073375,191.007413036687,3750,0,567.933800515979
"1...938",2,165,45,"time trialist",382.014826073375,191.007413036687,255,0,646.235156898683
"1...939",3,165,45,"time trialist",382.014826073375,191.007413036687,465,0,607.773861502943
"1...940",4,165,45,"time trialist",382.014826073375,191.007413036687,675,0,594.056732233839
"1...941",5,165,45,"time trialist",382.014826073375,191.007413036687,885,0,588.647920369763
"1...942",6,165,45,"time trialist",382.014826073375,191.007413036687,1095,0,586.431697624648
"1...943",7,165,45,"time trialist",382.014826073375,191.007413036687,1305,0,585.5093825253
"1...944",8,165,45,"time trialist",382.014826073375,191.007413036687,1515,0,585.123065883479
"1...945",9,165,45,"time trialist",382.014826073375,191.007413036687,1725,0,584.960818628343
"1...946",10,165,45,"time trialist",382.014826073375,191.007413036687,1935,0,584.892600117945
"1...947",11,165,45,"time trialist",382.014826073375,191.007413036687,2145,0,584.863903318941
"1...948",12,165,45,"time trialist",382.014826073375,191.007413036687,2355,0,584.851829310615
"1...949",13,165,45,"time trialist",382.014826073375,191.007413036687,2565,0,584.846748815935
"1...950",14,165,45,"time trialist",382.014826073375,191.007413036687,2775,0,584.844610972506
"1...951",15,165,45,"time trialist",382.014826073375,191.007413036687,2985,0,584.84371136669
"1...952",16,165,45,"time trialist",382.014826073375,191.007413036687,3195,0,584.843332809644
"1...953",17,165,45,"time trialist",382.014826073375,191.007413036687,3405,0,584.843173511191
"1...954",18,165,45,"time trialist",382.014826073375,191.007413036687,3615,0,584.843106477634
"1...955",19,165,45,"time trialist",382.014826073375,191.007413036687,3825,0,584.843078269577
"1...956",20,165,45,"time trialist",382.014826073375,191.007413036687,4035,0,584.843066399482
"1...957",2,180,45,"time trialist",382.014826073375,191.007413036687,270,0,654.208890090048
"1...958",3,180,45,"time trialist",382.014826073375,191.007413036687,495,0,619.306143347533
"1...959",4,180,45,"time trialist",382.014826073375,191.007413036687,720,0,607.539457745296
"1...960",5,180,45,"time trialist",382.014826073375,191.007413036687,945,0,603.196507795059
"1...961",6,180,45,"time trialist",382.014826073375,191.007413036687,1170,0,601.540651742882
"1...962",7,180,45,"time trialist",382.014826073375,191.007413036687,1395,0,600.901527787358
"1...963",8,180,45,"time trialist",382.014826073375,191.007413036687,1620,0,600.653674248809
"1...964",9,180,45,"time trialist",382.014826073375,191.007413036687,1845,0,600.557380513265
"1...965",10,180,45,"time trialist",382.014826073375,191.007413036687,2070,0,600.51994284277
"1...966",11,180,45,"time trialist",382.014826073375,191.007413036687,2295,0,600.505383583809
"1...967",12,180,45,"time trialist",382.014826073375,191.007413036687,2520,0,600.499720978927
"1...968",13,180,45,"time trialist",382.014826073375,191.007413036687,2745,0,600.49751850211
"1...969",14,180,45,"time trialist",382.014826073375,191.007413036687,2970,0,600.496661832281
"1...970",15,180,45,"time trialist",382.014826073375,191.007413036687,3195,0,600.496328622043
"1...971",16,180,45,"time trialist",382.014826073375,191.007413036687,3420,0,600.496199016295
"1...972",17,180,45,"time trialist",382.014826073375,191.007413036687,3645,0,600.49614860468
"1...973",18,180,45,"time trialist",382.014826073375,191.007413036687,3870,0,600.496128996508
"1...974",19,180,45,"time trialist",382.014826073375,191.007413036687,4095,0,600.496121369684
"1...975",20,180,45,"time trialist",382.014826073375,191.007413036687,4320,0,600.496118403144
"1...976",2,195,45,"time trialist",382.014826073375,191.007413036687,285,0,661.916946882068
"1...977",3,195,45,"time trialist",382.014826073375,191.007413036687,525,0,630.370908309235
"1...978",4,195,45,"time trialist",382.014826073375,191.007413036687,765,0,620.346523067301
"1...979",5,195,45,"time trialist",382.014826073375,191.007413036687,1005,0,616.891332673276
"1...980",6,195,45,"time trialist",382.014826073375,191.007413036687,1245,0,615.667470403167
"1...981",7,195,45,"time trialist",382.014826073375,191.007413036687,1485,0,615.22979480363
"1...982",8,195,45,"time trialist",382.014826073375,191.007413036687,1725,0,615.072738645811
"1...983",9,195,45,"time trialist",382.014826073375,191.007413036687,1965,0,615.016311364527
"1...984",10,195,45,"time trialist",382.014826073375,191.007413036687,2205,0,614.996029205906
"1...985",11,195,45,"time trialist",382.014826073375,191.007413036687,2445,0,614.988737857885
"1...986",12,195,45,"time trialist",382.014826073375,191.007413036687,2685,0,614.986116501057
"1...987",13,195,45,"time trialist",382.014826073375,191.007413036687,2925,0,614.985174061898
"1...988",14,195,45,"time trialist",382.014826073375,191.007413036687,3165,0,614.984835230466
"1...989",15,195,45,"time trialist",382.014826073375,191.007413036687,3405,0,614.984713411416
"1...990",16,195,45,"time trialist",382.014826073375,191.007413036687,3645,0,614.984669614137
"1...991",17,195,45,"time trialist",382.014826073375,191.007413036687,3885,0,614.984653867812
"1...992",18,195,45,"time trialist",382.014826073375,191.007413036687,4125,0,614.984648206575
"1...993",19,195,45,"time trialist",382.014826073375,191.007413036687,4365,0,614.984646171205
"1...994",20,195,45,"time trialist",382.014826073375,191.007413036687,4605,0,614.984645439433
"1...995",2,210,45,"time trialist",382.014826073375,191.007413036687,300,0,669.349741070818
"1...996",3,210,45,"time trialist",382.014826073375,191.007413036687,555,0,640.94625268879
"1...997",4,210,45,"time trialist",382.014826073375,191.007413036687,810,0,632.460246113611
"1...998",5,210,45,"time trialist",382.014826073375,191.007413036687,1065,0,629.73400957167
"1...999",6,210,45,"time trialist",382.014826073375,191.007413036687,1320,0,628.838015217199
"1...1000",7,210,45,"time trialist",382.014826073375,191.007413036687,1575,0,628.541347759245
"1...1001",8,210,45,"time trialist",382.014826073375,191.007413036687,1830,0,628.442878875176
"1...1002",9,210,45,"time trialist",382.014826073375,191.007413036687,2085,0,628.410168829708
"1...1003",10,210,45,"time trialist",382.014826073375,191.007413036687,2340,0,628.399300056716
"1...1004",11,210,45,"time trialist",382.014826073375,191.007413036687,2595,0,628.395688297078
"1...1005",12,210,45,"time trialist",382.014826073375,191.007413036687,2850,0,628.394488051523
"1...1006",13,210,45,"time trialist",382.014826073375,191.007413036687,3105,0,628.394089186757
"1...1007",14,210,45,"time trialist",382.014826073375,191.007413036687,3360,0,628.39395663586
"1...1008",15,210,45,"time trialist",382.014826073375,191.007413036687,3615,0,628.393912586446
"1...1009",16,210,45,"time trialist",382.014826073375,191.007413036687,3870,0,628.393897947906
"1...1010",17,210,45,"time trialist",382.014826073375,191.007413036687,4125,0,628.393893083212
"1...1011",18,210,45,"time trialist",382.014826073375,191.007413036687,4380,0,628.393891466573
"1...1012",19,210,45,"time trialist",382.014826073375,191.007413036687,4635,0,628.39389092933
"1...1013",20,210,45,"time trialist",382.014826073375,191.007413036687,4890,0,628.393890750793
"1...1014",2,225,45,"time trialist",382.014826073375,191.007413036687,315,0,676.499998602354
"1...1015",3,225,45,"time trialist",382.014826073375,191.007413036687,585,0,651.018100889711
"1...1016",4,225,45,"time trialist",382.014826073375,191.007413036687,855,0,643.876269959285
"1...1017",5,225,45,"time trialist",382.014826073375,191.007413036687,1125,0,641.741138357229
"1...1018",6,225,45,"time trialist",382.014826073375,191.007413036687,1395,0,641.09065861076
"1...1019",7,225,45,"time trialist",382.014826073375,191.007413036687,1665,0,640.891351434632
"1...1020",8,225,45,"time trialist",382.014826073375,191.007413036687,1935,0,640.83017692874
"1...1021",9,225,45,"time trialist",382.014826073375,191.007413036687,2205,0,640.811390222834
"1...1022",10,225,45,"time trialist",382.014826073375,191.007413036687,2475,0,640.80561987183
"1...1023",11,225,45,"time trialist",382.014826073375,191.007413036687,2745,0,640.8038474146
"1...1024",12,225,45,"time trialist",382.014826073375,191.007413036687,3015,0,640.803302967066
"1...1025",13,225,45,"time trialist",382.014826073375,191.007413036687,3285,0,640.803135727752
"1...1026",14,225,45,"time trialist",382.014826073375,191.007413036687,3555,0,640.803084356357
"1...1027",15,225,45,"time trialist",382.014826073375,191.007413036687,3825,0,640.803068576447
"1...1028",16,225,45,"time trialist",382.014826073375,191.007413036687,4095,0,640.803063729283
"1...1029",17,225,45,"time trialist",382.014826073375,191.007413036687,4365,0,640.803062240364
"1...1030",18,225,45,"time trialist",382.014826073375,191.007413036687,4635,0,640.803061783008
"1...1031",19,225,45,"time trialist",382.014826073375,191.007413036687,4905,0,640.803061642521
"1...1032",20,225,45,"time trialist",382.014826073375,191.007413036687,5175,0,640.803061599367
"1...1033",2,240,45,"time trialist",382.014826073375,191.007413036687,330,0,683.36266728893
"1...1034",3,240,45,"time trialist",382.014826073375,191.007413036687,615,0,660.579433804649
"1...1035",4,240,45,"time trialist",382.014826073375,191.007413036687,900,0,654.601063878068
"1...1036",5,240,45,"time trialist",382.014826073375,191.007413036687,1185,0,652.940001071703
"1...1037",6,240,45,"time trialist",382.014826073375,191.007413036687,1470,0,652.471243197238
"1...1038",7,240,45,"time trialist",382.014826073375,191.007413036687,1755,0,652.33837900438
"1...1039",8,240,45,"time trialist",382.014826073375,191.007413036687,2040,0,652.30067355403
"1...1040",9,240,45,"time trialist",382.014826073375,191.007413036687,2325,0,652.289969394272
"1...1041",10,240,45,"time trialist",382.014826073375,191.007413036687,2610,0,652.28693029942
"1...1042",11,240,45,"time trialist",382.014826073375,191.007413036687,2895,0,652.2860674238
"1...1043",12,240,45,"time trialist",382.014826073375,191.007413036687,3180,0,652.285822429699
"1...1044",13,240,45,"time trialist",382.014826073375,191.007413036687,3465,0,652.285752868983
"1...1045",14,240,45,"time trialist",382.014826073375,191.007413036687,3750,0,652.285733118726
"1...1046",15,240,45,"time trialist",382.014826073375,191.007413036687,4035,0,652.285727511068
"1...1047",16,240,45,"time trialist",382.014826073375,191.007413036687,4320,0,652.285725918895
"1...1048",17,240,45,"time trialist",382.014826073375,191.007413036687,4605,0,652.285725466832
"1...1049",18,240,45,"time trialist",382.014826073375,191.007413036687,4890,0,652.285725338478
"1...1050",19,240,45,"time trialist",382.014826073375,191.007413036687,5175,0,652.285725302035
"1...1051",2,255,45,"time trialist",382.014826073375,191.007413036687,345,0,689.934799000144
"1...1052",3,255,45,"time trialist",382.014826073375,191.007413036687,645,0,669.629439160337
"1...1053",4,255,45,"time trialist",382.014826073375,191.007413036687,945,0,664.649586110601
"1...1054",5,255,45,"time trialist",382.014826073375,191.007413036687,1245,0,663.365052223662
"1...1055",6,255,45,"time trialist",382.014826073375,191.007413036687,1545,0,663.029450208326
"1...1056",7,255,45,"time trialist",382.014826073375,191.007413036687,1845,0,662.941477750458
"1...1057",8,255,45,"time trialist",382.014826073375,191.007413036687,2145,0,662.918397169756
"1...1058",9,255,45,"time trialist",382.014826073375,191.007413036687,2445,0,662.912340333462
"1...1059",10,255,45,"time trialist",382.014826073375,191.007413036687,2745,0,662.910750795357
"1...1060",11,255,45,"time trialist",382.014826073375,191.007413036687,3045,0,662.91033363515
"1...1061",12,255,45,"time trialist",382.014826073375,191.007413036687,3345,0,662.910224154694
"1...1062",13,255,45,"time trialist",382.014826073375,191.007413036687,3645,0,662.910195422367
"1...1063",14,255,45,"time trialist",382.014826073375,191.007413036687,3945,0,662.910187881781
"1...1064",15,255,45,"time trialist",382.014826073375,191.007413036687,4245,0,662.91018590281
"1...1065",16,255,45,"time trialist",382.014826073375,191.007413036687,4545,0,662.910185383444
"1...1066",17,255,45,"time trialist",382.014826073375,191.007413036687,4845,0,662.91018524714
"1...1067",18,255,45,"time trialist",382.014826073375,191.007413036687,5145,0,662.910185211368
"1...1068",2,270,45,"time trialist",382.014826073375,191.007413036687,360,0,696.215409799925
"1...1069",3,270,45,"time trialist",382.014826073375,191.007413036687,675,0,678.172632866794
"1...1070",4,270,45,"time trialist",382.014826073375,191.007413036687,990,0,674.043194002282
"1...1071",5,270,45,"time trialist",382.014826073375,191.007413036687,1305,0,673.055163815474
"1...1072",6,270,45,"time trialist",382.014826073375,191.007413036687,1620,0,672.816279418287
"1...1073",7,270,45,"time trialist",382.014826073375,191.007413036687,1935,0,672.758376786576
"1...1074",8,270,45,"time trialist",382.014826073375,191.007413036687,2250,0,672.744333347122
"1...1075",9,270,45,"time trialist",382.014826073375,191.007413036687,2565,0,672.740926812203
"1...1076",10,270,45,"time trialist",382.014826073375,191.007413036687,2880,0,672.740100455089
"1...1077",11,270,45,"time trialist",382.014826073375,191.007413036687,3195,0,672.739899995668
"1...1078",12,270,45,"time trialist",382.014826073375,191.007413036687,3510,0,672.739851367704
"1...1079",13,270,45,"time trialist",382.014826073375,191.007413036687,3825,0,672.739839571401
"1...1080",14,270,45,"time trialist",382.014826073375,191.007413036687,4140,0,672.739836709821
"1...1081",15,270,45,"time trialist",382.014826073375,191.007413036687,4455,0,672.739836015651
"1...1082",16,270,45,"time trialist",382.014826073375,191.007413036687,4770,0,672.739835847257
"1...1083",17,270,45,"time trialist",382.014826073375,191.007413036687,5085,0,672.739835806408
"1...1084",18,270,45,"time trialist",382.014826073375,191.007413036687,5400,0,672.739835796499
"1...1085",2,285,45,"time trialist",382.014826073375,191.007413036687,375,0,702.205323472417
"1...1086",3,285,45,"time trialist",382.014826073375,191.007413036687,705,0,686.217991003195
"1...1087",4,285,45,"time trialist",382.014826073375,191.007413036687,1035,0,682.807842025712
"1...1088",5,285,45,"time trialist",382.014826073375,191.007413036687,1365,0,682.051534034529
"1...1089",6,285,45,"time trialist",382.014826073375,191.007413036687,1695,0,681.882364633056
"1...1090",7,285,45,"time trialist",382.014826073375,191.007413036687,2025,0,681.844453276895
"1...1091",8,285,45,"time trialist",382.014826073375,191.007413036687,2355,0,681.835953619146
"1...1092",9,285,45,"time trialist",382.014826073375,191.007413036687,2685,0,681.834047829604
"1...1093",10,285,45,"time trialist",382.014826073375,191.007413036687,3015,0,681.833620505177
"1...1094",11,285,45,"time trialist",382.014826073375,191.007413036687,3345,0,681.833524688175
"1...1095",12,285,45,"time trialist",382.014826073375,191.007413036687,3675,0,681.833503203544
"1...1096",13,285,45,"time trialist",382.014826073375,191.007413036687,4005,0,681.833498386137
"1...1097",14,285,45,"time trialist",382.014826073375,191.007413036687,4335,0,681.83349730595
"1...1098",15,285,45,"time trialist",382.014826073375,191.007413036687,4665,0,681.833497063744
"1...1099",16,285,45,"time trialist",382.014826073375,191.007413036687,4995,0,681.833497009436
"1...1100",17,285,45,"time trialist",382.014826073375,191.007413036687,5325,0,681.833496997258
"1...1101",2,300,45,"time trialist",382.014826073375,191.007413036687,390,0,707.907003658227
"1...1102",3,300,45,"time trialist",382.014826073375,191.007413036687,735,0,693.778122450384
"1...1103",4,300,45,"time trialist",382.014826073375,191.007413036687,1080,0,690.972575268994
"1...1104",5,300,45,"time trialist",382.014826073375,191.007413036687,1425,0,690.396148799131
"1...1105",6,300,45,"time trialist",382.014826073375,191.007413036687,1770,0,690.276894657568
"1...1106",7,300,45,"time trialist",382.014826073375,191.007413036687,2115,0,690.252187507961
"1...1107",8,300,45,"time trialist",382.014826073375,191.007413036687,2460,0,690.247067152396
"1...1108",9,300,45,"time trialist",382.014826073375,191.007413036687,2805,0,690.246005935438
"1...1109",10,300,45,"time trialist",382.014826073375,191.007413036687,3150,0,690.245785990611
"1...1110",11,300,45,"time trialist",382.014826073375,191.007413036687,3495,0,690.245740405348
"1...1111",12,300,45,"time trialist",382.014826073375,191.007413036687,3840,0,690.245730957445
"1...1112",13,300,45,"time trialist",382.014826073375,191.007413036687,4185,0,690.245728999293
"1...1113",14,300,45,"time trialist",382.014826073375,191.007413036687,4530,0,690.24572859345
"1...1114",15,300,45,"time trialist",382.014826073375,191.007413036687,4875,0,690.245728509337
"1...1115",16,300,45,"time trialist",382.014826073375,191.007413036687,5220,0,690.245728491903
"1...1116",2,15,60,"time trialist",382.014826073375,191.007413036687,135,0,492.17996410565
"1...1117",3,15,60,"time trialist",382.014826073375,191.007413036687,210,0,433.970463779735
"1...1118",4,15,60,"time trialist",382.014826073375,191.007413036687,285,0,405.071916562564
"1...1119",5,15,60,"time trialist",382.014826073375,191.007413036687,360,0,387.84085282432
"1...1120",6,15,60,"time trialist",382.014826073375,191.007413036687,435,0,376.427569546716
"1...1121",7,15,60,"time trialist",382.014826073375,191.007413036687,510,0,368.332667465747
"1...1122",8,15,60,"time trialist",382.014826073375,191.007413036687,585,0,362.308906275066
"1...1123",9,15,60,"time trialist",382.014826073375,191.007413036687,660,0,357.664320242503
"1...1124",10,15,60,"time trialist",382.014826073375,191.007413036687,735,0,353.984136284052
"1...1125",11,15,60,"time trialist",382.014826073375,191.007413036687,810,0,351.004594692989
"1...1126",12,15,60,"time trialist",382.014826073375,191.007413036687,885,0,348.549944046989
"1...1127",13,15,60,"time trialist",382.014826073375,191.007413036687,960,0,346.498551400292
"1...1128",14,15,60,"time trialist",382.014826073375,191.007413036687,1035,0,344.763553412812
"1...1129",15,15,60,"time trialist",382.014826073375,191.007413036687,1110,0,343.281255373116
"1...1130",16,15,60,"time trialist",382.014826073375,191.007413036687,1185,0,342.003885001489
"1...1131",17,15,60,"time trialist",382.014826073375,191.007413036687,1260,0,340.894906186447
"1...1132",18,15,60,"time trialist",382.014826073375,191.007413036687,1335,0,339.92589622905
"1...1133",19,15,60,"time trialist",382.014826073375,191.007413036687,1410,0,339.074410071503
"1...1134",20,15,60,"time trialist",382.014826073375,191.007413036687,1485,0,338.322485781184
"1...1135",2,30,60,"time trialist",382.014826073375,191.007413036687,150,0,499.342430050795
"1...1136",3,30,60,"time trialist",382.014826073375,191.007413036687,240,0,443.808613379942
"1...1137",4,30,60,"time trialist",382.014826073375,191.007413036687,330,0,416.486615661909
"1...1138",5,30,60,"time trialist",382.014826073375,191.007413036687,420,0,400.392329280156
"1...1139",6,30,60,"time trialist",382.014826073375,191.007413036687,510,0,389.892614993953
"1...1140",7,30,60,"time trialist",382.014826073375,191.007413036687,600,0,382.579612557561
"1...1141",8,30,60,"time trialist",382.014826073375,191.007413036687,690,0,377.251112369291
"1...1142",9,30,60,"time trialist",382.014826073375,191.007413036687,780,0,373.239666188893
"1...1143",10,30,60,"time trialist",382.014826073375,191.007413036687,870,0,370.144857809732
"1...1144",11,30,60,"time trialist",382.014826073375,191.007413036687,960,0,367.711815100918
"1...1145",12,30,60,"time trialist",382.014826073375,191.007413036687,1050,0,365.770544611051
"1...1146",13,30,60,"time trialist",382.014826073375,191.007413036687,1140,0,364.203297952774
"1...1147",14,30,60,"time trialist",382.014826073375,191.007413036687,1230,0,362.92593759433
"1...1148",15,30,60,"time trialist",382.014826073375,191.007413036687,1320,0,361.876761474351
"1...1149",16,30,60,"time trialist",382.014826073375,191.007413036687,1410,0,361.009519457047
"1...1150",17,30,60,"time trialist",382.014826073375,191.007413036687,1500,0,360.28889359195
"1...1151",18,30,60,"time trialist",382.014826073375,191.007413036687,1590,0,359.687482952251
"1...1152",19,30,60,"time trialist",382.014826073375,191.007413036687,1680,0,359.183738158155
"1...1153",20,30,60,"time trialist",382.014826073375,191.007413036687,1770,0,358.760512922136
"1...1154",2,45,60,"time trialist",382.014826073375,191.007413036687,165,0,506.465476267506
"1...1155",3,45,60,"time trialist",382.014826073375,191.007413036687,270,0,453.780710739228
"1...1156",4,45,60,"time trialist",382.014826073375,191.007413036687,375,0,428.247861253265
"1...1157",5,45,60,"time trialist",382.014826073375,191.007413036687,480,0,413.505839609711
"1...1158",6,45,60,"time trialist",382.014826073375,191.007413036687,585,0,404.124103949435
"1...1159",7,45,60,"time trialist",382.014826073375,191.007413036687,690,0,397.779147200985
"1...1160",8,45,60,"time trialist",382.014826073375,191.007413036687,795,0,393.309588716051
"1...1161",9,45,60,"time trialist",382.014826073375,191.007413036687,900,0,390.07002291953
"1...1162",10,45,60,"time trialist",382.014826073375,191.007413036687,1005,0,387.673115714202
"1...1163",11,45,60,"time trialist",382.014826073375,191.007413036687,1110,0,385.872528799582
"1...1164",12,45,60,"time trialist",382.014826073375,191.007413036687,1215,0,384.504408120606
"1...1165",13,45,60,"time trialist",382.014826073375,191.007413036687,1320,0,383.455859099824
"1...1166",14,45,60,"time trialist",382.014826073375,191.007413036687,1425,0,382.646898636442
"1...1167",15,45,60,"time trialist",382.014826073375,191.007413036687,1530,0,382.019589439913
"1...1168",16,45,60,"time trialist",382.014826073375,191.007413036687,1635,0,381.531214611768
"1...1169",17,45,60,"time trialist",382.014826073375,191.007413036687,1740,0,381.149831701187
"1...1170",18,45,60,"time trialist",382.014826073375,191.007413036687,1845,0,380.851284906601
"1...1171",19,45,60,"time trialist",382.014826073375,191.007413036687,1950,0,380.617142530293
"1...1172",20,45,60,"time trialist",382.014826073375,191.007413036687,2055,0,380.433239958956
"1...1173",2,60,60,"time trialist",382.014826073375,191.007413036687,180,0,513.527611494269
"1...1174",3,60,60,"time trialist",382.014826073375,191.007413036687,300,0,463.821846650365
"1...1175",4,60,60,"time trialist",382.014826073375,191.007413036687,420,0,440.23100832463
"1...1176",5,60,60,"time trialist",382.014826073375,191.007413036687,540,0,426.980143865905
"1...1177",6,60,60,"time trialist",382.014826073375,191.007413036687,660,0,418.827189360063
"1...1178",7,60,60,"time trialist",382.014826073375,191.007413036687,780,0,413.526861297223
"1...1179",8,60,60,"time trialist",382.014826073375,191.007413036687,900,0,409.956694271636
"1...1180",9,60,60,"time trialist",382.014826073375,191.007413036687,1020,0,407.494140098114
"1...1181",10,60,60,"time trialist",382.014826073375,191.007413036687,1140,0,405.767629655804
"1...1182",11,60,60,"time trialist",382.014826073375,191.007413036687,1260,0,404.543271076236
"1...1183",12,60,60,"time trialist",382.014826073375,191.007413036687,1380,0,403.667971401787
"1...1184",13,60,60,"time trialist",382.014826073375,191.007413036687,1500,0,403.038595062271
"1...1185",14,60,60,"time trialist",382.014826073375,191.007413036687,1620,0,402.584168029555
"1...1186",15,60,60,"time trialist",382.014826073375,191.007413036687,1740,0,402.255076368161
"1...1187",16,60,60,"time trialist",382.014826073375,191.007413036687,1860,0,402.016234800261
"1...1188",17,60,60,"time trialist",382.014826073375,191.007413036687,1980,0,401.842620621771
"1...1189",18,60,60,"time trialist",382.014826073375,191.007413036687,2100,0,401.71627613924
"1...1190",19,60,60,"time trialist",382.014826073375,191.007413036687,2220,0,401.624254887509
"1...1191",20,60,60,"time trialist",382.014826073375,191.007413036687,2340,0,401.557191927246
"1...1192",2,75,60,"time trialist",382.014826073375,191.007413036687,195,0,520.508082893887
"1...1193",3,75,60,"time trialist",382.014826073375,191.007413036687,330,0,473.867419417892
"1...1194",4,75,60,"time trialist",382.014826073375,191.007413036687,465,0,452.310356436342
"1...1195",5,75,60,"time trialist",382.014826073375,191.007413036687,600,0,440.612717339697
"1...1196",6,75,60,"time trialist",382.014826073375,191.007413036687,735,0,433.709883046456
"1...1197",7,75,60,"time trialist",382.014826073375,191.007413036687,870,0,429.433491078572
"1...1198",8,75,60,"time trialist",382.014826073375,191.007413036687,1005,0,426.703943556048
"1...1199",9,75,60,"time trialist",382.014826073375,191.007413036687,1140,0,424.928392566349
"1...1200",10,75,60,"time trialist",382.014826073375,191.007413036687,1275,0,423.759132815366
"1...1201",11,75,60,"time trialist",382.014826073375,191.007413036687,1410,0,422.982894657139
"1...1202",12,75,60,"time trialist",382.014826073375,191.007413036687,1545,0,422.464806770667
"1...1203",13,75,60,"time trialist",382.014826073375,191.007413036687,1680,0,422.117780836133
"1...1204",14,75,60,"time trialist",382.014826073375,191.007413036687,1815,0,421.884779685164
"1...1205",15,75,60,"time trialist",382.014826073375,191.007413036687,1950,0,421.728086314949
"1...1206",16,75,60,"time trialist",382.014826073375,191.007413036687,2085,0,421.622596289393
"1...1207",17,75,60,"time trialist",382.014826073375,191.007413036687,2220,0,421.551526122353
"1...1208",18,75,60,"time trialist",382.014826073375,191.007413036687,2355,0,421.503621703119
"1...1209",19,75,60,"time trialist",382.014826073375,191.007413036687,2490,0,421.471321376506
"1...1210",20,75,60,"time trialist",382.014826073375,191.007413036687,2625,0,421.449537522153
"1...1211",2,90,60,"time trialist",382.014826073375,191.007413036687,210,0,527.387112672693
"1...1212",3,90,60,"time trialist",382.014826073375,191.007413036687,360,0,483.854793586402
"1...1213",4,90,60,"time trialist",382.014826073375,191.007413036687,510,0,464.36463436771
"1...1214",5,90,60,"time trialist",382.014826073375,191.007413036687,660,0,454.212603724685
"1...1215",6,90,60,"time trialist",382.014826073375,191.007413036687,810,0,448.50719177803
"1...1216",7,90,60,"time trialist",382.014826073375,191.007413036687,960,0,445.163273855041
"1...1217",8,90,60,"time trialist",382.014826073375,191.007413036687,1110,0,443.155021417421
"1...1218",9,90,60,"time trialist",382.014826073375,191.007413036687,1260,0,441.931215836048
"1...1219",10,90,60,"time trialist",382.014826073375,191.007413036687,1410,0,441.178807046445
"1...1220",11,90,60,"time trialist",382.014826073375,191.007413036687,1560,0,440.713696040398
"1...1221",12,90,60,"time trialist",382.014826073375,191.007413036687,1710,0,440.425214824498
"1...1222",13,90,60,"time trialist",382.014826073375,191.007413036687,1860,0,440.245913993419
"1...1223",14,90,60,"time trialist",382.014826073375,191.007413036687,2010,0,440.134328275816
"1...1224",15,90,60,"time trialist",382.014826073375,191.007413036687,2160,0,440.064828355839
"1...1225",16,90,60,"time trialist",382.014826073375,191.007413036687,2310,0,440.021519413646
"1...1226",17,90,60,"time trialist",382.014826073375,191.007413036687,2460,0,439.994522978529
"1...1227",18,90,60,"time trialist",382.014826073375,191.007413036687,2610,0,439.977691596986
"1...1228",19,90,60,"time trialist",382.014826073375,191.007413036687,2760,0,439.967196516023
"1...1229",20,90,60,"time trialist",382.014826073375,191.007413036687,2910,0,439.960651892474
"1...1230",2,105,60,"time trialist",382.014826073375,191.007413036687,225,0,534.146110341528
"1...1231",3,105,60,"time trialist",382.014826073375,191.007413036687,390,0,493.724786443672
"1...1232",4,105,60,"time trialist",382.014826073375,191.007413036687,555,0,476.281649135399
"1...1233",5,105,60,"time trialist",382.014826073375,191.007413036687,720,0,467.610238342042
"1...1234",6,105,60,"time trialist",382.014826073375,191.007413036687,885,0,462.996870185157
"1...1235",7,105,60,"time trialist",382.014826073375,191.007413036687,1050,0,460.453718019306
"1...1236",8,105,60,"time trialist",382.014826073375,191.007413036687,1215,0,459.024289783045
