X,Nrep,rest,interval_duration,niveau_endurance,PAM,rest_power,duration,Wbal_skiba,power_skiba,percent_power_max,percent_PAM,cumul_time
1...897,15,270,75,moyenne,331.614571833768,165.807285916884,4905,0,437.058939081979,97.68667836223192,131.79726592384736,1125
1...898,16,270,75,moyenne,331.614571833768,165.807285916884,5250,0,437.056891734037,97.68622076120371,131.79664853603754,1200
1...899,2,300,75,moyenne,331.614571833768,165.807285916884,450,0,504.935484418969,112.85770830753248,152.26577096017465,150
1...900,3,300,75,moyenne,331.614571833768,165.807285916884,825,0,472.48960744257,105.6057574492993,142.48155767998637,225
1...901,4,300,75,moyenne,331.614571833768,165.807285916884,1200,0,460.38300486059,102.89982081986129,138.8307523142774,300
1...902,5,300,75,moyenne,331.614571833768,165.807285916884,1575,0,455.349576379476,101.77480342489238,137.31289727754603,375
1...903,6,300,75,moyenne,331.614571833768,165.807285916884,1950,0,453.163706943306,101.28624157325406,136.65373763203272,450
1...904,7,300,75,moyenne,331.614571833768,165.807285916884,2325,0,452.196544708524,101.07007195010966,136.36208511826234,525
1...905,8,300,75,moyenne,331.614571833768,165.807285916884,2700,0,451.765079048527,100.97363542088318,136.2319745330697,600
1...906,9,300,75,moyenne,331.614571833768,165.807285916884,3075,0,451.571889803506,100.9304558541157,136.17371736905164,675
1...907,10,300,75,moyenne,331.614571833768,165.807285916884,3450,0,451.485247344232,100.91109047042308,136.14758991066074,750
1...908,11,300,75,moyenne,331.614571833768,165.807285916884,3825,0,451.446360976611,100.90239901088115,136.13586353584978,825
1...909,12,300,75,moyenne,331.614571833768,165.807285916884,4200,0,451.428902472531,100.89849687521877,136.13059883834765,900
1...910,13,300,75,moyenne,331.614571833768,165.807285916884,4575,0,451.421063107349,100.89674470525584,136.12823483934164,975
1...911,14,300,75,moyenne,331.614571833768,165.807285916884,4950,0,451.41754277557,100.89595787884073,136.12717326603394,1050
1...912,15,300,75,moyenne,331.614571833768,165.807285916884,5325,0,451.415961894335,100.89560453739654,136.12669654354667,1125
1...913,2,30,90,moyenne,331.614571833768,165.807285916884,210,0,406.353273890428,96.39302131683122,122.5378220394142,180
1...914,3,30,90,moyenne,331.614571833768,165.807285916884,330,0,355.535624618491,84.33832146750275,107.21351074907352,270
1...915,4,30,90,moyenne,331.614571833768,165.807285916884,450,0,330.275537639743,78.34625432037296,99.59620767367959,360
1...916,5,30,90,moyenne,331.614571833768,165.807285916884,570,0,315.205355576781,74.77138369871943,95.05172038543209,450
1...917,6,30,90,moyenne,331.614571833768,165.807285916884,690,0,305.220732412822,72.40288304836278,92.04080831701908,540
1...918,7,30,90,moyenne,331.614571833768,165.807285916884,810,0,298.138493289448,70.72287092429566,89.90512438605957,630
1...919,8,30,90,moyenne,331.614571833768,165.807285916884,930,0,292.868462581409,69.4727415048454,88.31592078776873,720
1...920,9,30,90,moyenne,331.614571833768,165.807285916884,1050,0,288.805521786626,68.50895170959905,87.09072107102659,810
1...921,10,30,90,moyenne,331.614571833768,165.807285916884,1170,0,285.586822912297,67.74542861494,86.12010664460674,900
1...922,11,30,90,moyenne,331.614571833768,165.807285916884,1290,0,282.981559782405,67.12742157389582,85.33447677451828,990
1...923,12,30,90,moyenne,331.614571833768,165.807285916884,1410,0,280.8359029049,66.61843995021704,84.68744342322738,1080
1...924,13,30,90,moyenne,331.614571833768,165.807285916884,1530,0,279.043370004942,66.19322456956436,84.14689633868716,1170
1...925,14,30,90,moyenne,331.614571833768,165.807285916884,1650,0,277.52790466985,65.83373372320827,83.68990033675884,1260
1...926,15,30,90,moyenne,331.614571833768,165.807285916884,1770,0,276.233728417719,65.52673592824763,83.2996351427493,1350
1...927,16,30,90,moyenne,331.614571833768,165.807285916884,1890,0,275.119000828029,65.26230601659292,82.96348357271249,1440
1...928,17,30,90,moyenne,331.614571833768,165.807285916884,2010,0,274.151718714189,65.03285235789319,82.67179490882444,1530
1...929,18,30,90,moyenne,331.614571833768,165.807285916884,2130,0,273.306983074374,64.83246853975338,82.41706073500819,1620
1...930,19,30,90,moyenne,331.614571833768,165.807285916884,2250,0,272.565129611271,64.65648989930042,82.19335118599753,1710
1...931,20,30,90,moyenne,331.614571833768,165.807285916884,2370,0,271.910420403108,64.50118316815346,81.99592041432106,1800
1...932,2,60,90,moyenne,331.614571833768,165.807285916884,240,0,412.712455699849,97.9015135257027,124.45546449229433,180
1...933,3,60,90,moyenne,331.614571833768,165.807285916884,390,0,364.290435165318,86.41509233140053,109.85356679317752,270
1...934,4,60,90,moyenne,331.614571833768,165.807285916884,540,0,340.44700162122,80.75907638281873,102.66346250667159,360
1...935,5,60,90,moyenne,331.614571833768,165.807285916884,690,0,326.400335734473,77.42699897320811,98.42762153952968,450
1...936,6,60,90,moyenne,331.614571833768,165.807285916884,840,0,317.239154200333,75.25383088610705,95.66502233181686,540
1...937,7,60,90,moyenne,331.614571833768,165.807285916884,990,0,310.862028148357,73.7410820368533,93.74196870461596,630
1...938,8,60,90,moyenne,331.614571833768,165.807285916884,1140,0,306.219032160991,72.63969454980473,92.34185050061451,720
1...939,9,60,90,moyenne,331.614571833768,165.807285916884,1290,0,302.726973135527,71.81132637435365,91.28880298037029,810
1...940,10,60,90,moyenne,331.614571833768,165.807285916884,1440,0,300.035846308929,71.17295119140262,90.4772804915615,900
1...941,11,60,90,moyenne,331.614571833768,165.807285916884,1590,0,297.922799659852,70.67170519739874,89.84008091453681,990
1...942,12,60,90,moyenne,331.614571833768,165.807285916884,1740,0,296.239161647654,70.27232129864026,89.33237161729821,1080
1...943,13,60,90,moyenne,331.614571833768,165.807285916884,1890,0,294.881935929382,69.95036723551532,88.92309354765044,1170
1...944,14,60,90,moyenne,331.614571833768,165.807285916884,2040,0,293.777519611069,69.68838331031012,88.59005139205222,1260
1...945,15,60,90,moyenne,331.614571833768,165.807285916884,2190,0,292.871936052662,69.47356546372563,88.31696823005505,1350
1...946,16,60,90,moyenne,331.614571833768,165.807285916884,2340,0,292.124729723256,69.29631704402193,88.09164449796629,1440
1...947,17,60,90,moyenne,331.614571833768,165.807285916884,2490,0,291.505013915872,69.14931126636539,87.90476615786288,1530
1...948,18,60,90,moyenne,331.614571833768,165.807285916884,2640,0,290.988833399197,69.02686559471908,87.74910939229295,1620
1...949,19,60,90,moyenne,331.614571833768,165.807285916884,2790,0,290.557357200982,68.92451304327032,87.618995629249,1710
1...950,20,60,90,moyenne,331.614571833768,165.807285916884,2940,0,290.195610837805,68.83870144253395,87.50990923983717,1800
1...951,2,90,90,moyenne,331.614571833768,165.807285916884,270,0,419.033929240136,99.40106077405827,126.36173583173832,180
1...952,3,90,90,moyenne,331.614571833768,165.807285916884,450,0,373.161668080123,88.51948030710551,112.52873057314916,270
1...953,4,90,90,moyenne,331.614571833768,165.807285916884,630,0,350.924658174246,83.24453186296483,105.82305121083695,360
1...954,5,90,90,moyenne,331.614571833768,165.807285916884,810,0,338.093691622444,80.20083636002936,101.95381033856492,450
1...955,6,90,90,moyenne,331.614571833768,165.807285916884,990,0,329.937711515153,78.26611695488009,99.49433454949151,540
1...956,7,90,90,moyenne,331.614571833768,165.807285916884,1170,0,324.43043901566,76.95971026505882,97.83358952582178,630
1...957,8,90,90,moyenne,331.614571833768,165.807285916884,1350,0,320.558373309695,76.04119887086762,96.66594912794866,720
1...958,9,90,90,moyenne,331.614571833768,165.807285916884,1530,0,317.758034489387,75.37691698378951,95.8214932269843,810
1...959,10,90,90,moyenne,331.614571833768,165.807285916884,1710,0,315.691172347119,74.88662663955,95.19822081442454,900
1...960,11,90,90,moyenne,331.614571833768,165.807285916884,1890,0,314.142660646467,74.51929670532493,94.73125951893955,990
1...961,12,90,90,moyenne,331.614571833768,165.807285916884,2070,0,312.969439995008,74.24099137217797,94.37746907934236,1080
1...962,13,90,90,moyenne,331.614571833768,165.807285916884,2250,0,312.072994814599,74.02834128434372,94.10714164003478,1170
1...963,14,90,90,moyenne,331.614571833768,165.807285916884,2430,0,311.383587454604,73.86480363713407,93.89924747055282,1260
1...964,15,90,90,moyenne,331.614571833768,165.807285916884,2610,0,310.850760644279,73.73840921782964,93.7385709335181,1350
1...965,16,90,90,moyenne,331.614571833768,165.807285916884,2790,0,310.437367634258,73.64034626672881,93.6139102445336,1440
1...966,17,90,90,moyenne,331.614571833768,165.807285916884,2970,0,310.1156810872,73.5640374483181,93.51690408908057,1530
1...967,18,90,90,moyenne,331.614571833768,165.807285916884,3150,0,309.864776688958,73.50451920504992,93.44124263763874,1620
1...968,19,90,90,moyenne,331.614571833768,165.807285916884,3330,0,309.668726264418,73.45801313762999,93.38212267090873,1710
1...969,20,90,90,moyenne,331.614571833768,165.807285916884,3510,0,309.515321134002,73.42162316625182,93.3358626017062,1800
1...970,2,120,90,moyenne,331.614571833768,165.807285916884,300,0,425.29800502688,100.88699242427226,128.2506985971876,180
1...971,3,120,90,moyenne,331.614571833768,165.807285916884,510,0,382.089487959177,90.63729154971048,115.2209584296287,270
1...972,4,120,90,moyenne,331.614571833768,165.807285916884,720,0,361.593290156929,85.77528954650079,109.0402294921433,360
1...973,5,120,90,moyenne,331.614571833768,165.807285916884,930,0,350.099207100496,83.04872262981604,105.57413239246736,450
1...974,6,120,90,moyenne,331.614571833768,165.807285916884,1140,0,343.043571585176,81.37502127601466,103.44647090995056,540
1...975,7,120,90,moyenne,331.614571833768,165.807285916884,1350,0,338.469797240986,80.29005418903417,102.06722683183366,630
1...976,8,120,90,moyenne,331.614571833768,165.807285916884,1560,0,335.399264560589,79.56167831234481,101.14129264763376,720
1...977,9,120,90,moyenne,331.614571833768,165.807285916884,1770,0,333.289187397584,79.06113672446395,100.5049885336931,810
1...978,10,120,90,moyenne,331.614571833768,165.807285916884,1980,0,331.815757430086,78.71161729053368,100.06066850295676,900
1...979,11,120,90,moyenne,331.614571833768,165.807285916884,2190,0,330.775359250389,78.46481941696575,99.74693133093086,990
1...980,12,120,90,moyenne,331.614571833768,165.807285916884,2400,0,330.034934614343,78.28917971547503,99.52365265172457,1080
1...981,13,120,90,moyenne,331.614571833768,165.807285916884,2610,0,329.5050430047,78.16348156929078,99.36386123884643,1170
1...982,14,120,90,moyenne,331.614571833768,165.807285916884,2820,0,329.124304103514,78.073164656948,99.24904755648002,1260
1...983,15,120,90,moyenne,331.614571833768,165.807285916884,3030,0,328.849949218233,78.00808361046822,99.16631449569687,1350
1...984,16,120,90,moyenne,331.614571833768,165.807285916884,3240,0,328.651844379666,77.96109020558156,99.10657501034447,1440
1...985,17,120,90,moyenne,331.614571833768,165.807285916884,3450,0,328.508584381937,77.92710681009237,99.06337425564399,1530
1...986,18,120,90,moyenne,331.614571833768,165.807285916884,3660,0,328.404873835852,77.90250513090855,99.03209983199261,1620
1...987,19,120,90,moyenne,331.614571833768,165.807285916884,3870,0,328.329735816656,77.88468127873007,99.00944159391203,1710
1...988,20,120,90,moyenne,331.614571833768,165.807285916884,4080,0,328.275267741887,77.87176064383021,98.99301647891548,1800
1...989,2,150,90,moyenne,331.614571833768,165.807285916884,330,0,431.48571250852,102.35480838024971,130.11663212580885,180
1...990,3,150,90,moyenne,331.614571833768,165.807285916884,570,0,391.014504823083,92.75443787556374,117.91234102314749,270
1...991,4,150,90,moyenne,331.614571833768,165.807285916884,810,0,372.337137635644,88.32388946086942,112.28008937504997,360
1...992,5,150,90,moyenne,331.614571833768,165.807285916884,1050,0,362.230430090468,85.92642858521809,109.23236216291698,450
1...993,6,150,90,moyenne,331.614571833768,165.807285916884,1290,0,356.288357601419,84.51688089136216,107.4405010706283,540
1...994,7,150,90,moyenne,331.614571833768,165.807285916884,1530,0,352.623238640332,83.6474603333281,106.33526647830638,630
1...995,8,150,90,moyenne,331.614571833768,165.807285916884,1770,0,350.295346217973,83.09524973651563,105.63327910498737,720
1...996,9,150,90,moyenne,331.614571833768,165.807285916884,2010,0,348.789167548226,82.73796182486703,105.17908354252516,810
1...997,10,150,90,moyenne,331.614571833768,165.807285916884,2250,0,347.802946555095,82.50401558320436,104.88168376673201,900
1...998,11,150,90,moyenne,331.614571833768,165.807285916884,2490,0,347.152128646129,82.34963192592085,104.68542643540695,990
1...999,12,150,90,moyenne,331.614571833768,165.807285916884,2730,0,346.720433436465,82.24722742170924,104.55524662838678,1080
1...1000,13,150,90,moyenne,331.614571833768,165.807285916884,2970,0,346.433107710062,82.17906949940466,104.46860214686893,1170
1...1001,14,150,90,moyenne,331.614571833768,165.807285916884,3210,0,346.241436895816,82.13360234048024,104.41080287309575,1260
1...1002,15,150,90,moyenne,331.614571833768,165.807285916884,3450,0,346.113382717485,82.10322599079961,104.37218750778689,1350
1...1003,16,150,90,moyenne,331.614571833768,165.807285916884,3690,0,346.027744055267,82.08291123040974,104.34636274931972,1440
1...1004,17,150,90,moyenne,331.614571833768,165.807285916884,3930,0,345.970432907769,82.06931617650608,104.32908029180253,1530
1...1005,18,150,90,moyenne,331.614571833768,165.807285916884,4170,0,345.932061788605,82.0602139781354,104.31750929268998,1620
1...1006,19,150,90,moyenne,331.614571833768,165.807285916884,4410,0,345.906363681542,82.05411800613003,104.3097599025106,1710
1...1007,20,150,90,moyenne,331.614571833768,165.807285916884,4650,0,345.889149525474,82.05003455308699,104.30456888934951,1800
1...1008,2,180,90,moyenne,331.614571833768,165.807285916884,360,0,437.57902238158,103.80023182389668,131.95409959274343,180
1...1009,3,180,90,moyenne,331.614571833768,165.807285916884,630,0,399.879344002876,94.85730916252793,120.58557674097861,270
1...1010,4,180,90,moyenne,331.614571833768,165.807285916884,900,0,383.04508616245,90.86397361159355,115.50912375300055,360
1...1011,5,180,90,moyenne,331.614571833768,165.807285916884,1170,0,374.31277662086,88.79254031974656,112.87585299734528,450
1...1012,6,180,90,moyenne,331.614571833768,165.807285916884,1440,0,369.430710156062,87.63444177090022,111.40364191874248,540
1...1013,7,180,90,moyenne,331.614571833768,165.807285916884,1710,0,366.586451414838,86.9597414274072,110.54594175029217,630
1...1014,8,180,90,moyenne,331.614571833768,165.807285916884,1980,0,364.889506318449,86.55720089098267,110.03421963657286,720
1...1015,9,180,90,moyenne,331.614571833768,165.807285916884,2250,0,363.862668388084,86.31361970960576,109.7245716242172,810
1...1016,10,180,90,moyenne,331.614571833768,165.807285916884,2520,0,363.235999330716,86.16496451796147,109.53559649749023,900
1...1017,11,180,90,moyenne,331.614571833768,165.807285916884,2790,0,362.851557812777,86.07376929002844,109.41966627288848,990
1...1018,12,180,90,moyenne,331.614571833768,165.807285916884,3060,0,362.614963274023,86.0176455575943,109.34832002973467,1080
1...1019,13,180,90,moyenne,331.614571833768,165.807285916884,3330,0,362.469071975582,85.98303797856354,109.30432579340352,1170
1...1020,14,180,90,moyenne,331.614571833768,165.807285916884,3600,0,362.379002392792,85.96167213811947,109.27716486911365,1260
1...1021,15,180,90,moyenne,331.614571833768,165.807285916884,3870,0,362.323354285678,85.94847158205178,109.26038390957793,1350
1...1022,16,180,90,moyenne,331.614571833768,165.807285916884,4140,0,362.288957134713,85.94031206785748,109.25001128005962,1440
1...1023,17,180,90,moyenne,331.614571833768,165.807285916884,4410,0,362.267689555592,85.93526708276868,109.24359793730349,1530
1...1024,18,180,90,moyenne,331.614571833768,165.807285916884,4680,0,362.254537610038,85.93214724628746,109.23963190363939,1620
1...1025,19,180,90,moyenne,331.614571833768,165.807285916884,4950,0,362.246403516401,85.93021771867755,109.23717902782273,1710
1...1026,20,180,90,moyenne,331.614571833768,165.807285916884,5220,0,362.241372479111,85.92902428204027,109.2356618938614,1800
1...1027,2,210,90,moyenne,331.614571833768,165.807285916884,390,0,443.561044658749,105.21925619980561,133.75800773950837,180
1...1028,3,210,90,moyenne,331.614571833768,165.807285916884,690,0,408.630040248154,96.93310405309805,123.22439209727862,270
1...1029,4,210,90,moyenne,331.614571833768,165.807285916884,990,0,393.615005194375,93.3713151196535,118.69653466002892,360
1...1030,5,210,90,moyenne,331.614571833768,165.807285916884,1290,0,386.192593617527,91.61060904609465,116.45827005790261,450
1...1031,6,210,90,moyenne,331.614571833768,165.807285916884,1590,0,382.270551039455,90.68024239686332,115.27555888921546,540
1...1032,7,210,90,moyenne,331.614571833768,165.807285916884,1890,0,380.125016625659,90.171289823392,114.62856246745643,630
1...1033,8,210,90,moyenne,331.614571833768,165.807285916884,2190,0,378.929019338474,89.88758153455566,114.26790362168518,720
1...1034,9,210,90,moyenne,331.614571833768,165.807285916884,2490,0,378.255327902526,89.72777193754031,114.06474866615272,810
1...1035,10,210,90,moyenne,331.614571833768,165.807285916884,2790,0,377.873611190942,89.6372230740737,113.9496401202667,900
1...1036,11,210,90,moyenne,331.614571833768,165.807285916884,3090,0,377.656609090739,89.58574695854891,113.88420207301715,990
1...1037,12,210,90,moyenne,331.614571833768,165.807285916884,3390,0,377.533012575774,89.55642803270972,113.84693093795167,1080
1...1038,13,210,90,moyenne,331.614571833768,165.807285916884,3690,0,377.462540819452,89.53971108726876,113.82567983431882,1170
1...1039,14,210,90,moyenne,331.614571833768,165.807285916884,3990,0,377.422334905602,89.53017364839518,113.81355554387294,1260
1...1040,15,210,90,moyenne,331.614571833768,165.807285916884,4290,0,377.399388402872,89.52473039773395,113.80663591347096,1350
1...1041,16,210,90,moyenne,331.614571833768,165.807285916884,4590,0,377.3862896588,89.52162318143306,113.8026859229746,1440
1...1042,17,210,90,moyenne,331.614571833768,165.807285916884,4890,0,377.378811542174,89.51984926129593,113.80043086024179,1530
1...1043,18,210,90,moyenne,331.614571833768,165.807285916884,5190,0,377.374541983098,89.51883645858099,113.79914335376932,1620
1...1044,2,240,90,moyenne,331.614571833768,165.807285916884,420,0,449.41619822884,106.60818543739134,135.52365800563302,180
1...1045,3,240,90,moyenne,331.614571833768,165.807285916884,750,0,417.217192899272,98.97010397837317,125.81389008092651,270
1...1046,4,240,90,moyenne,331.614571833768,165.807285916884,1080,0,403.956955221691,95.82457899986402,121.81520039601482,360
1...1047,5,240,90,moyenne,331.614571833768,165.807285916884,1410,0,397.742595967933,94.35044084839078,119.9412298948412,450
1...1048,6,240,90,moyenne,331.614571833768,165.807285916884,1740,0,394.654796906392,93.61796913009603,119.01008894875247,540
1...1049,7,240,90,moyenne,331.614571833768,165.807285916884,2070,0,393.075948135118,93.24344279293032,118.53397936088265,630
1...1050,8,240,90,moyenne,331.614571833768,165.807285916884,2400,0,392.256827776125,93.04913529918353,118.28696960058673,720
1...1051,9,240,90,moyenne,331.614571833768,165.807285916884,2730,0,391.82865399286,92.94756612952378,118.15785169696224,810
1...1052,10,240,90,moyenne,331.614571833768,165.807285916884,3060,0,391.603957578855,92.89426480868627,118.09009339166148,900
1...1053,11,240,90,moyenne,331.614571833768,165.807285916884,3390,0,391.485798947619,92.86623582949176,118.0544620770957,990
1...1054,12,240,90,moyenne,331.614571833768,165.807285916884,3720,0,391.423596961637,92.85148059618624,118.03570476325451,1080
1...1055,13,240,90,moyenne,331.614571833768,165.807285916884,4050,0,391.390833472937,92.84370861090252,118.02582477260187,1170
1...1056,14,240,90,moyenne,331.614571833768,165.807285916884,4380,0,391.373570874834,92.83961366669055,118.02061915150762,1260
1...1057,15,240,90,moyenne,331.614571833768,165.807285916884,4710,0,391.364474031009,92.83745576046198,118.01787595365154,1350
1...1058,16,240,90,moyenne,331.614571833768,165.807285916884,5040,0,391.359679882918,92.83631851745488,118.01643025478961,1440
1...1059,17,240,90,moyenne,331.614571833768,165.807285916884,5370,0,391.357153197403,92.835719150189135,118.01566832038455,1530
1...1060,2,270,90,moyenne,331.614571833768,165.807285916884,450,0,455.13034883862,107.96366668222717,137.24678813775654,180
1...1061,3,270,90,moyenne,331.614571833768,165.807285916884,810,0,425.596842769279,100.95788116745268,128.340814583571,270
1...1062,4,270,90,moyenne,331.614571833768,165.807285916884,1170,0,413.995164228243,98.20579100656805,124.84227153798622,360
1...1063,5,270,90,moyenne,331.614571833768,165.807285916884,1530,0,408.86384688377,96.98856645357333,123.29489763457244,450
1...1064,6,270,90,moyenne,331.614571833768,165.807285916884,1890,0,406.476219950202,96.42218594505522,122.57489702652774,540
1...1065,7,270,90,moyenne,331.614571833768,165.807285916884,2250,0,405.339075359093,96.15243838830084,122.23198549980536,630
1...1066,8,270,90,moyenne,331.614571833768,165.807285916884,2610,0,404.791490565294,96.02254315650882,122.06685862049757,720
1...1067,9,270,90,moyenne,331.614571833768,165.807285916884,2970,0,404.526405427971,95.95966103168155,121.98692089765954,810
1...1068,10,270,90,moyenne,331.614571833768,165.807285916884,3330,0,404.397749302621,95.92914189124329,121.94812401227584,900
1...1069,11,270,90,moyenne,331.614571833768,165.807285916884,3690,0,404.335229952133,95.91431137437158,121.92927099561186,990
1...1070,12,270,90,moyenne,331.614571833768,165.807285916884,4050,0,404.304830886322,95.90710026525298,121.92010400827387,1080
1...1071,13,270,90,moyenne,331.614571833768,165.807285916884,4410,0,404.290045479132,95.90359294745338,121.91564539624477,1170
1...1072,14,270,90,moyenne,331.614571833768,165.807285916884,4770,0,404.282853171765,95.90188682550999,121.91347652069528,1260
1...1073,15,270,90,moyenne,331.614571833768,165.807285916884,5130,0,404.279354257532,95.90105683117768,121.91242140595362,1350
1...1074,2,300,90,moyenne,331.614571833768,165.807285916884,480,0,460.690913682117,109.28271510617897,138.92360372904616,180
1...1075,3,300,90,moyenne,331.614571833768,165.807285916884,870,0,433.731055829911,102.88743710640782,130.79372641300333,270
1...1076,4,300,90,moyenne,331.614571833768,165.807285916884,1260,0,423.668833951131,100.50052889038726,127.75941407167957,360
1...1077,5,300,90,moyenne,331.614571833768,165.807285916884,1650,0,419.48495429445,99.50805060401258,126.49774464818444,450
1...1078,6,300,90,moyenne,331.614571833768,165.807285916884,2040,0,417.667941867289,99.07702831656448,125.94981564219616,540
1...1079,7,300,90,moyenne,331.614571833768,165.807285916884,2430,0,416.863969641878,98.88631418469537,125.70737387585123,630
1...1080,8,300,90,moyenne,331.614571833768,165.807285916884,2820,0,416.505302562641,98.80123303576421,125.59921605960882,720
1...1081,9,300,90,moyenne,331.614571833768,165.807285916884,3210,0,416.344708377129,98.76313771392957,125.55078809559508,810
1...1082,10,300,90,moyenne,331.614571833768,165.807285916884,3600,0,416.272684191595,98.7460525092626,125.52906884932197,900
1...1083,11,300,90,moyenne,331.614571833768,165.807285916884,3990,0,416.240358689262,98.73838442083887,125.51932093560569,990
1...1084,12,300,90,moyenne,331.614571833768,165.807285916884,4380,0,416.22584576004,98.73494173885314,125.51494449064377,1080
1...1085,13,300,90,moyenne,331.614571833768,165.807285916884,4770,0,416.21932904083,98.73339587643714,125.51297934201537,1170
1...1086,14,300,90,moyenne,331.614571833768,165.807285916884,5160,0,416.21640265397,98.73270169408622,125.51209687571006,1260
1...1087,2,30,105,moyenne,331.614571833768,165.807285916884,240,0,382.686108263597,94.98790795805309,115.40087220757904,210
1...1088,3,30,105,moyenne,331.614571833768,165.807285916884,375,0,339.18923415417,84.19139095586458,102.2841765603108,315
1...1089,4,30,105,moyenne,331.614571833768,165.807285916884,510,0,317.559827556065,78.82267743644692,95.76172295445798,420
1...1090,5,30,105,moyenne,331.614571833768,165.807285916884,645,0,304.653091501457,75.61904963308406,91.86963341712672,525
1...1091,6,30,105,moyenne,331.614571833768,165.807285916884,780,0,296.100762771186,73.4962450767754,89.29063675754743,630
1...1092,7,30,105,moyenne,331.614571833768,165.807285916884,915,0,290.033949769928,71.99037940117769,87.46115955221545,735
1...1093,8,30,105,moyenne,331.614571833768,165.807285916884,1050,0,285.519236463699,70.86976602449957,86.09972561966434,840
1...1094,9,30,105,moyenne,331.614571833768,165.807285916884,1185,0,282.038445585514,70.00578628648796,85.05007606447839,945
1...1095,10,30,105,moyenne,331.614571833768,165.807285916884,1320,0,279.280830103496,69.32130853845013,84.21850359564237,1050
1...1096,11,30,105,moyenne,331.614571833768,165.807285916884,1455,0,277.048709332261,68.76726573995042,83.54539663327587,1155
1...1097,12,30,105,moyenne,331.614571833768,165.807285916884,1590,0,275.210323106592,68.3109532221338,82.99102225355453,1260
1...1098,13,30,105,moyenne,331.614571833768,165.807285916884,1725,0,273.674460978839,67.9297313087249,82.52787549879645,1365
1...1099,14,30,105,moyenne,331.614571833768,165.807285916884,1860,0,272.375971794848,67.60742859527362,82.13630971903876,1470
1...1100,15,30,105,moyenne,331.614571833768,165.807285916884,1995,0,271.267073029197,67.33218480770998,81.80191585946889,1575
1...1101,16,30,105,moyenne,331.614571833768,165.807285916884,2130,0,270.311921024501,67.09510306173368,81.51388508946559,1680
1...1102,17,30,105,moyenne,331.614571833768,165.807285916884,2265,0,269.483098678685,66.88937805892348,81.26394964747558,1785
1...1103,18,30,105,moyenne,331.614571833768,165.807285916884,2400,0,268.759274519602,66.70971503715153,81.04567692348749,1890
1...1104,19,30,105,moyenne,331.614571833768,165.807285916884,2535,0,268.123601388712,66.55193230204688,80.85398657424415,1995
1...1105,20,30,105,moyenne,331.614571833768,165.807285916884,2670,0,267.562595746061,66.41268305521668,80.68481257216433,2100
1...1106,2,60,105,moyenne,331.614571833768,165.807285916884,270,0,388.127622294747,96.33856590664865,117.04178744271465,210
1...1107,3,60,105,moyenne,331.614571833768,165.807285916884,435,0,346.684415750268,86.05179718490034,104.544385318524,315
1...1108,4,60,105,moyenne,331.614571833768,165.807285916884,600,0,326.269989144798,80.9846582594363,98.38831488634064,420
1...1109,5,60,105,moyenne,331.614571833768,165.807285916884,765,0,314.241129129993,77.99893125431709,94.7609531729251,525
1...1110,6,60,105,moyenne,331.614571833768,165.807285916884,930,0,306.395036264473,76.05142406540445,92.39492540094496,630
1...1111,7,60,105,moyenne,331.614571833768,165.807285916884,1095,0,300.932920153893,74.69565239989473,90.74779750774789,735
1...1112,8,60,105,moyenne,331.614571833768,165.807285916884,1260,0,296.955895081877,73.7085005714638,89.54850609843984,840
1...1113,9,60,105,moyenne,331.614571833768,165.807285916884,1425,0,293.964599130753,72.96602014600518,88.64646613843972,945
1...1114,10,60,105,moyenne,331.614571833768,165.807285916884,1590,0,291.659309524767,72.39381584545288,87.95129475521667,1050
1...1115,11,60,105,moyenne,331.614571833768,165.807285916884,1755,0,289.849174732835,71.94451571854763,87.40543973385186,1155
1...1116,12,60,105,moyenne,331.614571833768,165.807285916884,1920,0,288.406863934869,71.58651452026601,86.97050384126118,1260
1...1117,13,60,105,moyenne,331.614571833768,165.807285916884,2085,0,287.244160750201,71.29791574256565,86.61988499534058,1365
1...1118,14,60,105,moyenne,331.614571833768,165.807285916884,2250,0,286.298021675328,71.06307112861471,86.33457211851466,1470
1...1119,15,60,105,moyenne,331.614571833768,165.807285916884,2415,0,285.522212185012,70.87050463908757,86.10062296301587,1575
1...1120,16,60,105,moyenne,331.614571833768,165.807285916884,2580,0,284.88207845017,70.71161472128546,85.90758749678102,1680
1...1121,17,60,105,moyenne,331.614571833768,165.807285916884,2745,0,284.351162545299,70.57983415748559,85.74748720265488,1785
1...1122,18,60,105,moyenne,331.614571833768,165.807285916884,2910,0,283.908943692528,70.47006941092889,85.61413393945972,1890
1...1123,19,60,105,moyenne,331.614571833768,165.807285916884,3075,0,283.539290415026,70.37831642919909,85.5026631812666,1995
1...1124,20,60,105,moyenne,331.614571833768,165.807285916884,3240,0,283.229374680682,70.30139111988437,85.40920657209823,2100
1...1125,2,90,105,moyenne,331.614571833768,165.807285916884,300,0,393.536524453251,97.68112914396426,118.67286840776201,210
1...1126,3,90,105,moyenne,331.614571833768,165.807285916884,495,0,354.278595318432,87.936776059913,106.834447400588,315
1...1127,4,90,105,moyenne,331.614571833768,165.807285916884,690,0,335.241421046453,83.21148993512223,101.09369416205965,420
1...1128,5,90,105,moyenne,331.614571833768,165.807285916884,885,0,324.254851133974,80.48447353947496,97.7806401392146,525
1...1129,6,90,105,moyenne,331.614571833768,165.807285916884,1080,0,317.270520549204,78.75086749418372,95.67448100810407,630
