X,Nrep,rest,interval_duration,profil,PAM,rest_power,duration,Wbal_skiba,power_skiba,percent_power_max,percent_PAM,cumul_time
1...97,3,180,15,pursuiter,416.548283671423,208.274141835712,405,0,1425.72783678588,161.70391515820708,342.2719268507434,45
1...98,4,180,15,pursuiter,416.548283671423,208.274141835712,600,0,1329.11586467575,150.74633002991038,319.07846383642004,60
1...99,5,180,15,pursuiter,416.548283671423,208.274141835712,795,0,1282.49444203143,145.45859812391956,307.88614244851215,75
1...100,6,180,15,pursuiter,416.548283671423,208.274141835712,990,0,1258.4761839031,142.734483272247,302.12012226073585,90
1...101,7,180,15,pursuiter,416.548283671423,208.274141835712,1185,0,1245.68539993307,141.2837717180983,299.0494616743344,105
1...102,8,180,15,pursuiter,416.548283671423,208.274141835712,1380,0,1238.75334791269,140.49754876386123,297.3852963681468,120
1...103,9,180,15,pursuiter,416.548283671423,208.274141835712,1575,0,1234.96077749602,140.0674011094034,296.4748207845619,135
1...104,10,180,15,pursuiter,416.548283671423,208.274141835712,1770,0,1232.87509714361,139.83084636869384,295.9741152399304,150
1...105,11,180,15,pursuiter,416.548283671423,208.274141835712,1965,0,1231.7248437655,139.70038635391035,295.6979759727195,165
1...106,12,180,15,pursuiter,416.548283671423,208.274141835712,2160,0,1231.08948632619,139.6283250650651,295.54544685083476,180
1...107,13,180,15,pursuiter,416.548283671423,208.274141835712,2355,0,1230.73823533913,139.58848670437288,295.4611226558185,195
1...108,14,180,15,pursuiter,416.548283671423,208.274141835712,2550,0,1230.54395709514,139.56645195701606,295.4144826259335,210
1...109,15,180,15,pursuiter,416.548283671423,208.274141835712,2745,0,1230.43647271248,139.55426123937272,295.388679042802,225
1...110,16,180,15,pursuiter,416.548283671423,208.274141835712,2940,0,1230.37699832861,139.54751574386137,295.3744011340453,240
1...111,17,180,15,pursuiter,416.548283671423,208.274141835712,3135,0,1230.34408668207,139.54378295422055,295.36650009403866,255
1...112,18,180,15,pursuiter,416.548283671423,208.274141835712,3330,0,1230.32587338055,139.54171722885013,295.36212765938126,270
1...113,19,180,15,pursuiter,416.548283671423,208.274141835712,3525,0,1230.31579389225,139.54057402838868,295.3597078946877,285
1...114,20,180,15,pursuiter,416.548283671423,208.274141835712,3720,0,1230.31021569026,139.53994135707651,295.3583687457322,300
