"","Nrep","rest","interval_duration","niveau_endurance","PAM","rest_power","duration","PC","DR","power_cogganTSS"
"1...863",15,210,75,"elevee",312.947910877278,156.473955438639,4065,247.669409409349,1,346.639186894119
"1...864",16,210,75,"elevee",312.947910877278,156.473955438639,4350,246.454704392127,1,345.021176352736
"1...865",17,210,75,"elevee",312.947910877278,156.473955438639,4635,245.320802017189,1,343.497437729461
"1...866",18,210,75,"elevee",312.947910877278,156.473955438639,4920,244.257499848754,1,342.057482198312
"1...867",19,210,75,"elevee",312.947910877278,156.473955438639,5205,243.256423076477,1,340.692491503402
"1...868",2,240,75,"elevee",312.947910877278,156.473955438639,390,302.107867134957,1,401.096899628533
"1...869",3,240,75,"elevee",312.947910877278,156.473955438639,705,283.678544521546,1,391.114037810498
"1...870",4,240,75,"elevee",312.947910877278,156.473955438639,1020,274.706392072914,1,384.406232800371
"1...871",5,240,75,"elevee",312.947910877278,156.473955438639,1335,268.86681345575,1,379.162236308196
"1...872",6,240,75,"elevee",312.947910877278,156.473955438639,1650,264.549616024751,1,374.816850425009
"1...873",7,240,75,"elevee",312.947910877278,156.473955438639,1965,261.125014087748,1,371.094565291728
"1...874",8,240,75,"elevee",312.947910877278,156.473955438639,2280,258.28551600101,1,367.83405136323
"1...875",9,240,75,"elevee",312.947910877278,156.473955438639,2595,255.858889373436,1,364.930971283703
"1...876",10,240,75,"elevee",312.947910877278,156.473955438639,2910,253.739195730158,1,362.313393050315
"1...877",11,240,75,"elevee",312.947910877278,156.473955438639,3225,251.856695839367,1,359.929413188971
"1...878",12,240,75,"elevee",312.947910877278,156.473955438639,3540,250.163056920319,1,357.740259704865
"1...879",13,240,75,"elevee",312.947910877278,156.473955438639,3855,248.623404800202,1,355.716162766648
"1...880",14,240,75,"elevee",312.947910877278,156.473955438639,4170,247.21174804888,1,353.833745263039
"1...881",15,240,75,"elevee",312.947910877278,156.473955438639,4485,245.908193665263,1,352.074302149904
"1...882",16,240,75,"elevee",312.947910877278,156.473955438639,4800,244.697174427162,1,350.422625883933
"1...883",17,240,75,"elevee",312.947910877278,156.473955438639,5115,243.56627692102,1,348.866181133829
"1...884",2,270,75,"elevee",312.947910877278,156.473955438639,420,299.408666481497,1,405.010331744034
"1...885",3,270,75,"elevee",312.947910877278,156.473955438639,765,281.573383821523,1,395.970862514201
"1...886",4,270,75,"elevee",312.947910877278,156.473955438639,1110,272.820637953677,1,389.542508174359
"1...887",5,270,75,"elevee",312.947910877278,156.473955438639,1455,267.087686431713,1,384.390587634797
"1...888",6,270,75,"elevee",312.947910877278,156.473955438639,1800,262.830851697536,1,380.066430247207
"1...889",7,270,75,"elevee",312.947910877278,156.473955438639,2145,259.443856140339,1,376.334276003384
"1...890",8,270,75,"elevee",312.947910877278,156.473955438639,2490,256.629371967537,1,373.049178140307
"1...891",9,270,75,"elevee",312.947910877278,156.473955438639,2835,254.220190934942,1,370.11440925228
"1...892",10,270,75,"elevee",312.947910877278,156.473955438639,3180,252.113107176802,1,367.461864521993
"1...893",11,270,75,"elevee",312.947910877278,156.473955438639,3525,250.239978300987,1,365.04166923248
"1...894",12,270,75,"elevee",312.947910877278,156.473955438639,3870,248.553458342073,1,362.816161599149
"1...895",13,270,75,"elevee",312.947910877278,156.473955438639,4215,247.019310930572,1,360.7561869962
"1...896",14,270,75,"elevee",312.947910877278,156.473955438639,4560,245.611972305047,1,358.8387058193
"1...897",15,270,75,"elevee",312.947910877278,156.473955438639,4905,244.311845171627,1,357.045190102967
"1...898",16,270,75,"elevee",312.947910877278,156.473955438639,5250,243.103572161851,1,355.360514852209
"1...899",2,300,75,"elevee",312.947910877278,156.473955438639,450,297.016367556667,1,408.767256831627
"1...900",3,300,75,"elevee",312.947910877278,156.473955438639,825,279.694144195051,1,400.543847925293
"1...901",4,300,75,"elevee",312.947910877278,156.473955438639,1200,271.125379778121,1,394.342787123565
"1...902",5,300,75,"elevee",312.947910877278,156.473955438639,1575,265.480535657131,1,389.257314874696
"1...903",6,300,75,"elevee",312.947910877278,156.473955438639,1950,261.273070630719,1,384.940389973036
"1...904",7,300,75,"elevee",312.947910877278,156.473955438639,2325,257.916575661382,1,381.190273201107
"1...905",8,300,75,"elevee",312.947910877278,156.473955438639,2700,255.122226853958,1,377.875802374402
"1...906",9,300,75,"elevee",312.947910877278,156.473955438639,3075,252.726988911273,1,374.906537924901
"1...907",10,300,75,"elevee",312.947910877278,156.473955438639,3450,250.629912505288,1,372.217470562675
"1...908",11,300,75,"elevee",312.947910877278,156.473955438639,3825,248.764167490717,1,369.760322861392
"1...909",12,300,75,"elevee",312.947910877278,156.473955438639,4200,247.083215403117,1,367.498275874008
"1...910",13,300,75,"elevee",312.947910877278,156.473955438639,4575,245.553339781232,1,365.402617807723
"1...911",14,300,75,"elevee",312.947910877278,156.473955438639,4950,244.149324244659,1,363.45053181223
"1...912",15,300,75,"elevee",312.947910877278,156.473955438639,5325,242.851810891088,1,361.623588564537
"1...913",2,30,90,"elevee",312.947910877278,156.473955438639,210,321.100941429213,1,341.138007422407
"1...914",3,30,90,"elevee",312.947910877278,156.473955438639,330,308.754102534943,1,332.53728187341
"1...915",4,30,90,"elevee",312.947910877278,156.473955438639,450,297.016367556667,1,321.641588081396
"1...916",5,30,90,"elevee",312.947910877278,156.473955438639,570,289.572332087485,1,314.489466563969
"1...917",6,30,90,"elevee",312.947910877278,156.473955438639,690,284.246361259325,1,309.245838471872
"1...918",7,30,90,"elevee",312.947910877278,156.473955438639,810,280.145262865743,1,305.132753573179
"1...919",8,30,90,"elevee",312.947910877278,156.473955438639,930,276.829275688477,1,301.758298567628
"1...920",9,30,90,"elevee",312.947910877278,156.473955438639,1050,274.054070149738,1,298.900741577138
"1...921",10,30,90,"elevee",312.947910877278,156.473955438639,1170,271.671624265586,1,296.423699129257
"1...922",11,30,90,"elevee",312.947910877278,156.473955438639,1290,269.586230120485,1,294.237827121018
"1...923",12,30,90,"elevee",312.947910877278,156.473955438639,1410,267.732785414463,1,292.281647535996
"1...924",13,30,90,"elevee",312.947910877278,156.473955438639,1530,266.065171685057,1,290.511158899456
"1...925",14,30,90,"elevee",312.947910877278,156.473955438639,1650,264.549616024751,1,288.89383835982
"1...926",15,30,90,"elevee",312.947910877278,156.473955438639,1770,263.160693758974,1,287.404995339106
"1...927",16,30,90,"elevee",312.947910877278,156.473955438639,1890,261.878813441393,1,286.025457349105
"1...928",17,30,90,"elevee",312.947910877278,156.473955438639,2010,260.688574752698,1,284.740046908441
"1...929",18,30,90,"elevee",312.947910877278,156.473955438639,2130,259.57766180009,1,283.536547443896
"1...930",19,30,90,"elevee",312.947910877278,156.473955438639,2250,258.536076506729,1,282.40498202573
"1...931",20,30,90,"elevee",312.947910877278,156.473955438639,2370,257.555594699653,1,281.337098324179
"1...932",2,60,90,"elevee",312.947910877278,156.473955438639,240,317.694598701003,1,350.241693743085
"1...933",3,60,90,"elevee",312.947910877278,156.473955438639,390,302.107867134957,1,339.868967183409
"1...934",4,60,90,"elevee",312.947910877278,156.473955438639,540,291.182733460845,1,330.308767364994
"1...935",5,60,90,"elevee",312.947910877278,156.473955438639,690,284.246361259325,1,323.883725431272
"1...936",6,60,90,"elevee",312.947910877278,156.473955438639,840,279.254484977035,1,319.068655922532
"1...937",7,60,90,"elevee",312.947910877278,156.473955438639,990,275.38491339166,1,315.22089346428
"1...938",8,60,90,"elevee",312.947910877278,156.473955438639,1140,272.23629090638,1,312.015182180551
"1...939",9,60,90,"elevee",312.947910877278,156.473955438639,1290,269.586230120485,1,309.265789957066
"1...940",10,60,90,"elevee",312.947910877278,156.473955438639,1440,267.299952999337,1,306.857191360948
"1...941",11,60,90,"elevee",312.947910877278,156.473955438639,1590,265.29013646572,1,304.712810697223
"1...942",12,60,90,"elevee",312.947910877278,156.473955438639,1740,263.497205807315,1,302.779337671773
"1...943",13,60,90,"elevee",312.947910877278,156.473955438639,1890,261.878813441393,1,301.018186066762
"1...944",14,60,90,"elevee",312.947910877278,156.473955438639,2040,260.403835064946,1,299.400531261489
"1...945",15,60,90,"elevee",312.947910877278,156.473955438639,2190,259.048753567673,1,297.904271635486
"1...946",16,60,90,"elevee",312.947910877278,156.473955438639,2340,257.795381551524,1,296.512085411751
"1...947",17,60,90,"elevee",312.947910877278,156.473955438639,2490,256.629371967537,1,295.210141822544
"1...948",18,60,90,"elevee",312.947910877278,156.473955438639,2640,255.539212396477,1,293.98721925937
"1...949",19,60,90,"elevee",312.947910877278,156.473955438639,2790,254.51552685834,1,292.83408549707
"1...950",20,60,90,"elevee",312.947910877278,156.473955438639,2940,253.550579280075,1,291.74305182378
"1...951",2,90,90,"elevee",312.947910877278,156.473955438639,270,315.05558178705,1,358.62033881968
"1...952",3,90,90,"elevee",312.947910877278,156.473955438639,450,297.016367556667,1,346.624758888724
"1...953",4,90,90,"elevee",312.947910877278,156.473955438639,630,286.716088144262,1,338.064706739186
"1...954",5,90,90,"elevee",312.947910877278,156.473955438639,810,280.145262865743,1,332.15086428987
"1...955",6,90,90,"elevee",312.947910877278,156.473955438639,990,275.38491339166,1,327.619704330789
"1...956",7,90,90,"elevee",312.947910877278,156.473955438639,1170,271.671624265586,1,323.936282381656
"1...957",8,90,90,"elevee",312.947910877278,156.473955438639,1350,268.6337467876,1,320.826381069214
"1...958",9,90,90,"elevee",312.947910877278,156.473955438639,1530,266.065171685057,1,318.131033554352
"1...959",10,90,90,"elevee",312.947910877278,156.473955438639,1710,263.840664416981,1,315.749852177952
"1...960",11,90,90,"elevee",312.947910877278,156.473955438639,1890,261.878813441393,1,313.615334260805
"1...961",12,90,90,"elevee",312.947910877278,156.473955438639,2070,260.123874514957,1,311.679861752748
"1...962",13,90,90,"elevee",312.947910877278,156.473955438639,2250,258.536076506729,1,309.908553064172
"1...963",14,90,90,"elevee",312.947910877278,156.473955438639,2430,257.086083339748,1,308.275067727813
"1...964",15,90,90,"elevee",312.947910877278,156.473955438639,2610,255.751652645538,1,306.759011310432
"1...965",16,90,90,"elevee",312.947910877278,156.473955438639,2790,254.51552685834,1,305.344259341891
"1...966",17,90,90,"elevee",312.947910877278,156.473955438639,2970,253.364050862386,1,304.01783499468
"1...967",18,90,90,"elevee",312.947910877278,156.473955438639,3150,252.286236240533,1,302.769134182879
"1...968",19,90,90,"elevee",312.947910877278,156.473955438639,3330,251.273110033406,1,301.589376274107
"1...969",20,90,90,"elevee",312.947910877278,156.473955438639,3510,250.317250441158,1,300.471205736954
"1...970",2,120,90,"elevee",312.947910877278,156.473955438639,300,312.947910877278,1,366.392292244913
"1...971",3,120,90,"elevee",312.947910877278,156.473955438639,510,292.941481274883,1,352.860681071051
"1...972",4,120,90,"elevee",312.947910877278,156.473955438639,720,283.128285688155,1,345.068623167276
"1...973",5,120,90,"elevee",312.947910877278,156.473955438639,930,276.829275688477,1,339.525006093315
"1...974",6,120,90,"elevee",312.947910877278,156.473955438639,1140,272.23629090638,1,335.186917940619
"1...975",7,120,90,"elevee",312.947910877278,156.473955438639,1350,268.6337467876,1,331.606318467481
"1...976",8,120,90,"elevee",312.947910877278,156.473955438639,1560,265.673139862584,1,328.548949772492
"1...977",9,120,90,"elevee",312.947910877278,156.473955438639,1770,263.160693758974,1,325.876315255837
"1...978",10,120,90,"elevee",312.947910877278,156.473955438639,1980,260.97826111992,1,323.499374260766
