X,Nrep,rest,interval_duration,niveau_endurance,PAM,rest_power,duration,PC,DR,power_cogganTSS,percent_power_max,percent_PAM,cumul_time
1...153,2,270,15,moyenne,331.614571833768,165.807285916884,300,331.614571833768,1,1385.41136254304,181.02814606483514,417.77758886829616,30
1...154,3,270,15,moyenne,331.614571833768,165.807285916884,585,293.173639914741,1,963.758142954192,125.93180234471018,290.6259931898606,45
1...155,4,270,15,moyenne,331.614571833768,165.807285916884,870,277.202760824934,1,853.023159737787,111.46234637071699,257.2333160815958,60
1...156,5,270,15,moyenne,331.614571833768,165.807285916884,1155,267.556367136221,1,794.941322600566,103.87294182181054,239.71845332510136,75
1...157,6,270,15,moyenne,331.614571833768,165.807285916884,1440,260.736195428549,1,756.879636510139,98.89951901372552,228.24076527298928,90
1...158,7,270,15,moyenne,331.614571833768,165.807285916884,1725,255.4849002964,1,728.963840814779,95.25183365666341,219.8226202135033,105
1...159,8,270,15,moyenne,331.614571833768,165.807285916884,2010,251.222422232416,1,707.061822493863,92.38995315033091,213.21795920605666,120
1...160,9,270,15,moyenne,331.614571833768,165.807285916884,2295,247.637228414503,1,689.097072174325,90.04254534584021,207.8006006683434,135
1...161,10,270,15,moyenne,331.614571833768,165.807285916884,2580,244.54389242925,1,673.893496030931,88.05593308235903,203.2158877411276,150
1...162,11,270,15,moyenne,331.614571833768,165.807285916884,2865,241.823549356725,1,660.726087289717,86.33538158599737,199.2451910771057,165
1...163,12,270,15,moyenne,331.614571833768,165.807285916884,3150,239.39561263629,1,649.118739512787,84.8186792507932,195.74493844564154,180
1...164,13,270,15,moyenne,331.614571833768,165.807285916884,3435,237.203003837009,1,638.743095774071,83.46292052018683,192.61611220578706,195
1...165,14,270,15,moyenne,331.614571833768,165.807285916884,3720,235.203851646973,1,629.363676786121,82.2373359202185,189.7877024238877,210
1...166,15,270,15,moyenne,331.614571833768,165.807285916884,4005,233.366545099036,1,620.806145680708,81.11914529988069,187.2071369625778,225
1...167,16,270,15,moyenne,331.614571833768,165.807285916884,4290,231.666641108847,1,612.937974518045,80.09103157351197,184.83445137184714,240
1...168,17,270,15,moyenne,331.614571833768,165.807285916884,4575,230.084852628689,1,605.656147686993,79.13953395567027,182.63858078908447,255
1...169,18,270,15,moyenne,331.614571833768,165.807285916884,4860,228.605694963515,1,598.879051986749,78.25398825892707,180.5949143534487,270
1...170,19,270,15,moyenne,331.614571833768,165.807285916884,5145,227.216548272886,1,592.540959626494,77.4258060015948,178.68363152736345,285
1...171,2,300,15,moyenne,331.614571833768,165.807285916884,330,324.837470612731,1,1393.22498829701,182.0491324826809,420.1338260236064,30
1...172,3,300,15,moyenne,331.614571833768,165.807285916884,645,288.90840654126,1,973.095301558433,127.15186488883165,293.4416591458553,45
1...173,4,300,15,moyenne,331.614571833768,165.807285916884,960,273.718570133765,1,862.626502403194,112.7171905027536,260.1292511463012,60
1...174,5,300,15,moyenne,331.614571833768,165.807285916884,1275,264.436823500229,1,804.359463181711,105.1035860729542,242.55853979327568,75
1...175,6,300,15,moyenne,331.614571833768,165.807285916884,1590,257.822485532965,1,765.990198136704,100.0899727125021,230.98809979939,90
1...176,7,300,15,moyenne,331.614571833768,165.807285916884,1905,252.701112499388,1,737.739084640603,96.39847223925729,222.4688380130706,105
1...177,8,300,15,moyenne,331.614571833768,165.807285916884,2220,248.526940585683,1,715.505381417178,93.49325131822754,215.76415579706403,120
1...178,9,300,15,moyenne,331.614571833768,165.807285916884,2535,245.005019317376,1,697.223360196804,91.10438653963405,210.25112266366529,135
1...179,10,300,15,moyenne,331.614571833768,165.807285916884,2850,241.958849215098,1,681.72015283036,89.07862223346115,205.5760544720855,150
1...180,11,300,15,moyenne,331.614571833768,165.807285916884,3165,239.274765534402,1,668.271031069821,87.32126002008825,201.52040586588345,165
1...181,12,300,15,moyenne,331.614571833768,165.807285916884,3480,236.875400068021,1,656.399017619316,85.76997450077742,197.9403420029311,180
1...182,13,300,15,moyenne,331.614571833768,165.807285916884,3795,234.705764212365,1,645.774481560871,84.38169364971753,194.73646106377532,195
1...183,14,300,15,moyenne,331.614571833768,165.807285916884,4110,232.725397751465,1,636.160585354338,83.12547051355543,191.83734352700066,210
1...184,15,300,15,moyenne,331.614571833768,165.807285916884,4425,230.903673926493,1,627.381684381059,81.97835406089237,189.19002289668782,225
1...185,16,300,15,moyenne,331.614571833768,165.807285916884,4740,229.216855159697,1,619.304045924427,80.9228697809728,186.75417141646963,240
1...186,17,300,15,moyenne,331.614571833768,165.807285916884,5055,227.646172105806,1,611.823567709133,79.9454148967373,184.4983965348267,255
1...187,18,300,15,moyenne,331.614571833768,165.807285916884,5370,226.176527734321,1,604.857666419887,79.03519845838781,182.39779484813786,270
1...188,2,30,30,moyenne,331.614571833768,165.807285916884,90,421.558810315529,1,570.859081978575,91.14333340134174,172.1453550191804,60
