X,Nrep,rest,interval_duration,niveau_endurance,PAM,rest_power,duration,Wbal_skiba,power_skiba,percent_power_max,percent_PAM,cumul_time
1...734,14,300,60,elevee,331.614571833768,165.807285916884,4740,0,504.382360497281,127.40988006239897,152.09897372969428,840
1...735,15,300,60,elevee,331.614571833768,165.807285916884,5100,0,504.380377063827,127.40937903572105,152.0983756156117,900
1...736,2,30,75,elevee,331.614571833768,165.807285916884,180,0,439.553401355305,117.3712762157827,132.549483252396,150
1...737,3,30,75,elevee,331.614571833768,165.807285916884,285,0,378.452138107352,101.05577683915116,114.12409774835311,225
1...738,4,30,75,elevee,331.614571833768,165.807285916884,390,0,348.096644425268,92.95013365076788,104.97024979944551,300
1...739,5,30,75,elevee,331.614571833768,165.807285916884,495,0,329.991692145909,88.11567815957602,99.51061267335606,375
1...740,6,30,75,elevee,331.614571833768,165.807285916884,600,0,317.998527256044,84.91321615006943,95.89401499987477,450
1...741,7,30,75,elevee,331.614571833768,165.807285916884,705,0,309.492624185148,82.6419364927615,93.32901822549904,525
1...742,8,30,75,elevee,331.614571833768,165.807285916884,810,0,303.163769107359,80.95198074409838,91.4205209472306,600
1...743,9,30,75,elevee,331.614571833768,165.807285916884,915,0,298.284846703953,79.6491917148704,89.94925797575549,675
1...744,10,30,75,elevee,331.614571833768,165.807285916884,1020,0,294.41991822795,78.6171633280749,88.78376984457034,750
1...745,11,30,75,elevee,331.614571833768,165.807285916884,1125,0,291.291715662095,77.78185838837065,87.84044502366257,825
1...746,12,30,75,elevee,331.614571833768,165.807285916884,1230,0,288.715459782183,77.09393642132105,87.0635624320244,900
1...747,13,30,75,elevee,331.614571833768,165.807285916884,1335,0,286.563253988062,76.51924597425341,86.41455422281943,975
1...748,14,30,75,elevee,331.614571833768,165.807285916884,1440,0,284.743751994471,76.0333954031818,85.86587447586818,1050
1...749,15,30,75,elevee,331.614571833768,165.807285916884,1545,0,283.189965472007,75.61849722119489,85.39732253200401,1125
1...750,16,30,75,elevee,331.614571833768,165.807285916884,1650,0,281.851647543474,75.261134309726,84.99374619905447,1200
1...751,17,30,75,elevee,331.614571833768,165.807285916884,1755,0,280.690366527624,74.95104449025195,84.64355621511369,1275
1...752,18,30,75,elevee,331.614571833768,165.807285916884,1860,0,279.676222967591,74.68024389232671,84.3377362523705,1350
1...753,19,30,75,elevee,331.614571833768,165.807285916884,1965,0,278.785604105516,74.44242734457328,84.06916576792223,1425
1...754,20,30,75,elevee,331.614571833768,165.807285916884,2070,0,277.999612455855,74.23254876615437,83.83214613235116,1500
1...755,2,60,75,elevee,331.614571833768,165.807285916884,210,0,447.202532577754,119.41377728789956,134.8561162752305,150
1...756,3,60,75,elevee,331.614571833768,165.807285916884,345,0,388.975474240304,103.86575939909461,117.29746135380621,225
1...757,4,60,75,elevee,331.614571833768,165.807285916884,480,0,360.31857150046,96.21368063779701,108.65583183150369,300
1...758,5,60,75,elevee,331.614571833768,165.807285916884,615,0,343.440702885502,91.706885847831,103.56622780064748,375
1...759,6,60,75,elevee,331.614571833768,165.807285916884,750,0,332.434823930479,88.76805280764873,100.24735104135357,450
1...760,7,60,75,elevee,331.614571833768,165.807285916884,885,0,324.774438172293,86.72254650518079,97.93732415808802,525
1...761,8,60,75,elevee,331.614571833768,165.807285916884,1020,0,319.19757246499603,85.233389912759435,96.25559296139845,600
1...762,9,60,75,elevee,331.614571833768,165.807285916884,1155,0,315.003378286194,84.11343970433215,94.99081314318694,675
1...763,10,60,75,elevee,331.614571833768,165.807285916884,1290,0,311.771297692323,83.25039684545489,94.01616339363034,750
1...764,11,60,75,elevee,331.614571833768,165.807285916884,1425,0,309.233585393148,82.57276693676971,93.25090380773763,825
1...765,12,60,75,elevee,331.614571833768,165.807285916884,1560,0,307.21163548625,82.03285792847797,92.64117489995259,900
1...766,13,60,75,elevee,331.614571833768,165.807285916884,1695,0,305.581722442635,81.59763214371557,92.14966663039681,975
1...767,14,60,75,elevee,331.614571833768,165.807285916884,1830,0,304.255435086978,81.24348168308364,91.74971817568239,1050
1...768,15,60,75,elevee,331.614571833768,165.807285916884,1965,0,303.167940293604,80.95309455063791,91.42177878889358,1125
1...769,16,60,75,elevee,331.614571833768,165.807285916884,2100,0,302.270647589011,80.7134959272341,91.15119577451301,1200
1...770,17,60,75,elevee,331.614571833768,165.807285916884,2235,0,301.526460755993,80.51478023520447,90.92678258636427,1275
1...771,18,60,75,elevee,331.614571833768,165.807285916884,2370,0,300.906609427512,80.34926509810501,90.73986337920961,1350
1...772,19,60,75,elevee,331.614571833768,165.807285916884,2505,0,300.388478079188,80.21091162976036,90.58361833079125,1425
1...773,20,60,75,elevee,331.614571833768,165.807285916884,2640,0,299.95408312744,80.09491778302605,90.45262440330916,1500
1...774,2,90,75,elevee,331.614571833768,165.807285916884,240,0,454.806987141616,121.44434862310791,137.14927683262422,150
1...775,3,90,75,elevee,331.614571833768,165.807285916884,405,0,399.640077163797,106.71346357247933,120.51342465255985,225
1...776,4,90,75,elevee,331.614571833768,165.807285916884,570,0,372.910250773531,99.57596030944384,112.45291445167969,300
1...777,5,90,75,elevee,331.614571833768,165.807285916884,735,0,357.490702302383,95.45857189395339,107.80307401014517,375
1...778,6,90,75,elevee,331.614571833768,165.807285916884,900,0,347.690746106082,92.84174908682228,104.84784917122781,450
1...779,7,90,75,elevee,331.614571833768,165.807285916884,1065,0,341.074027293128,91.0749268325915,102.85254517226154,525
1...780,8,90,75,elevee,331.614571833768,165.807285916884,1230,0,336.42223735503,89.83278760664348,101.44977510930129,600
1...781,9,90,75,elevee,331.614571833768,165.807285916884,1395,0,333.058148058922,88.93449526543853,100.43531748836345,675
1...782,10,90,75,elevee,331.614571833768,165.807285916884,1560,0,330.575280618471,88.27151024641286,99.68659663851625,750
1...783,11,90,75,elevee,331.614571833768,165.807285916884,1725,0,328.715141449029,87.77480857698386,99.12566255194827,825
1...784,12,90,75,elevee,331.614571833768,165.807285916884,1890,0,327.305845163099,87.398492745652,98.70068234732793,900
1...785,13,90,75,elevee,331.614571833768,165.807285916884,2055,0,326.22903287094,87.1109580966518,98.37596432115544,975
1...786,14,90,75,elevee,331.614571833768,165.807285916884,2220,0,325.400924213265,86.8898332692771,98.12624409532347,1050
1...787,15,90,75,elevee,331.614571833768,165.807285916884,2385,0,324.760903934853,86.71893253992414,97.93324284243134,1125
1...788,16,90,75,elevee,331.614571833768,165.807285916884,2550,0,324.264348321891,86.58634030920598,97.78350406279446,1200
1...789,17,90,75,elevee,331.614571833768,165.807285916884,2715,0,323.877949838067,86.48316266791272,97.66698370553534,1275
1...790,18,90,75,elevee,331.614571833768,165.807285916884,2880,0,323.576573581046,86.40268799566897,97.57610221762168,1350
1...791,19,90,75,elevee,331.614571833768,165.807285916884,3045,0,323.341086450221,86.33980729677755,97.50508991875833,1425
1...792,20,90,75,elevee,331.614571833768,165.807285916884,3210,0,323.156823421711,86.29060465894352,97.44952449909327,1500
1...793,2,120,75,elevee,331.614571833768,165.807285916884,270,0,462.343064253541,123.45666154244806,139.42181783414048,150
1...794,3,120,75,elevee,331.614571833768,165.807285916884,465,0,410.374054630627,109.57969240899537,123.7503081849912,225
1...795,4,120,75,elevee,331.614571833768,165.807285916884,660,0,385.733350766884,103.00003485106215,116.31978312468267,300
1...796,5,120,75,elevee,331.614571833768,165.807285916884,855,0,371.918185133885,99.31105504456352,112.1537521940744,375
1...797,6,120,75,elevee,331.614571833768,165.807285916884,1050,0,363.438864477649,97.04687352805925,109.59677147716955,450
1...798,7,120,75,elevee,331.614571833768,165.807285916884,1245,0,357.942645589787,95.5792515662212,107.93935972428157,525
1...799,8,120,75,elevee,331.614571833768,165.807285916884,1440,0,354.253043027839,94.59403939384444,106.82674198208008,600
1...800,9,120,75,elevee,331.614571833768,165.807285916884,1635,0,351.717632281624,93.91702405487334,106.06217644076668,675
1...801,10,120,75,elevee,331.614571833768,165.807285916884,1830,0,349.947244073702,93.44428803981697,105.52830719668248,750
1...802,11,120,75,elevee,331.614571833768,165.807285916884,2025,0,348.69718398039,93.11049208226993,105.15134544666063,825
1...803,12,120,75,elevee,331.614571833768,165.807285916884,2220,0,347.807559527807,92.87294106564605,104.88307483127014,900
1...804,13,120,75,elevee,331.614571833768,165.807285916884,2415,0,347.170897421366,92.70293704856691,104.69108625160058,975
1...805,14,120,75,elevee,331.614571833768,165.807285916884,2610,0,346.713444483566,92.58078616780317,104.55313907537413,1050
1...806,15,120,75,elevee,331.614571833768,165.807285916884,2805,0,346.383812108601,92.49276643592897,104.45373681655839,1125
1...807,16,120,75,elevee,331.614571833768,165.807285916884,3000,0,346.145793563015,92.42920978872226,104.38196115716265,1200
1...808,17,120,75,elevee,331.614571833768,165.807285916884,3195,0,345.973670285119,92.38324875479373,104.33005653881486,1275
1...809,18,120,75,elevee,331.614571833768,165.807285916884,3390,0,345.849064894046,92.34997613370034,104.29248117221262,1350
1...810,19,120,75,elevee,331.614571833768,165.807285916884,3585,0,345.758788728251,92.32587023721868,104.26525795180473,1425
1...811,20,120,75,elevee,331.614571833768,165.807285916884,3780,0,345.693346965146,92.3083957205166,104.24552366728787,1500
1...812,2,150,75,elevee,331.614571833768,165.807285916884,300,0,469.787919907157,125.44461614958547,141.66685055765663,150
1...813,3,150,75,elevee,331.614571833768,165.807285916884,525,0,421.106014121526,112.44538239764981,126.98658318688672,225
1...814,4,150,75,elevee,331.614571833768,165.807285916884,750,0,398.648806930219,106.44877070005239,120.21450225355414,300
1...815,5,150,75,elevee,331.614571833768,165.807285916884,975,0,386.499218490015,103.20453985955305,116.5507342915436,375
1...816,6,150,75,elevee,331.614571833768,165.807285916884,1200,0,379.356876694733,101.29736369143157,114.39692610519458,450
1...817,7,150,75,elevee,331.614571833768,165.807285916884,1425,0,374.951720439481,100.12108156048991,113.06852963850969,525
1...818,8,150,75,elevee,331.614571833768,165.807285916884,1650,0,372.153913236015,99.37400008855957,112.2248371590162,600
1...819,9,150,75,elevee,331.614571833768,165.807285916884,1875,0,370.343742159613,98.89064109565653,111.67897119589159,675
1...820,10,150,75,elevee,331.614571833768,165.807285916884,2100,0,369.158492788023,98.57415115166218,111.32155343676364,750
1...821,11,150,75,elevee,331.614571833768,165.807285916884,2325,0,368.37634293208,98.36529842409605,111.08569231292402,825
1...822,12,150,75,elevee,331.614571833768,165.807285916884,2550,0,367.857537652695,98.22676500003166,110.92924403729003,900
1...823,13,150,75,elevee,331.614571833768,165.807285916884,2775,0,367.512235355663,98.1345610240007,110.82511643664736,975
1...824,14,150,75,elevee,331.614571833768,165.807285916884,3000,0,367.281889992649,98.07305330015195,110.75565466307684,1050
1...825,15,150,75,elevee,331.614571833768,165.807285916884,3225,0,367.127997915926,98.03196043319022,110.709247752828,1125
1...826,16,150,75,elevee,331.614571833768,165.807285916884,3450,0,367.025079823932,98.00447883990535,110.67821229759305,1200
1...827,17,150,75,elevee,331.614571833768,165.807285916884,3675,0,366.95620499744,97.9860876131293,110.65744275598,1275
1...828,18,150,75,elevee,331.614571833768,165.807285916884,3900,0,366.910091762826,97.97377427604582,110.6435370839949,1350
1...829,19,150,75,elevee,331.614571833768,165.807285916884,4125,0,366.879208579582,97.96552772711733,110.63422410867139,1425
1...830,20,150,75,elevee,331.614571833768,165.807285916884,4350,0,366.858521150193,97.96000368844187,110.62798571291133,1500
1...831,2,180,75,elevee,331.614571833768,165.807285916884,330,0,477.119834994824,127.40241292306467,143.87782549977777,150
1...832,3,180,75,elevee,331.614571833768,165.807285916884,585,0,431.766950970015,115.29210764128308,130.2014409627486,225
1...833,4,180,75,elevee,331.614571833768,165.807285916884,840,0,411.523056873278,109.88650350220708,124.09679544467261,300
1...834,5,180,75,elevee,331.614571833768,165.807285916884,1095,0,401.023986695275,107.08300053289396,120.93074935690721,375
1...835,6,180,75,elevee,331.614571833768,165.807285916884,1350,0,395.154722253768,105.51576648164216,119.16084388832329,450
1...836,7,180,75,elevee,331.614571833768,165.807285916884,1605,0,391.73551511566,104.60275635771082,118.12976521189469,525
1...837,8,180,75,elevee,331.614571833768,165.807285916884,1860,0,389.695608982557,104.0580526073486,117.51462151606049,600
1...838,9,180,75,elevee,331.614571833768,165.807285916884,2115,0,388.461265729129,103.72845342213817,117.14239925616332,675
1...839,10,180,75,elevee,331.614571833768,165.807285916884,2370,0,387.707967010173,103.52730463852515,116.91523833413552,750
1...840,11,180,75,elevee,331.614571833768,165.807285916884,2625,0,387.245845523098,103.40390714339149,116.77588333398596,825
1...841,12,180,75,elevee,331.614571833768,165.807285916884,2880,0,386.961446112962,103.32796569550425,116.69012129748577,900
1...842,13,180,75,elevee,331.614571833768,165.807285916884,3135,0,386.786077368389,103.28113804431231,116.6372379927494,975
1...843,14,180,75,elevee,331.614571833768,165.807285916884,3390,0,386.677809339202,103.25222788977851,116.60458923772387,1050
1...844,15,180,75,elevee,331.614571833768,165.807285916884,3645,0,386.610917670524,103.2343662135937,116.5844177270728,1125
1...845,16,180,75,elevee,331.614571833768,165.807285916884,3900,0,386.569570687073,103.22332557962216,116.57194934149422,1200
1...846,17,180,75,elevee,331.614571833768,165.807285916884,4155,0,386.544006072801,103.216499215877,116.56424020672047,1275
1...847,18,180,75,elevee,331.614571833768,165.807285916884,4410,0,386.52819682947,103.21227776960893,116.55947285188333,1350
1...848,19,180,75,elevee,331.614571833768,165.807285916884,4665,0,386.518419276352,103.20966692895979,116.55652438280254,1425
1...849,20,180,75,elevee,331.614571833768,165.807285916884,4920,0,386.512371739654,103.20805209195018,116.55470071846095,1500
1...850,2,210,75,elevee,331.614571833768,165.807285916884,360,0,484.318454420533,129.3246165651751,146.04860448150404,150
1...851,3,210,75,elevee,331.614571833768,165.807285916884,645,0,442.291927048729,118.10252810598718,133.3752991018867,225
1...852,4,210,75,elevee,331.614571833768,165.807285916884,930,0,424.233261427733,113.28043226016966,127.92961994456411,300
1...853,5,210,75,elevee,331.614571833768,165.807285916884,1215,0,415.307699666531,110.89709369055578,125.23807303459414,375
1...854,6,210,75,elevee,331.614571833768,165.807285916884,1500,0,410.591761976002,109.63782547971994,123.8159589023801,450
1...855,7,210,75,elevee,331.614571833768,165.807285916884,1785,0,408.012041554739,108.94897839722677,123.03803156131137,525
1...856,8,210,75,elevee,331.614571833768,165.807285916884,2070,0,406.574047437312,108.56499955817607,122.60439738490132,600
1...857,9,210,75,elevee,331.614571833768,165.807285916884,2355,0,405.764052674472,108.3487115741689,122.36013949286695,675
1...858,10,210,75,elevee,331.614571833768,165.807285916884,2640,0,405.305109280168,108.22616270585353,122.22174286217422,750
1...859,11,210,75,elevee,331.614571833768,165.807285916884,2925,0,405.044205692227,108.15649520472289,122.14306610605394,825
1...860,12,210,75,elevee,331.614571833768,165.807285916884,3210,0,404.8956048415,108.11681522171557,122.09825479094638,900
1...861,13,210,75,elevee,331.614571833768,165.807285916884,3495,0,404.810876331137,108.09419068198387,122.07270449323346,975
1...862,14,210,75,elevee,331.614571833768,165.807285916884,3780,0,404.762536617396,108.08128282169613,122.05812741555147,1050
1...863,15,210,75,elevee,331.614571833768,165.807285916884,4065,0,404.734947967549,108.07391599201941,122.0498079229265,1125
1...864,16,210,75,elevee,331.614571833768,165.807285916884,4350,0,404.719199311819,108.06971072409061,122.0450588385775,1200
1...865,17,210,75,elevee,331.614571833768,165.807285916884,4635,0,404.710208353105,108.06730992296971,122.04234757089576,1275
1...866,18,210,75,elevee,331.614571833768,165.807285916884,4920,0,404.705075051752,108.06593920867394,122.04079959870484,1350
1...867,19,210,75,elevee,331.614571833768,165.807285916884,5205,0,404.702144133925,108.06515658348033,122.03991576606421,1425
1...868,2,240,75,elevee,331.614571833768,165.807285916884,390,0,491.364992051062,131.2062107288139,148.17352245225635,150
1...869,3,240,75,elevee,331.614571833768,165.807285916884,705,0,452.621463750707,120.86076158044257,136.49022153875597,225
1...870,4,240,75,elevee,331.614571833768,165.807285916884,1020,0,436.67117158313,116.6016518978631,131.68033273339532,300
1...871,5,240,75,elevee,331.614571833768,165.807285916884,1335,0,429.197156167795,114.60591093658408,129.42650674076629,375
1...872,6,240,75,elevee,331.614571833768,165.807285916884,1650,0,425.483701310097,113.61432963048152,128.30669622183663,450
1...873,7,240,75,elevee,331.614571833768,165.807285916884,1965,0,423.585005698708,113.10733246843729,127.7341352511623,525
1...874,8,240,75,elevee,331.614571833768,165.807285916884,2280,0,422.599962712687,112.8443024201196,127.43709070918878,600
1...875,9,240,75,elevee,331.614571833768,165.807285916884,2595,0,422.085061740737,112.70681153956635,127.28181979660414,675
1...876,10,240,75,elevee,331.614571833768,165.807285916884,2910,0,421.814854004152,112.63465960810916,127.20033732884319,750
1...877,11,240,75,elevee,331.614571833768,165.807285916884,3225,0,421.672763178246,112.59671795750717,127.15748914363823,825
1...878,12,240,75,elevee,331.614571833768,165.807285916884,3540,0,421.597962715363,112.57674444402043,127.13493269731883,900
1...879,13,240,75,elevee,331.614571833768,165.807285916884,3855,0,421.558563290423,112.56622385477438,127.12305160755788,975
1...880,14,240,75,elevee,331.614571833768,165.807285916884,4170,0,421.537804322894,112.56068071370369,127.11679163912095,1050
1...881,15,240,75,elevee,331.614571833768,165.807285916884,4485,0,421.526865004875,112.55775965402617,127.11349283413827,1125
1...882,16,240,75,elevee,331.614571833768,165.807285916884,4800,0,421.521099850889,112.5562202199578,127.11175432368798,1200
1...883,17,240,75,elevee,331.614571833768,165.807285916884,5115,0,421.518061411099,112.55540888382716,127.11083806727221,1275
1...884,2,270,75,elevee,331.614571833768,165.807285916884,420,0,498.242397771313,133.04264262525848,150.24743786623233,150
1...885,3,270,75,elevee,331.614571833768,165.807285916884,765,0,462.702601508571,123.55266659289215,139.53023805615962,225
1...886,4,270,75,elevee,331.614571833768,165.807285916884,1110,0,448.745519621498,119.82579175064798,135.3214115833382,300
1...887,5,270,75,elevee,331.614571833768,165.807285916884,1455,0,442.573157849489,118.1776234593495,133.46010562869427,375
1...888,6,270,75,elevee,331.614571833768,165.807285916884,1800,0,439.701280308126,117.41076343477481,132.59407687565061,450
1...889,7,270,75,elevee,331.614571833768,165.807285916884,2145,0,438.33353783791,117.04554346657801,132.18162742789184,525
1...890,8,270,75,elevee,331.614571833768,165.807285916884,2490,0,437.674917924611,116.86967618964039,131.98301736390795,600
1...891,9,270,75,elevee,331.614571833768,165.807285916884,2835,0,437.356082649003,116.78453954165782,131.88687102334003,675
1...892,10,270,75,elevee,331.614571833768,165.807285916884,3180,0,437.201339921468,116.7432195305741,131.8402075951682,750
1...893,11,270,75,elevee,331.614571833768,165.807285916884,3525,0,437.126144109865,116.72314044951884,131.81753192950396,825
1...894,12,270,75,elevee,331.614571833768,165.807285916884,3870,0,437.089581335164,116.71337731376465,131.8065062455303,900
1...895,13,270,75,elevee,331.614571833768,165.807285916884,4215,0,437.071798047253,116.70862875035691,131.80114360787155,975
1...896,14,270,75,elevee,331.614571833768,165.807285916884,4560,0,437.063147433093,116.70631882937602,131.79853497275874,1050
1...897,15,270,75,elevee,331.614571833768,165.807285916884,4905,0,437.058939081979,116.70519509892713,131.79726592384736,1125
1...898,16,270,75,elevee,331.614571833768,165.807285916884,5250,0,437.056891734037,116.70464840803572,131.79664853603754,1200
1...899,2,300,75,elevee,331.614571833768,165.807285916884,450,0,504.935484418969,134.82985691875723,152.26577096017465,150
1...900,3,300,75,elevee,331.614571833768,165.807285916884,825,0,472.48960744257,126.16603137010239,142.48155767998637,225
1...901,4,300,75,elevee,331.614571833768,165.807285916884,1200,0,460.38300486059,122.93327878235554,138.8307523142774,300
1...902,5,300,75,elevee,331.614571833768,165.807285916884,1575,0,455.349576379476,121.58923293321043,137.31289727754603,375
1...903,6,300,75,elevee,331.614571833768,165.807285916884,1950,0,453.163706943306,121.0055534881799,136.65373763203272,450
1...904,7,300,75,elevee,331.614571833768,165.807285916884,2325,0,452.196544708524,120.74729802831072,136.36208511826234,525
1...905,8,300,75,elevee,331.614571833768,165.807285916884,2700,0,451.765079048527,120.6320863725688,136.2319745330697,600
1...906,9,300,75,elevee,331.614571833768,165.807285916884,3075,0,451.571889803506,120.58050022133129,136.17371736905164,675
1...907,10,300,75,elevee,331.614571833768,165.807285916884,3450,0,451.485247344232,120.55736461144156,136.14758991066074,750
1...908,11,300,75,elevee,331.614571833768,165.807285916884,3825,0,451.446360976611,120.54698102077658,136.13586353584978,825
1...909,12,300,75,elevee,331.614571833768,165.807285916884,4200,0,451.428902472531,120.54231918242344,136.13059883834765,900
1...910,13,300,75,elevee,331.614571833768,165.807285916884,4575,0,451.421063107349,120.54022588433205,136.12823483934164,975
1...911,14,300,75,elevee,331.614571833768,165.807285916884,4950,0,451.41754277557,120.53928587150918,136.12717326603394,1050
1...912,15,300,75,elevee,331.614571833768,165.807285916884,5325,0,451.415961894335,120.5388637383906,136.12669654354667,1125
1...913,2,30,90,elevee,331.614571833768,165.807285916884,210,0,406.353273890428,112.86718899884254,122.5378220394142,180
1...914,3,30,90,elevee,331.614571833768,165.807285916884,330,0,355.535624618491,98.75226586818945,107.21351074907352,270
1...915,4,30,90,elevee,331.614571833768,165.807285916884,450,0,330.275537639743,91.73611712682033,99.59620767367959,360
1...916,5,30,90,elevee,331.614571833768,165.807285916884,570,0,315.205355576781,87.55027885151226,95.05172038543209,450
1...917,6,30,90,elevee,331.614571833768,165.807285916884,690,0,305.220732412822,84.7769866889083,92.04080831701908,540
1...918,7,30,90,elevee,331.614571833768,165.807285916884,810,0,298.138493289448,82.80985002966634,89.90512438605957,630
1...919,8,30,90,elevee,331.614571833768,165.807285916884,930,0,292.868462581409,81.34606570658413,88.31592078776873,720
1...920,9,30,90,elevee,331.614571833768,165.807285916884,1050,0,288.805521786626,80.21755823281505,87.09072107102659,810
1...921,10,30,90,elevee,331.614571833768,165.807285916884,1170,0,285.586822912297,79.32354428603136,86.12010664460674,900
1...922,11,30,90,elevee,331.614571833768,165.807285916884,1290,0,282.981559782405,78.5999159927042,85.33447677451828,990
1...923,12,30,90,elevee,331.614571833768,165.807285916884,1410,0,280.8359029049,78.00394623958411,84.68744342322738,1080
1...924,13,30,90,elevee,331.614571833768,165.807285916884,1530,0,279.043370004942,77.50605890212228,84.14689633868716,1170
1...925,14,30,90,elevee,331.614571833768,165.807285916884,1650,0,277.52790466985,77.08512883120288,83.68990033675884,1260
1...926,15,30,90,elevee,331.614571833768,165.807285916884,1770,0,276.233728417719,76.72566320109092,83.2996351427493,1350
1...927,16,30,90,elevee,331.614571833768,165.807285916884,1890,0,275.119000828029,76.41604057065608,82.96348357271249,1440
1...928,17,30,90,elevee,331.614571833768,165.807285916884,2010,0,274.151718714189,76.1473718526395,82.67179490882444,1530
1...929,18,30,90,elevee,331.614571833768,165.807285916884,2130,0,273.306983074374,75.91274119198246,82.41706073500819,1620
1...930,19,30,90,elevee,331.614571833768,165.807285916884,2250,0,272.565129611271,75.70668670587521,82.19335118599753,1710
1...931,20,30,90,elevee,331.614571833768,165.807285916884,2370,0,271.910420403108,75.52483708711974,81.99592041432106,1800
1...932,2,60,90,elevee,331.614571833768,165.807285916884,240,0,412.712455699849,114.63349192115014,124.45546449229433,180
1...933,3,60,90,elevee,331.614571833768,165.807285916884,390,0,364.290435165318,101.18396980692586,109.85356679317752,270
1...934,4,60,90,elevee,331.614571833768,165.807285916884,540,0,340.44700162122,94.56130550687469,102.66346250667159,360
1...935,5,60,90,elevee,331.614571833768,165.807285916884,690,0,326.400335734473,90.65975531567193,98.42762153952968,450
1...936,6,60,90,elevee,331.614571833768,165.807285916884,840,0,317.239154200333,88.11517926792168,95.66502233181686,540
1...937,7,60,90,elevee,331.614571833768,165.807285916884,990,0,310.862028148357,86.34389221887994,93.74196870461596,630
1...938,8,60,90,elevee,331.614571833768,165.807285916884,1140,0,306.219032160991,85.05427075081663,92.34185050061451,720
1...939,9,60,90,elevee,331.614571833768,165.807285916884,1290,0,302.726973135527,84.08432929507623,91.28880298037029,810
1...940,10,60,90,elevee,331.614571833768,165.807285916884,1440,0,300.035846308929,83.33685181753685,90.4772804915615,900
1...941,11,60,90,elevee,331.614571833768,165.807285916884,1590,0,297.922799659852,82.74993976138086,89.84008091453681,990
1...942,12,60,90,elevee,331.614571833768,165.807285916884,1740,0,296.239161647654,82.28229866694826,89.33237161729821,1080
1...943,13,60,90,elevee,331.614571833768,165.807285916884,1890,0,294.881935929382,81.9053206492946,88.92309354765044,1170
1...944,14,60,90,elevee,331.614571833768,165.807285916884,2040,0,293.777519611069,81.59856203962715,88.59005139205222,1260
1...945,15,60,90,elevee,331.614571833768,165.807285916884,2190,0,292.871936052662,81.34703048516863,88.31696823005505,1350
1...946,16,60,90,elevee,331.614571833768,165.807285916884,2340,0,292.124729723256,81.13948920662848,88.09164449796629,1440
1...947,17,60,90,elevee,331.614571833768,165.807285916884,2490,0,291.505013915872,80.96735922601353,87.90476615786288,1530
1...948,18,60,90,elevee,331.614571833768,165.807285916884,2640,0,290.988833399197,80.82398682648714,87.74910939229295,1620
1...949,19,60,90,elevee,331.614571833768,165.807285916884,2790,0,290.557357200982,80.70414158654066,87.618995629249,1710
1...950,20,60,90,elevee,331.614571833768,165.807285916884,2940,0,290.195610837805,80.60366424880091,87.50990923983717,1800
1...951,2,90,90,elevee,331.614571833768,165.807285916884,270,0,419.033929240136,116.38932113348015,126.36173583173832,180
1...952,3,90,90,elevee,331.614571833768,165.807285916884,450,0,373.161668080123,103.6480107938776,112.52873057314916,270
1...953,4,90,90,elevee,331.614571833768,165.807285916884,630,0,350.924658174246,97.47154080807773,105.82305121083695,360
1...954,5,90,90,elevee,331.614571833768,165.807285916884,810,0,338.093691622444,93.90765878745306,101.95381033856492,450
1...955,6,90,90,elevee,331.614571833768,165.807285916884,990,0,329.937711515153,91.64228378646652,99.49433454949151,540
1...956,7,90,90,elevee,331.614571833768,165.807285916884,1170,0,324.43043901566,90.11260405701019,97.83358952582178,630
1...957,8,90,90,elevee,331.614571833768,165.807285916884,1350,0,320.558373309695,89.037113345032,96.66594912794866,720
1...958,9,90,90,elevee,331.614571833768,165.807285916884,1530,0,317.758034489387,88.2593015462824,95.8214932269843,810
1...959,10,90,90,elevee,331.614571833768,165.807285916884,1710,0,315.691172347119,87.68521752866766,95.19822081442454,900
1...960,11,90,90,elevee,331.614571833768,165.807285916884,1890,0,314.142660646467,87.2551086209404,94.73125951893955,990
1...961,12,90,90,elevee,331.614571833768,165.807285916884,2070,0,312.969439995008,86.92923917306369,94.37746907934236,1080
1...962,13,90,90,elevee,331.614571833768,165.807285916884,2250,0,312.072994814599,86.6802458608267,94.10714164003478,1170
1...963,14,90,90,elevee,331.614571833768,165.807285916884,2430,0,311.383587454604,86.48875861119099,93.89924747055282,1260
1...964,15,90,90,elevee,331.614571833768,165.807285916884,2610,0,310.850760644279,86.34076259843873,93.7385709335181,1350
1...965,16,90,90,elevee,331.614571833768,165.807285916884,2790,0,310.437367634258,86.22594007825542,93.6139102445336,1440
1...966,17,90,90,elevee,331.614571833768,165.807285916884,2970,0,310.1156810872,86.13658960752446,93.51690408908057,1530
1...967,18,90,90,elevee,331.614571833768,165.807285916884,3150,0,309.864776688958,86.06689932580014,93.44124263763874,1620
1...968,19,90,90,elevee,331.614571833768,165.807285916884,3330,0,309.668726264418,86.01244508181681,93.38212267090873,1710
1...969,20,90,90,elevee,331.614571833768,165.807285916884,3510,0,309.515321134002,85.96983583769214,93.3358626017062,1800
1...970,2,120,90,elevee,331.614571833768,165.807285916884,300,0,425.29800502688,118.1292077571478,128.2506985971876,180
1...971,3,120,90,elevee,331.614571833768,165.807285916884,510,0,382.089487959177,106.12776916764311,115.2209584296287,270
1...972,4,120,90,elevee,331.614571833768,165.807285916884,720,0,361.593290156929,100.43482074137357,109.0402294921433,360
