X,Nrep,rest,interval_duration,profil,PAM,rest_power,duration,PC,DR,power_cogganTSS,percent_power_max,percent_PAM,cumul_time
1...55,18,45,15,all around,391.34815655162,195.67407827581,1035,313.65300834434,1,564.67791665885,64.48121782404102,144.29042457604302,270
1...56,19,45,15,all around,391.34815655162,195.67407827581,1095,311.082744104849,1,557.601931474989,63.673202974337094,142.48231967880488,285
1...57,20,45,15,all around,391.34815655162,195.67407827581,1155,308.690698190557,1,551.028801272476,62.92260971069069,140.80270778017416,300
1...58,2,60,15,all around,391.34815655162,195.67407827581,90,490.587000143873,1,1375.03363417153,157.01666501324047,351.35814776481743,30
1...59,3,60,15,all around,391.34815655162,195.67407827581,165,425.387873791608,1,990.429398226914,113.09826696301812,253.08140121423403,45
1...60,4,60,15,all around,391.34815655162,195.67407827581,240,401.696731891966,1,890.788700351026,101.72018159022636,227.6205178019098,60
1...61,5,60,15,all around,391.34815655162,195.67407827581,315,387.025216289782,1,836.208968562011,95.48765952687206,213.67392552204666,75
1...62,6,60,15,all around,391.34815655162,195.67407827581,390,369.817693842832,1,779.96238072142,89.06479726254278,199.30140660277792,90
1...63,7,60,15,all around,391.34815655162,195.67407827581,465,357.406946900473,1,740.351152699605,84.54154578236222,189.17967040479735,105
1...64,8,60,15,all around,391.34815655162,195.67407827581,540,347.859688912672,1,710.382624967144,81.11940528850953,181.52190398102525,120
1...65,9,60,15,all around,391.34815655162,195.67407827581,615,340.178342761611,1,686.56957388295,78.40016572075679,175.4370277178984,135
1...66,10,60,15,all around,391.34815655162,195.67407827581,690,333.792289806829,1,666.963977828229,76.16138026009145,170.42726959677256,150
1...67,11,60,15,all around,391.34815655162,195.67407827581,765,328.349463889199,1,650.38500191184,74.26820801831232,166.19089448197064,165
1...68,12,60,15,all around,391.34815655162,195.67407827581,840,323.619642691391,1,636.071137014277,72.63369139718284,162.5333162724065,180
1...69,13,60,15,all around,391.34815655162,195.67407827581,915,319.445182776838,1,623.506819650839,71.1989576120972,159.32279460439892,195
1...70,14,60,15,all around,391.34815655162,195.67407827581,990,315.71402516351,1,612.329030998473,69.9225531280172,156.46656838607208,210
1...71,15,60,15,all around,391.34815655162,195.67407827581,1065,312.344009513193,1,602.273764136326,68.77433069237931,153.89717673472273,225
1...72,16,60,15,all around,391.34815655162,195.67407827581,1140,309.273307885929,1,593.143746598782,67.7317635364702,151.5642112193122,240
1...73,17,60,15,all around,391.34815655162,195.67407827581,1215,306.454349143769,1,584.788138406205,66.77762707031299,149.42912816022672,255
1...74,18,60,15,all around,391.34815655162,195.67407827581,1290,303.849824784867,1,577.089296675964,65.89848751844627,147.46186663072837,270
1...75,19,60,15,all around,391.34815655162,195.67407827581,1365,301.429983872184,1,569.953877530304,65.08368583659636,145.63857475463166,285
1...76,20,60,15,all around,391.34815655162,195.67407827581,1440,299.1707529529,1,563.306691979685,64.324636107961,143.9400397189256,300
1...77,2,75,15,all around,391.34815655162,195.67407827581,105,469.888653643313,1,1391.79627650605,158.93081033359252,355.64145459887146,30
1...78,3,75,15,all around,391.34815655162,195.67407827581,195,413.680628603618,1,1013.23410221836,115.70236222175585,258.90861762235266,45
1...79,4,75,15,all around,391.34815655162,195.67407827581,285,393.525381448276,1,918.071940788167,104.83568605334108,234.59212095894225,60
1...80,5,75,15,all around,391.34815655162,195.67407827581,375,372.786525388158,1,840.933151480752,96.027119383256,214.88108156447402,75
1...81,6,75,15,all around,391.34815655162,195.67407827581,465,357.406946900473,1,787.025796695593,89.87137681980148,201.1062997282273,90
1...82,7,75,15,all around,391.34815655162,195.67407827581,555,346.196733478434,1,748.780872693065,85.50414515991565,191.33369102616396,105
1...83,8,75,15,all around,391.34815655162,195.67407827581,645,337.491744093765,1,719.641151951342,82.17664708526729,183.88770712311228,120
1...84,9,75,15,all around,391.34815655162,195.67407827581,735,330.430156974839,1,696.336247076056,79.51543331490527,177.9326759098218,135
1...85,10,75,15,all around,391.34815655162,195.67407827581,825,324.516917762817,1,677.036679280706,77.31159357156065,173.00111625577642,150
1...86,11,75,15,all around,391.34815655162,195.67407827581,915,319.445182776838,1,660.630996654176,75.43820988896044,168.8090222464193,165
1...87,12,75,15,all around,391.34815655162,195.67407827581,1005,315.013355583404,1,646.400496472532,73.81321278018915,165.17274596827437,180
1...88,13,75,15,all around,391.34815655162,195.67407827581,1095,311.082744104849,1,633.857154602645,72.3808742107277,161.96758410411405,195
1...89,14,75,15,all around,391.34815655162,195.67407827581,1185,307.554304956099,1,622.656281796909,71.10183372074448,159.10545926253232,210
1...90,15,75,15,all around,391.34815655162,195.67407827581,1275,304.355094715928,1,612.54641687467,69.94737667011331,156.52211633552778,225
1...91,16,75,15,all around,391.34815655162,195.67407827581,1365,301.429983872184,1,603.339076528245,68.89597993412833,154.1693927587628,240
1...92,17,75,15,all around,391.34815655162,195.67407827581,1455,298.736378992287,1,594.889699506954,67.93113589806084,152.01034923707027,255
1...93,18,75,15,all around,391.34815655162,195.67407827581,1545,296.240742751514,1,587.085202547538,67.03993145460603,150.01608994933383,270
1...94,19,75,15,all around,391.34815655162,195.67407827581,1635,293.916230090444,1,579.835599076326,66.21209093388747,148.16362090103368,285
1...95,20,75,15,all around,391.34815655162,195.67407827581,1725,291.741040423896,1,573.068200953101,65.43931399395038,146.43436831355348,300
1...96,2,90,15,all around,391.34815655162,195.67407827581,120,454.429658979787,1,1408.88733379816,160.88245773396625,360.00868030467484,30
1...97,3,90,15,all around,391.34815655162,195.67407827581,225,405.152165635096,1,1035.725663649,118.27069937294657,264.65581766765894,45
1...98,4,90,15,all around,391.34815655162,195.67407827581,330,383.048375773955,1,928.802368556801,106.06100588590759,237.3340344160505,60
1...99,5,90,15,all around,391.34815655162,195.67407827581,435,361.949027382071,1,846.601959004276,96.67444700479594,216.32961464904886,75
1...100,6,90,15,all around,391.34815655162,195.67407827581,540,347.859688912672,1,794.233986528166,90.69448826970786,202.94818647584566,90
1...101,7,90,15,all around,391.34815655162,195.67407827581,645,337.491744093765,1,756.82886019586,86.42315406730029,193.39016870928637,105
1...102,8,90,15,all around,391.34815655162,195.67407827581,750,329.374891958799,1,728.151935223552,83.14850317143353,186.06244159668262,120
1...103,9,90,15,all around,391.34815655162,195.67407827581,855,322.744440637665,1,705.090498086025,80.51509126080148,180.16962295132763,135
1...104,10,90,15,all around,391.34815655162,195.67407827581,960,317.159087952383,1,685.899744027633,78.323677082665,175.26586813937394,150
1...105,11,90,15,all around,391.34815655162,195.67407827581,1065,312.344009513193,1,669.516956078102,76.4529077694443,171.07962433695297,165
1...106,12,90,15,all around,391.34815655162,195.67407827581,1170,308.117800601508,1,655.25301097719,74.82409154704942,167.43480198066555,180
1...107,13,90,15,all around,391.34815655162,195.67407827581,1275,304.355094715928,1,642.638602490966,73.38363779930165,164.21148068093686,195
1...108,14,90,15,all around,391.34815655162,195.67407827581,1380,300.965975797578,1,631.341287626357,72.09358448019563,161.3247122944046,210
1...109,15,90,15,all around,391.34815655162,195.67407827581,1485,297.883948836999,1,621.117836055446,70.92615684010303,158.71234491774558,225
1...110,16,90,15,all around,391.34815655162,195.67407827581,1590,295.058561106712,1,611.785418693319,69.86047741648972,156.327660792909,240
1...111,17,90,15,all around,391.34815655162,195.67407827581,1695,292.450688191508,1,603.203427695466,68.88049003860391,154.13473082654002,255
1...112,18,90,15,all around,391.34815655162,195.67407827581,1800,290.029416588626,1,595.261583229884,67.97360172616574,152.1053755497548,270
1...113,19,90,15,all around,391.34815655162,195.67407827581,1905,287.769919970406,1,587.871908500678,67.12976630812403,150.2171145204145,285
1...114,20,90,15,all around,391.34815655162,195.67407827581,2010,285.651974536777,1,580.963167668748,66.34084928245139,148.45174506197458,300
1...115,2,105,15,all around,391.34815655162,195.67407827581,135,442.509761673263,1,1426.748324648,162.9220247288228,364.57264478255127,30
1...116,3,105,15,all around,391.34815655162,195.67407827581,255,398.650858266037,1,1057.64963051202,120.77422225060059,270.2579820054711,45
1...117,4,105,15,all around,391.34815655162,195.67407827581,375,372.786525388158,1,932.659453755691,106.50145086088925,238.31962362461528,60
1...118,5,105,15,all around,391.34815655162,195.67407827581,495,353.313608995143,1,852.579456938473,97.35702433776179,217.85702645210114,75
1...119,6,105,15,all around,391.34815655162,195.67407827581,615,340.178342761611,1,801.230915975048,91.49347565429228,204.73609050190157,90
1...120,7,105,15,all around,391.34815655162,195.67407827581,735,330.430156974839,1,764.329804035509,87.27969543245963,195.30686199481093,105
1...121,8,105,15,all around,391.34815655162,195.67407827581,855,322.744440637665,1,735.886245483958,84.03169291536902,188.03876629143963,120
1...122,9,105,15,all around,391.34815655162,195.67407827581,975,316.429076758045,1,712.905026897075,81.40744125288022,182.1664456474936,135
1...123,10,105,15,all around,391.34815655162,195.67407827581,1095,311.082744104849,1,693.703375122961,79.21478265210824,177.25990617550272,150
1...124,11,105,15,all around,391.34815655162,195.67407827581,1215,306.454349143769,1,677.253677096859,77.33637280063603,173.05656504543344,165
1...125,12,105,15,all around,391.34815655162,195.67407827581,1335,302.377408500592,1,662.88774585103,75.69591066358538,169.38568248080995,180
1...126,13,105,15,all around,391.34815655162,195.67407827581,1455,298.736378992287,1,650.149277950507,74.24129042927856,166.13066065759028,195
1...127,14,105,15,all around,391.34815655162,195.67407827581,1575,295.448058908098,1,638.714164863788,72.93550177341947,163.2086811119397,210
1...128,15,105,15,all around,391.34815655162,195.67407827581,1695,292.450688191508,1,628.344651030685,71.75139511637505,160.5589908912231,225
1...129,16,105,15,all around,391.34815655162,195.67407827581,1815,289.697242600928,1,618.861571467636,70.6685114035397,158.13580851402486,240
1...130,17,105,15,all around,391.34815655162,195.67407827581,1935,287.151137085109,1,610.126804044762,69.67107831076133,155.90384005406307,255
1...131,18,105,15,all around,391.34815655162,195.67407827581,2055,284.783376255047,1,602.031769940743,68.74669709811751,153.83534069652202,270
1...132,19,105,15,all around,391.34815655162,195.67407827581,2175,282.57060775105,1,594.489660691349,67.88545500768757,151.9081285394873,285
1...133,20,105,15,all around,391.34815655162,195.67407827581,2295,280.493757756169,1,587.430041354362,67.07930899277605,150.1042055571503,300
1...134,2,120,15,all around,391.34815655162,195.67407827581,150,433.059756188744,1,1445.25920464734,165.03580330974302,369.3026734512562,30
1...135,3,120,15,all around,391.34815655162,195.67407827581,285,393.525381448276,1,1078.92189484353,123.20332647002303,275.6936187844843,45
1...136,4,120,15,all around,391.34815655162,195.67407827581,420,364.416776369712,1,937.128506125217,107.01177706774985,239.46158693649218,60
1...137,5,120,15,all around,391.34815655162,195.67407827581,555,346.196733478434,1,858.560078180566,98.03995832483228,219.3852363444874,75
1...138,6,120,15,all around,391.34815655162,195.67407827581,690,333.792289806829,1,807.876822863335,92.25237937101197,206.4342988049245,90
1...139,7,120,15,all around,391.34815655162,195.67407827581,825,324.516917762817,1,771.25503004456,88.07049491938221,197.07644386024577,105
1...140,8,120,15,all around,391.34815655162,195.67407827581,960,317.159087952383,1,742.893788768227,84.83189230619685,189.82938243896828,120
1...141,9,120,15,all around,391.34815655162,195.67407827581,1095,311.082744104849,1,719.887023592249,82.20472344945006,183.95053395308219,135
1...142,10,120,15,all around,391.34815655162,195.67407827581,1230,305.917336496732,1,700.598204661754,80.00211113129002,179.02172092366635,150
1...143,11,120,15,all around,391.34815655162,195.67407827581,1365,301.429983872184,1,684.025410451285,78.10964478558753,174.7869254013108,165
1...144,12,120,15,all around,391.34815655162,195.67407827581,1500,297.46562736846,1,669.515470204214,76.45273809580378,171.07924465613343,180
1...145,13,120,15,all around,391.34815655162,195.67407827581,1635,293.916230090444,1,656.621196118646,74.98032617483838,167.78441015398926,195
1...146,14,120,15,all around,391.34815655162,195.67407827581,1770,290.703712157967,1,645.02417017511,73.65604850447932,164.82105751021453,210
1...147,15,120,15,all around,391.34815655162,195.67407827581,1905,287.769919970406,1,634.490259538913,72.45316918826556,162.129359476163,225
1...148,16,120,15,all around,391.34815655162,195.67407827581,2040,285.07043712524103,1,624.842633290883,71.35149570107659,159.66413098676867,240
1...149,17,120,15,all around,391.34815655162,195.67407827581,2175,282.57060775105,1,615.944679259174,70.33542814259694,157.39046395071725,255
1...150,18,120,15,all around,391.34815655162,195.67407827581,2310,280.242892041825,1,607.688790448177,69.39267874679476,155.28086188085084,270
1...151,19,120,15,all around,391.34815655162,195.67407827581,2445,278.065055023739,1,599.988772949102,68.51340493253872,153.31329991073096,285
1...152,20,120,15,all around,391.34815655162,195.67407827581,2580,276.018893824745,1,592.77456614853,67.68960639816748,151.46987566564434,300
1...153,2,135,15,all around,391.34815655162,195.67407827581,165,425.387873791608,1,1464.20074593645,167.19875959642218,374.14274768490384,30
1...154,3,135,15,all around,391.34815655162,195.67407827581,315,387.025216289782,1,1090.37237363828,124.51086975367494,278.61952468260995,45
1...155,4,135,15,all around,391.34815655162,195.67407827581,465,357.406946900473,1,941.888567752572,107.55533395494928,240.67791095582538,60
1...156,5,135,15,all around,391.34815655162,195.67407827581,615,340.178342761611,1,864.393733569891,98.70611011290852,220.875892501074,75
1...157,6,135,15,all around,391.34815655162,195.67407827581,765,328.349463889199,1,814.125732926552,92.96594956574047,208.03106372092145,90
1...158,7,135,15,all around,391.34815655162,195.67407827581,915,319.445182776838,1,777.627244909927,88.79814543064447,198.70471647599436,105
1...159,8,135,15,all around,391.34815655162,195.67407827581,1065,312.344009513193,1,749.245119958319,85.55715808666898,191.45231871291347,120
1...160,9,135,15,all around,391.34815655162,195.67407827581,1215,306.454349143769,1,726.141752321798,82.91895808434901,185.54878569512766,135
1...161,10,135,15,all around,391.34815655162,195.67407827581,1365,301.429983872184,1,706.715463970048,80.700647975582,180.5848455240724,150
1...162,11,135,15,all around,391.34815655162,195.67407827581,1515,297.052399297544,1,689.983288042604,78.7899816491361,176.30932367803123,165
1...163,12,135,15,all around,391.34815655162,195.67407827581,1665,293.175531194878,1,675.302861651896,77.1136069514145,172.55807912891535,180
1...164,13,135,15,all around,391.34815655162,195.67407827581,1815,289.697242600928,1,662.233366246261,75.62118630729323,169.21847085765188,195
1...165,14,135,15,all around,391.34815655162,195.67407827581,1965,286.543473549887,1,650.460216803633,74.27679689292248,166.21011391370521,210
