"","Nrep","rest","interval_duration","niveau_endurance","PAM","rest_power","duration","PC","DR","power_cogganTSS"
"1...617",6,120,60,"moyenne",331.614571833768,165.807285916884,960,273.718570133765,1,362.84583333639
"1...618",7,120,60,"moyenne",331.614571833768,165.807285916884,1140,267.977348490397,1,355.826416543399
"1...619",8,120,60,"moyenne",331.614571833768,165.807285916884,1320,263.367228278208,1,350.06354799392
"1...620",9,120,60,"moyenne",331.614571833768,165.807285916884,1500,259.52577918789,1,345.176789340715
"1...621",10,120,60,"moyenne",331.614571833768,165.807285916884,1680,256.237704390654,1,340.934454126703
"1...622",11,120,60,"moyenne",331.614571833768,165.807285916884,1860,253.365659937805,1,337.185540774348
"1...623",12,120,60,"moyenne",331.614571833768,165.807285916884,2040,250.817106832969,1,333.826382732876
"1...624",13,120,60,"moyenne",331.614571833768,165.807285916884,2220,248.526940585683,1,330.782828327491
"1...625",14,120,60,"moyenne",331.614571833768,165.807285916884,2400,246.447726739384,1,328.000047968674
"1...626",15,120,60,"moyenne",331.614571833768,165.807285916884,2580,244.54389242925,1,325.436375039511
"1...627",16,120,60,"moyenne",331.614571833768,165.807285916884,2760,242.788106340304,1,323.059412004719
"1...628",17,120,60,"moyenne",331.614571833768,165.807285916884,2940,241.158932660462,1,320.843473547352
"1...629",18,120,60,"moyenne",331.614571833768,165.807285916884,3120,239.639259305217,1,318.767852686347
"1...630",19,120,60,"moyenne",331.614571833768,165.807285916884,3300,238.215214327016,1,316.815611948351
"1...631",20,120,60,"moyenne",331.614571833768,165.807285916884,3480,236.875400068021,1,314.972720057066
"1...632",2,150,60,"moyenne",331.614571833768,165.807285916884,270,335.796294093084,1,437.894053666231
"1...633",3,150,60,"moyenne",331.614571833768,165.807285916884,480,302.673062316431,1,407.248627386201
"1...634",4,150,60,"moyenne",331.614571833768,165.807285916884,690,286.102689450764,1,389.267256894606
"1...635",5,150,60,"moyenne",331.614571833768,165.807285916884,900,275.985125893854,1,377.533397498281
"1...636",6,150,60,"moyenne",331.614571833768,165.807285916884,1110,268.842665520356,1,368.864471631303
"1...637",7,150,60,"moyenne",331.614571833768,165.807285916884,1320,263.367228278208,1,361.995306732725
"1...638",8,150,60,"moyenne",331.614571833768,165.807285916884,1530,258.943776510768,1,356.30501514218
"1...639",9,150,60,"moyenne",331.614571833768,165.807285916884,1740,255.23941109454,1,351.445460343734
"1...640",10,150,60,"moyenne",331.614571833768,165.807285916884,1950,252.055519175966,1,347.202626106055
"1...641",11,150,60,"moyenne",331.614571833768,165.807285916884,2160,249.264835722742,1,343.435789626294
"1...642",12,150,60,"moyenne",331.614571833768,165.807285916884,2370,246.781240012437,1,340.04755357434
"1...643",13,150,60,"moyenne",331.614571833768,165.807285916884,2580,244.54389242925,1,336.967734684413
"1...644",14,150,60,"moyenne",331.614571833768,165.807285916884,2790,242.50829370901,1,334.144090228137
"1...645",15,150,60,"moyenne",331.614571833768,165.807285916884,3000,240.640951425757,1,331.536679434239
"1...646",16,150,60,"moyenne",331.614571833768,165.807285916884,3210,238.916046286484,1,329.114277159855
"1...647",17,150,60,"moyenne",331.614571833768,165.807285916884,3420,237.313265375756,1,326.852005385756
"1...648",18,150,60,"moyenne",331.614571833768,165.807285916884,3630,235.816346351592,1,324.729718267099
"1...649",19,150,60,"moyenne",331.614571833768,165.807285916884,3840,234.412071013691,1,322.730870401094
"1...650",20,150,60,"moyenne",331.614571833768,165.807285916884,4050,233.089552076512,1,320.841704642874
"1...651",2,180,60,"moyenne",331.614571833768,165.807285916884,300,331.614571833768,1,444.621124081919
"1...652",3,180,60,"moyenne",331.614571833768,165.807285916884,540,296.868661807769,1,411.115565575376
"1...653",4,180,60,"moyenne",331.614571833768,165.807285916884,780,281.263010823851,1,394.075120726592
"1...654",5,180,60,"moyenne",331.614571833768,165.807285916884,1020,271.64695704768,1,382.753509214051
"1...655",6,180,60,"moyenne",331.614571833768,165.807285916884,1260,264.80463071992,1,374.276189259333
"1...656",7,180,60,"moyenne",331.614571833768,165.807285916884,1500,259.52577918789,1,367.491826259911
"1...657",8,180,60,"moyenne",331.614571833768,165.807285916884,1740,255.23941109454,1,361.829531793163
"1...658",9,180,60,"moyenne",331.614571833768,165.807285916884,1980,251.635135325039,1,356.965852927899
"1...659",10,180,60,"moyenne",331.614571833768,165.807285916884,2220,248.526940585683,1,352.700017506691
"1...660",11,180,60,"moyenne",331.614571833768,165.807285916884,2460,245.795121278366,1,348.898859846069
"1...661",12,180,60,"moyenne",331.614571833768,165.807285916884,2700,243.358343297344,1,345.469499864449
"1...662",13,180,60,"moyenne",331.614571833768,165.807285916884,2940,241.158932660462,1,342.344551756848
"1...663",14,180,60,"moyenne",331.614571833768,165.807285916884,3180,239.154559972598,1,339.473552163746
"1...664",15,180,60,"moyenne",331.614571833768,165.807285916884,3420,237.313265375756,1,336.817714404631
"1...665",16,180,60,"moyenne",331.614571833768,165.807285916884,3660,235.610339940543,1,334.34657165776
"1...666",17,180,60,"moyenne",331.614571833768,165.807285916884,3900,234.026293046087,1,332.035747438396
"1...667",18,180,60,"moyenne",331.614571833768,165.807285916884,4140,232.545483029216,1,329.865427402366
"1...668",19,180,60,"moyenne",331.614571833768,165.807285916884,4380,231.155168090605,1,327.819283182145
"1...669",20,180,60,"moyenne",331.614571833768,165.807285916884,4620,229.844832059973,1,325.883696593845
"1...670",2,210,60,"moyenne",331.614571833768,165.807285916884,330,324.837470612731,1,446.246105357162
"1...671",3,210,60,"moyenne",331.614571833768,165.807285916884,600,292.043211850818,1,414.863890783084
"1...672",4,210,60,"moyenne",331.614571833768,165.807285916884,870,277.202760824934,1,398.55363206487
"1...673",5,210,60,"moyenne",331.614571833768,165.807285916884,1140,267.977348490397,1,387.529795385434
"1...674",6,210,60,"moyenne",331.614571833768,165.807285916884,1410,261.366260037089,1,379.175743255711
"1...675",7,210,60,"moyenne",331.614571833768,165.807285916884,1680,256.237704390654,1,372.432656182913
"1...676",8,210,60,"moyenne",331.614571833768,165.807285916884,1950,252.055519175966,1,366.769390277717
"1...677",9,210,60,"moyenne",331.614571833768,165.807285916884,2220,248.526940585683,1,361.881732465584
"1...678",10,210,60,"moyenne",331.614571833768,165.807285916884,2490,245.475756318448,1,357.579036400726
"1...679",11,210,60,"moyenne",331.614571833768,165.807285916884,2760,242.788106340304,1,353.733797866579
"1...680",12,210,60,"moyenne",331.614571833768,165.807285916884,3030,240.386341161622,1,350.25644559193
"1...681",13,210,60,"moyenne",331.614571833768,165.807285916884,3300,238.215214327016,1,347.081590523824
"1...682",14,210,60,"moyenne",331.614571833768,165.807285916884,3570,236.234054904718,1,344.160000875911
"1...683",15,210,60,"moyenne",331.614571833768,165.807285916884,3840,234.412071013691,1,341.453659087687
"1...684",16,210,60,"moyenne",331.614571833768,165.807285916884,4110,232.725397751465,1,338.932579870139
"1...685",17,210,60,"moyenne",331.614571833768,165.807285916884,4380,231.155168090605,1,336.57268533059
"1...686",18,210,60,"moyenne",331.614571833768,165.807285916884,4650,229.686210056552,1,334.354341284455
"1...687",19,210,60,"moyenne",331.614571833768,165.807285916884,4920,228.306141645029,1,332.261321860872
"1...688",20,210,60,"moyenne",331.614571833768,165.807285916884,5190,227.004726448099,1,330.280060023047
"1...689",2,240,60,"moyenne",331.614571833768,165.807285916884,360,319.100880383988,1,448.065094722456
"1...690",3,240,60,"moyenne",331.614571833768,165.807285916884,660,287.939738099878,1,418.464898345814
"1...691",4,240,60,"moyenne",331.614571833768,165.807285916884,960,273.718570133765,1,402.727879427407
"1...692",5,240,60,"moyenne",331.614571833768,165.807285916884,1260,264.80463071992,1,391.919207377083
"1...693",6,240,60,"moyenne",331.614571833768,165.807285916884,1560,258.376240994699,1,383.640283733527
"1...694",7,240,60,"moyenne",331.614571833768,165.807285916884,1860,253.365659937805,1,376.908503463592
"1...695",8,240,60,"moyenne",331.614571833768,165.807285916884,2160,249.264835722742,1,371.224799614028
"1...696",9,240,60,"moyenne",331.614571833768,165.807285916884,2460,245.795121278366,1,366.300189917638
"1...697",10,240,60,"moyenne",331.614571833768,165.807285916884,2760,242.788106340304,1,361.951884009213
"1...698",11,240,60,"moyenne",331.614571833768,165.807285916884,3060,240.134563869236,1,358.056672551775
"1...699",12,240,60,"moyenne",331.614571833768,165.807285916884,3360,237.759753684128,1,354.527429277277
"1...700",13,240,60,"moyenne",331.614571833768,165.807285916884,3660,235.610339940543,1,351.300193953967
"1...701",14,240,60,"moyenne",331.614571833768,165.807285916884,3960,233.64695339465,1,348.326580664046
"1...702",15,240,60,"moyenne",331.614571833768,165.807285916884,4260,231.83971662771,1,345.569071826586
"1...703",16,240,60,"moyenne",331.614571833768,165.807285916884,4560,230.165424101384,1,342.99797153118
"1...704",17,240,60,"moyenne",331.614571833768,165.807285916884,4860,228.605694963515,1,340.589360579342
"1...705",18,240,60,"moyenne",331.614571833768,165.807285916884,5160,227.145722743575,1,338.323681366148
"1...706",2,270,60,"moyenne",331.614571833768,165.807285916884,390,314.165032032959,1,450.000706664902
"1...707",3,270,60,"moyenne",331.614571833768,165.807285916884,720,284.386253230241,1,421.908913800437
"1...708",4,270,60,"moyenne",331.614571833768,165.807285916884,1050,270.674854624842,1,406.62557088031
"1...709",5,270,60,"moyenne",331.614571833768,165.807285916884,1380,262.014106032336,1,395.970866652917
"1...710",6,270,60,"moyenne",331.614571833768,165.807285916884,1710,255.733072997989,1,387.732223126264
"1...711",7,270,60,"moyenne",331.614571833768,165.807285916884,2040,250.817106832969,1,380.990554977191
"1...712",8,270,60,"moyenne",331.614571833768,165.807285916884,2370,246.781240012437,1,375.273006956145
"1...713",9,270,60,"moyenne",331.614571833768,165.807285916884,2700,243.358343297344,1,370.302799539386
"1...714",10,270,60,"moyenne",331.614571833768,165.807285916884,3030,240.386341161622,1,365.903301021917
"1...715",11,270,60,"moyenne",331.614571833768,165.807285916884,3360,237.759753684128,1,361.954583759389
"1...716",12,270,60,"moyenne",331.614571833768,165.807285916884,3690,235.406186142385,1,358.371330988188
"1...717",13,270,60,"moyenne",331.614571833768,165.807285916884,4020,233.273838776329,1,355.090596495163
"1...718",14,270,60,"moyenne",331.614571833768,165.807285916884,4350,231.324386348209,1,352.064560496418
"1...719",15,270,60,"moyenne",331.614571833768,165.807285916884,4680,229.528683298821,1,349.256011553021
"1...720",16,270,60,"moyenne",331.614571833768,165.807285916884,5010,227.864050762005,1,346.635405716087
"1...721",17,270,60,"moyenne",331.614571833768,165.807285916884,5340,226.312495527174,1,344.178883158265
"1...722",2,300,60,"moyenne",331.614571833768,165.807285916884,420,309.859554194281,1,452.001469710329
"1...723",3,300,60,"moyenne",331.614571833768,165.807285916884,780,281.263010823851,1,425.195983879378
"1...724",4,300,60,"moyenne",331.614571833768,165.807285916884,1140,267.977348490397,1,410.273456550575
"1...725",5,300,60,"moyenne",331.614571833768,165.807285916884,1500,259.52577918789,1,399.726396105681
"1...726",6,300,60,"moyenne",331.614571833768,165.807285916884,1860,253.365659937805,1,391.502245909322
"1...727",7,300,60,"moyenne",331.614571833768,165.807285916884,2220,248.526940585683,1,384.735387040018
"1...728",8,300,60,"moyenne",331.614571833768,165.807285916884,2580,244.54389242925,1,378.974600518392
"1...729",9,300,60,"moyenne",331.614571833768,165.807285916884,2940,241.158932660462,1,373.952973112928
"1...730",10,300,60,"moyenne",331.614571833768,165.807285916884,3300,238.215214327016,1,369.498733756537
"1...731",11,300,60,"moyenne",331.614571833768,165.807285916884,3660,235.610339940543,1,365.49446771248
"1...732",12,300,60,"moyenne",331.614571833768,165.807285916884,4020,233.273838776329,1,361.8561890081
"1...733",13,300,60,"moyenne",331.614571833768,165.807285916884,4380,231.155168090605,1,358.521655163378
"1...734",14,300,60,"moyenne",331.614571833768,165.807285916884,4740,229.216855159697,1,355.443404727798
"1...735",15,300,60,"moyenne",331.614571833768,165.807285916884,5100,227.430350899941,1,352.584389425796
"1...736",2,30,75,"moyenne",331.614571833768,165.807285916884,180,356.789969283006,1,384.937026230548
"1...737",3,30,75,"moyenne",331.614571833768,165.807285916884,285,333.595122017372,1,365.351862895146
"1...738",4,30,75,"moyenne",331.614571833768,165.807285916884,390,314.165032032959,1,345.897981835209
"1...739",5,30,75,"moyenne",331.614571833768,165.807285916884,495,301.111476342445,1,332.337661648678
"1...740",6,30,75,"moyenne",331.614571833768,165.807285916884,600,292.043211850818,1,322.754088220457
"1...741",7,30,75,"moyenne",331.614571833768,165.807285916884,705,285.230295503619,1,315.462276514022
"1...742",8,30,75,"moyenne",331.614571833768,165.807285916884,810,279.83483713098,1,309.630406169078
"1...743",9,30,75,"moyenne",331.614571833768,165.807285916884,915,275.398334586777,1,304.796880834632
"1...744",10,30,75,"moyenne",331.614571833768,165.807285916884,1020,271.64695704768,1,300.682969222241
"1...745",11,30,75,"moyenne",331.614571833768,165.807285916884,1125,268.406023844203,1,297.109245057741
"1...746",12,30,75,"moyenne",331.614571833768,165.807285916884,1230,265.558218164603,1,293.954272374831
"1...747",13,30,75,"moyenne",331.614571833768,165.807285916884,1335,263.021426522187,1,291.132483595999
"1...748",14,30,75,"moyenne",331.614571833768,165.807285916884,1440,260.736195428549,1,288.581556742686
"1...749",15,30,75,"moyenne",331.614571833768,165.807285916884,1545,258.658244445777,1,286.254828607389
"1...750",16,30,75,"moyenne",331.614571833768,165.807285916884,1650,256.75379557737,1,284.116532921095
"1...751",17,30,75,"moyenne",331.614571833768,165.807285916884,1755,254.996548798547,1,282.1387000194
"1...752",18,30,75,"moyenne",331.614571833768,165.807285916884,1860,253.365659937805,1,280.29907381506
"1...753",19,30,75,"moyenne",331.614571833768,165.807285916884,1965,251.844350760188,1,278.579673600921
"1...754",20,30,75,"moyenne",331.614571833768,165.807285916884,2070,250.418930179536,1,276.965777093445
"1...755",2,60,75,"moyenne",331.614571833768,165.807285916884,210,347.766873790563,1,391.914166250058
"1...756",3,60,75,"moyenne",331.614571833768,165.807285916884,345,321.856085548983,1,370.643265610853
"1...757",4,60,75,"moyenne",331.614571833768,165.807285916884,480,302.673062316431,1,351.320966165817
"1...758",5,60,75,"moyenne",331.614571833768,165.807285916884,615,290.957508878845,1,339.064008219072
"1...759",6,60,75,"moyenne",331.614571833768,165.807285916884,750,282.776866287912,1,330.278790738394
"1...760",7,60,75,"moyenne",331.614571833768,165.807285916884,885,276.58637615179,1,323.50017080654
"1...761",8,60,75,"moyenne",331.614571833768,165.807285916884,1020,271.64695704768,1,318.008857405964
"1...762",9,60,75,"moyenne",331.614571833768,165.807285916884,1155,267.556367136221,1,313.405532928955
"1...763",10,60,75,"moyenne",331.614571833768,165.807285916884,1290,264.07476666173,1,309.448206942787
"1...764",11,60,75,"moyenne",331.614571833768,165.807285916884,1425,261.049064549018,1,305.980276017293
"1...765",12,60,75,"moyenne",331.614571833768,165.807285916884,1560,258.376240994699,1,302.895090331992
"1...766",13,60,75,"moyenne",331.614571833768,165.807285916884,1695,255.983987600905,1,300.117000102865
"1...767",14,60,75,"moyenne",331.614571833768,165.807285916884,1830,253.819777826849,1,297.590531495738
"1...768",15,60,75,"moyenne",331.614571833768,165.807285916884,1965,251.844350760188,1,295.273867218066
"1...769",16,60,75,"moyenne",331.614571833768,165.807285916884,2100,250.027646500156,1,293.134742542317
"1...770",17,60,75,"moyenne",331.614571833768,165.807285916884,2235,248.346172391321,1,291.14776382924
"1...771",18,60,75,"moyenne",331.614571833768,165.807285916884,2370,246.781240012437,1,289.292599838459
"1...772",19,60,75,"moyenne",331.614571833768,165.807285916884,2505,245.317751418779,1,287.552727722036
"1...773",20,60,75,"moyenne",331.614571833768,165.807285916884,2640,243.943342788346,1,285.914542467501
"1...774",2,90,75,"moyenne",331.614571833768,165.807285916884,240,341.027788669381,1,398.699037145666
"1...775",3,90,75,"moyenne",331.614571833768,165.807285916884,405,311.94215042744,1,374.272223016288
"1...776",4,90,75,"moyenne",331.614571833768,165.807285916884,570,294.352147156453,1,356.622893430818
"1...777",5,90,75,"moyenne",331.614571833768,165.807285916884,735,283.568941526044,1,345.256647513811
"1...778",6,90,75,"moyenne",331.614571833768,165.807285916884,900,275.985125893854,1,336.984186881679
"1...779",7,90,75,"moyenne",331.614571833768,165.807285916884,1065,270.203328434912,1,330.514833852471
"1...780",8,90,75,"moyenne",331.614571833768,165.807285916884,1230,265.558218164603,1,325.214052414316
"1...781",9,90,75,"moyenne",331.614571833768,165.807285916884,1395,261.687899691573,1,320.727726707934
"1...782",10,90,75,"moyenne",331.614571833768,165.807285916884,1560,258.376240994699,1,316.839769725503
"1...783",11,90,75,"moyenne",331.614571833768,165.807285916884,1725,255.4849002964,1,313.409280390259
"1...784",12,90,75,"moyenne",331.614571833768,165.807285916884,1890,252.920468260335,1,310.339563607047
"1...785",13,90,75,"moyenne",331.614571833768,165.807285916884,2055,250.617141822035,1,307.561514093656
"1...786",14,90,75,"moyenne",331.614571833768,165.807285916884,2220,248.526940585683,1,305.02409113595
"1...787",15,90,75,"moyenne",331.614571833768,165.807285916884,2385,246.613867746799,1,302.688555986721
"1...788",16,90,75,"moyenne",331.614571833768,165.807285916884,2550,244.850262081434,1,300.524826859022
"1...789",17,90,75,"moyenne",331.614571833768,165.807285916884,2715,243.21442951649,1,298.509085457308
"1...790",18,90,75,"moyenne",331.614571833768,165.807285916884,2880,241.689054258679,1,296.622154413271
"1...791",19,90,75,"moyenne",331.614571833768,165.807285916884,3045,240.26010236429,1,294.848366683418
"1...792",20,90,75,"moyenne",331.614571833768,165.807285916884,3210,238.916046286484,1,293.174758670054
"1...793",2,120,75,"moyenne",331.614571833768,165.807285916884,270,335.796294093084,1,405.238673237348
"1...794",3,120,75,"moyenne",331.614571833768,165.807285916884,465,304.319795733856,1,378.028133158496
"1...795",4,120,75,"moyenne",331.614571833768,165.807285916884,660,287.939738099878,1,361.638187187454
"1...796",5,120,75,"moyenne",331.614571833768,165.807285916884,855,277.835000996378,1,350.900573664331
"1...797",6,120,75,"moyenne",331.614571833768,165.807285916884,1050,270.674854624842,1,342.9678411141
"1...798",7,120,75,"moyenne",331.614571833768,165.807285916884,1245,265.178366757588,1,336.688382348034
"1...799",8,120,75,"moyenne",331.614571833768,165.807285916884,1440,260.736195428549,1,331.492749095292
"1...800",9,120,75,"moyenne",331.614571833768,165.807285916884,1635,257.016300707681,1,327.060588062988
"1...801",10,120,75,"moyenne",331.614571833768,165.807285916884,1830,253.819777826849,1,323.194721337681
"1...802",11,120,75,"moyenne",331.614571833768,165.807285916884,2025,251.018856324693,1,319.76547869616
"1...803",12,120,75,"moyenne",331.614571833768,165.807285916884,2220,248.526940585683,1,316.683149882865
"1...804",13,120,75,"moyenne",331.614571833768,165.807285916884,2415,246.282799001923,1,313.88313641983
"1...805",14,120,75,"moyenne",331.614571833768,165.807285916884,2610,244.241622181031,1,311.31739323883
"1...806",15,120,75,"moyenne",331.614571833768,165.807285916884,2805,242.369675629544,1,308.949221562894
"1...807",16,120,75,"moyenne",331.614571833768,165.807285916884,3000,240.640951425757,1,306.749956465798
"1...808",17,120,75,"moyenne",331.614571833768,165.807285916884,3195,239.034989128182,1,304.696779593895
"1...809",18,120,75,"moyenne",331.614571833768,165.807285916884,3390,237.535410308645,1,302.771228329896
"1...810",19,120,75,"moyenne",331.614571833768,165.807285916884,3585,236.12890476434,1,300.95815155851
"1...811",20,120,75,"moyenne",331.614571833768,165.807285916884,3780,234.80451174576,1,299.244960711133
"1...812",2,150,75,"moyenne",331.614571833768,165.807285916884,300,331.614571833768,1,411.520229214478
"1...813",3,150,75,"moyenne",331.614571833768,165.807285916884,525,298.21538279815,1,381.750844348856
"1...814",4,150,75,"moyenne",331.614571833768,165.807285916884,750,282.776866287912,1,366.328148711675
"1...815",5,150,75,"moyenne",331.614571833768,165.807285916884,975,273.183652258481,1,356.044179910185
"1...816",6,150,75,"moyenne",331.614571833768,165.807285916884,1200,266.33705680383,1,348.33972931322
"1...817",7,150,75,"moyenne",331.614571833768,165.807285916884,1425,261.049064549018,1,342.175386404565
"1...818",8,150,75,"moyenne",331.614571833768,165.807285916884,1650,256.75379557737,1,337.032698307046
"1...819",9,150,75,"moyenne",331.614571833768,165.807285916884,1875,253.141970080466,1,332.617162781682
"1...820",10,150,75,"moyenne",331.614571833768,165.807285916884,2100,250.027646500156,1,328.745791831726
"1...821",11,150,75,"moyenne",331.614571833768,165.807285916884,2325,247.290930299618,1,325.297185231524
"1...822",12,150,75,"moyenne",331.614571833768,165.807285916884,2550,244.850262081434,1,322.186680494182
"1...823",13,150,75,"moyenne",331.614571833768,165.807285916884,2775,242.647767056564,1,319.35287362633
"1...824",14,150,75,"moyenne",331.614571833768,165.807285916884,3000,240.640951425757,1,316.749799579052
"1...825",15,150,75,"moyenne",331.614571833768,165.807285916884,3225,238.79772483861,1,314.342144474691
"1...826",16,150,75,"moyenne",331.614571833768,165.807285916884,3450,237.093275880879,1,312.102181366833
"1...827",17,150,75,"moyenne",331.614571833768,165.807285916884,3675,235.508033567989,1,310.007735147816
"1...828",18,150,75,"moyenne",331.614571833768,165.807285916884,3900,234.026293046087,1,308.040787878326
"1...829",19,150,75,"moyenne",331.614571833768,165.807285916884,4125,232.635262588348,1,306.186496913971
"1...830",20,150,75,"moyenne",331.614571833768,165.807285916884,4350,231.324386348209,1,304.432487306467
"1...831",2,180,75,"moyenne",331.614571833768,165.807285916884,330,324.837470612731,1,413.128910630288
"1...832",3,180,75,"moyenne",331.614571833768,165.807285916884,585,293.173639914741,1,385.366944517035
"1...833",4,180,75,"moyenne",331.614571833768,165.807285916884,840,278.483867386929,1,370.699162849828
"1...834",5,180,75,"moyenne",331.614571833768,165.807285916884,1095,269.287559904467,1,360.747138860071
"1...835",6,180,75,"moyenne",331.614571833768,165.807285916884,1350,262.680733965279,1,353.195733724504
"1...836",7,180,75,"moyenne",331.614571833768,165.807285916884,1605,257.550573472507,1,347.097246398499
"1...837",8,180,75,"moyenne",331.614571833768,165.807285916884,1860,253.365659937805,1,341.973892606771
"1...838",9,180,75,"moyenne",331.614571833768,165.807285916884,2115,249.83451610994,1,337.551368117933
"1...839",10,180,75,"moyenne",331.614571833768,165.807285916884,2370,246.781240012437,1,333.657563677796
"1...840",11,180,75,"moyenne",331.614571833768,165.807285916884,2625,244.091990244312,1,330.177300922138
"1...841",12,180,75,"moyenne",331.614571833768,165.807285916884,2880,241.689054258679,1,327.029640832309
"1...842",13,180,75,"moyenne",331.614571833768,165.807285916884,3135,239.517108211305,1,324.155485756989
"1...843",14,180,75,"moyenne",331.614571833768,165.807285916884,3390,237.535410308645,1,321.510336566656
"1...844",15,180,75,"moyenne",331.614571833768,165.807285916884,3645,235.713109451893,1,319.059828556527
"1...845",16,180,75,"moyenne",331.614571833768,165.807285916884,3900,234.026293046087,1,316.776856689898
"1...846",17,180,75,"moyenne",331.614571833768,165.807285916884,4155,232.456056252593,1,314.639655417232
"1...847",18,180,75,"moyenne",331.614571833768,165.807285916884,4410,230.987197299245,1,312.630475807003
"1...848",19,180,75,"moyenne",331.614571833768,165.807285916884,4665,229.607310727474,1,310.734649694056
"1...849",20,180,75,"moyenne",331.614571833768,165.807285916884,4920,228.306141645029,1,308.93991222979
"1...850",2,210,75,"moyenne",331.614571833768,165.807285916884,360,319.100880383988,1,414.909747692781
"1...851",3,210,75,"moyenne",331.614571833768,165.807285916884,645,288.90840654126,1,388.844393611485
"1...852",4,210,75,"moyenne",331.614571833768,165.807285916884,930,274.825368753978,1,374.773210480444
"1...853",5,210,75,"moyenne",331.614571833768,165.807285916884,1215,265.944380090765,1,365.06564153926
"1...854",6,210,75,"moyenne",331.614571833768,165.807285916884,1500,259.52577918789,1,357.614588714104
"1...855",7,210,75,"moyenne",331.614571833768,165.807285916884,1785,254.518487156368,1,351.548240371327
"1...856",8,210,75,"moyenne",331.614571833768,165.807285916884,2070,250.418930179536,1,346.421736701293
"1...857",9,210,75,"moyenne",331.614571833768,165.807285916884,2355,246.94986192372,1,341.976813385649
"1...858",10,210,75,"moyenne",331.614571833768,165.807285916884,2640,243.943342788346,1,338.049839081498
"1...859",11,210,75,"moyenne",331.614571833768,165.807285916884,2925,241.290302707552,1,334.530389241378
"1...860",12,210,75,"moyenne",331.614571833768,165.807285916884,3210,238.916046286484,1,331.340308319776
"1...861",13,210,75,"moyenne",331.614571833768,165.807285916884,3495,236.767242073232,1,328.422180027088
"1...862",14,210,75,"moyenne",331.614571833768,165.807285916884,3780,234.80451174576,1,325.73254242273
"1...863",15,210,75,"moyenne",331.614571833768,165.807285916884,4065,232.997965593484,1,323.237678031485
"1...864",16,210,75,"moyenne",331.614571833768,165.807285916884,4350,231.324386348209,1,320.910886262768
"1...865",17,210,75,"moyenne",331.614571833768,165.807285916884,4635,229.765383192011,1,318.730651464652
"1...866",18,210,75,"moyenne",331.614571833768,165.807285916884,4920,228.306141645029,1,316.679374523846
"1...867",19,210,75,"moyenne",331.614571833768,165.807285916884,5205,226.934552974772,1,314.742471476909
"1...868",2,240,75,"moyenne",331.614571833768,165.807285916884,390,314.165032032959,1,416.792272253781
"1...869",3,240,75,"moyenne",331.614571833768,165.807285916884,705,285.230295503619,1,392.17175025072
"1...870",4,240,75,"moyenne",331.614571833768,165.807285916884,1020,271.64695704768,1,378.576488593236
"1...871",5,240,75,"moyenne",331.614571833768,165.807285916884,1335,263.021426522187,1,369.048748585043
"1...872",6,240,75,"moyenne",331.614571833768,165.807285916884,1650,256.75379557737,1,361.660048380202
"1...873",7,240,75,"moyenne",331.614571833768,165.807285916884,1965,251.844350760188,1,355.602066674999
"1...874",8,240,75,"moyenne",331.614571833768,165.807285916884,2280,247.812389183139,1,350.456936199147
"1...875",9,240,75,"moyenne",331.614571833768,165.807285916884,2595,244.392251765611,1,345.979296769206
"1...876",10,240,75,"moyenne",331.614571833768,165.807285916884,2910,241.422440248721,1,342.012205800314
"1...877",11,240,75,"moyenne",331.614571833768,165.807285916884,3225,238.79772483861,1,338.448909208575
"1...878",12,240,75,"moyenne",331.614571833768,165.807285916884,3540,236.445828423483,1,335.213347141764
"1...879",13,240,75,"moyenne",331.614571833768,165.807285916884,3855,234.315010853143,1,332.249330917227
"1...880",14,240,75,"moyenne",331.614571833768,165.807285916884,4170,232.366979470505,1,329.514126771706
"1...881",15,240,75,"moyenne",331.614571833768,165.807285916884,4485,230.572608004668,1,326.974448354295
"1...882",16,240,75,"moyenne",331.614571833768,165.807285916884,4800,228.909230008272,1,324.603844951171
"1...883",17,240,75,"moyenne",331.614571833768,165.807285916884,5115,227.358860958694,1,322.380938107143
"1...884",2,270,75,"moyenne",331.614571833768,165.807285916884,420,309.859554194281,1,418.729724533411
"1...885",3,270,75,"moyenne",331.614571833768,165.807285916884,765,282.008648011446,1,395.348033577686
"1...886",4,270,75,"moyenne",331.614571833768,165.807285916884,1110,268.842665520356,1,382.134932995031
"1...887",5,270,75,"moyenne",331.614571833768,165.807285916884,1455,260.427539364367,1,372.738199487433
"1...888",6,270,75,"moyenne",331.614571833768,165.807285916884,1800,254.283183026765,1,365.383793906526
"1...889",7,270,75,"moyenne",331.614571833768,165.807285916884,2145,249.453137775073,1,359.317024179619
"1...890",8,270,75,"moyenne",331.614571833768,165.807285916884,2490,245.475756318448,1,354.142385291098
"1...891",9,270,75,"moyenne",331.614571833768,165.807285916884,2835,242.094963572591,1,349.625005302775
"1...892",10,270,75,"moyenne",331.614571833768,165.807285916884,3180,239.154559972598,1,345.61326602686
"1...893",11,270,75,"moyenne",331.614571833768,165.807285916884,3525,236.552461105414,1,342.003264836679
"1...894",12,270,75,"moyenne",331.614571833768,165.807285916884,3870,234.218363482976,1,338.720521632033
"1...895",13,270,75,"moyenne",331.614571833768,165.807285916884,4215,232.101821703316,1,335.709737401787
"1...896",14,270,75,"moyenne",331.614571833768,165.807285916884,4560,230.165424101384,1,332.928678017694
