"","Nrep","rest","interval_duration","profil","PAM","rest_power","duration","PC","DR","power_cogganTSS"
"1...1918",9,75,90,"sprinter",375.481359910061,187.740679955031,1410,268.408756602168,1,312.175538386625
"1...1919",10,75,90,"sprinter",375.481359910061,187.740679955031,1575,263.151315381508,1,306.090905489504
"1...1920",11,75,90,"sprinter",375.481359910061,187.740679955031,1740,258.536295553895,1,300.71301914374
"1...1921",12,75,90,"sprinter",375.481359910061,187.740679955031,1905,254.425229147302,1,295.895083623483
"1...1922",13,75,90,"sprinter",375.481359910061,187.740679955031,2070,250.719586810222,1,291.53147110187
"1...1923",14,75,90,"sprinter",375.481359910061,187.740679955031,2235,247.346901597682,1,287.543732671774
"1...1924",15,75,90,"sprinter",375.481359910061,187.740679955031,2400,244.252395362403,1,283.872056542425
"1...1925",16,75,90,"sprinter",375.481359910061,187.740679955031,2565,241.393696093231,1,280.469822464331
"1...1926",17,75,90,"sprinter",375.481359910061,187.740679955031,2730,238.737378366136,1,277.300001763687
"1...1927",18,75,90,"sprinter",375.481359910061,187.740679955031,2895,236.256624395988,1,274.332702651044
"1...1928",19,75,90,"sprinter",375.481359910061,187.740679955031,3060,233.929598653641,1,271.543451137398
"1...1929",20,75,90,"sprinter",375.481359910061,187.740679955031,3225,231.738290983474,1,268.911958754607
"1...1930",2,90,90,"sprinter",375.481359910061,187.740679955031,270,381.426279229619,1,434.256682952042
"1...1931",3,90,90,"sprinter",375.481359910061,187.740679955031,450,337.74013683993,1,393.495905272603
"1...1932",4,90,90,"sprinter",375.481359910061,187.740679955031,630,313.248516337732,1,368.112382567988
"1...1933",5,90,90,"sprinter",375.481359910061,187.740679955031,810,297.649640805551,1,351.234493045338
"1...1934",6,90,90,"sprinter",375.481359910061,187.740679955031,990,286.389825474357,1,338.701345199643
"1...1935",7,90,90,"sprinter",375.481359910061,187.740679955031,1170,277.643091705647,1,328.767457270554
"1...1936",8,90,90,"sprinter",375.481359910061,187.740679955031,1350,270.516660999996,1,320.551209238079
"1...1937",9,90,90,"sprinter",375.481359910061,187.740679955031,1530,264.514359192257,1,313.550071511713
"1...1938",10,90,90,"sprinter",375.481359910061,187.740679955031,1710,259.334484780585,1,307.452131192999
"1...1939",11,90,90,"sprinter",375.481359910061,187.740679955031,1890,254.780947301806,1,302.051152180109
"1...1940",12,90,90,"sprinter",375.481359910061,187.740679955031,2070,250.719586810222,1,297.203958708544
"1...1941",13,90,90,"sprinter",375.481359910061,187.740679955031,2250,247.05480106669,1,292.807231369216
"1...1942",14,90,90,"sprinter",375.481359910061,187.740679955031,2430,243.716175041828,1,288.78403101355
"1...1943",15,90,90,"sprinter",375.481359910061,187.740679955031,2610,240.650407703755,1,285.075552686807
"1...1944",16,90,90,"sprinter",375.481359910061,187.740679955031,2790,237.816214954439,1,281.63585729814
"1...1945",17,90,90,"sprinter",375.481359910061,187.740679955031,2970,235.18098870478,1,278.428381430051
"1...1946",18,90,90,"sprinter",375.481359910061,187.740679955031,3150,232.71853601182,1,275.423552575598
"1...1947",19,90,90,"sprinter",375.481359910061,187.740679955031,3330,230.407506441477,1,272.597115695385
"1...1948",20,90,90,"sprinter",375.481359910061,187.740679955031,3510,228.230271637572,1,269.928931361358
"1...1949",2,105,90,"sprinter",375.481359910061,187.740679955031,285,378.297084294579,1,436.939048763314
"1...1950",3,105,90,"sprinter",375.481359910061,187.740679955031,480,332.649801152934,1,393.826500107536
"1...1951",4,105,90,"sprinter",375.481359910061,187.740679955031,675,308.773171186871,1,368.961963417938
"1...1952",5,105,90,"sprinter",375.481359910061,187.740679955031,870,293.533895654795,1,352.325647511708
"1...1953",6,105,90,"sprinter",375.481359910061,187.740679955031,1065,282.503957853199,1,339.905868683382
"1...1954",7,105,90,"sprinter",375.481359910061,187.740679955031,1260,273.914451151572,1,330.019698019307
"1...1955",8,105,90,"sprinter",375.481359910061,187.740679955031,1455,266.901129336148,1,321.815011233603
"1...1956",9,105,90,"sprinter",375.481359910061,187.740679955031,1650,260.983409528111,1,314.804524891511
"1...1957",10,105,90,"sprinter",375.481359910061,187.740679955031,1845,255.868742078665,1,308.684773750776
"1...1958",11,105,90,"sprinter",375.481359910061,187.740679955031,2040,251.366724913498,1,303.254457100161
"1...1959",12,105,90,"sprinter",375.481359910061,187.740679955031,2235,247.346901597682,1,298.37340242689
"1...1960",13,105,90,"sprinter",375.481359910061,187.740679955031,2430,243.716175041828,1,293.940175861998
"1...1961",14,105,90,"sprinter",375.481359910061,187.740679955031,2625,240.405879814818,1,289.879050287107
"1...1962",15,105,90,"sprinter",375.481359910061,187.740679955031,2820,237.363970393702,1,286.132013129194
"1...1963",16,105,90,"sprinter",375.481359910061,187.740679955031,3015,234.550084851201,1,282.653648892441
"1...1964",17,105,90,"sprinter",375.481359910061,187.740679955031,3210,231.932306251086,1,279.40774162887
"1...1965",18,105,90,"sprinter",375.481359910061,187.740679955031,3405,229.484968901375,1,276.36494871269
"1...1966",19,105,90,"sprinter",375.481359910061,187.740679955031,3600,227.187130914286,1,273.501165279672
"1...1967",20,105,90,"sprinter",375.481359910061,187.740679955031,3795,225.021484926173,1,270.796347400716
"1...1968",2,120,90,"sprinter",375.481359910061,187.740679955031,300,375.481359910061,1,439.605031287887
"1...1969",3,120,90,"sprinter",375.481359910061,187.740679955031,510,328.0523435615,1,394.228770667837
"1...1970",4,120,90,"sprinter",375.481359910061,187.740679955031,720,304.725278436424,1,369.813918725034
"1...1971",5,120,90,"sprinter",375.481359910061,187.740679955031,930,289.801311325758,1,353.376078335304
"1...1972",6,120,90,"sprinter",375.481359910061,187.740679955031,1140,278.970770161401,1,341.041943849117
"1...1973",7,120,90,"sprinter",375.481359910061,187.740679955031,1350,270.516660999996,1,331.184953569532
"1...1974",8,120,90,"sprinter",375.481359910061,187.740679955031,1560,263.600228843702,1,322.979052159805
"1...1975",9,120,90,"sprinter",375.481359910061,187.740679955031,1770,257.754662935668,1,315.950219501214
"1...1976",10,120,90,"sprinter",375.481359910061,187.740679955031,1980,252.695433299722,1,309.802233133891
"1...1977",11,120,90,"sprinter",375.481359910061,187.740679955031,2190,248.237092685835,1,304.33796275039
"1...1978",12,120,90,"sprinter",375.481359910061,187.740679955031,2400,244.252395362403,1,299.419734770549
"1...1979",13,120,90,"sprinter",375.481359910061,187.740679955031,2610,240.650407703755,1,294.947657581859
"1...1980",14,120,90,"sprinter",375.481359910061,187.740679955031,2820,237.363970393702,1,290.846975963152
"1...1981",15,120,90,"sprinter",375.481359910061,187.740679955031,3030,234.342115733653,1,287.060297766653
"1...1982",16,120,90,"sprinter",375.481359910061,187.740679955031,3240,231.545271573977,1,283.542605439668
"1...1983",17,120,90,"sprinter",375.481359910061,187.740679955031,3450,228.942111663631,1,280.25793705835
"1...1984",18,120,90,"sprinter",375.481359910061,187.740679955031,3660,226.507420076443,1,277.177109306637
"1...1985",19,120,90,"sprinter",375.481359910061,187.740679955031,3870,224.220602843254,1,274.276113472749
"1...1986",20,120,90,"sprinter",375.481359910061,187.740679955031,4080,222.064625539008,1,271.534959274625
"1...1987",2,135,90,"sprinter",375.481359910061,187.740679955031,315,370.318964554109,1,439.068420866953
"1...1988",3,135,90,"sprinter",375.481359910061,187.740679955031,540,323.869616322521,1,394.682595319303
"1...1989",4,135,90,"sprinter",375.481359910061,187.740679955031,765,301.035566528866,1,370.657960801249
"1...1990",5,135,90,"sprinter",375.481359910061,187.740679955031,990,286.389825474357,1,354.382658508561
"1...1991",6,135,90,"sprinter",375.481359910061,187.740679955031,1215,275.733568659606,1,342.111498837566
"1...1992",7,135,90,"sprinter",375.481359910061,187.740679955031,1440,267.397052007103,1,332.268783489192
"1...1993",8,135,90,"sprinter",375.481359910061,187.740679955031,1665,260.564372783268,1,324.051561605129
"1...1994",9,135,90,"sprinter",375.481359910061,187.740679955031,1890,254.780947301806,1,316.997390202077
"1...1995",10,135,90,"sprinter",375.481359910061,187.740679955031,2115,249.76931674335,1,310.816277316641
"1...1996",11,135,90,"sprinter",375.481359910061,187.740679955031,2340,245.348380005787,1,305.314626315271
"1...1997",12,135,90,"sprinter",375.481359910061,187.740679955031,2565,241.393696093231,1,300.356846001985
"1...1998",13,135,90,"sprinter",375.481359910061,187.740679955031,2790,237.816214954439,1,295.844305357056
"1...1999",14,135,90,"sprinter",375.481359910061,187.740679955031,3015,234.550084851201,1,291.703025194993
"1...2000",15,135,90,"sprinter",375.481359910061,187.740679955031,3240,231.545271573977,1,287.87609430555
"1...2001",16,135,90,"sprinter",375.481359910061,187.740679955031,3465,228.762885551591,1,284.318791679382
"1...2002",17,135,90,"sprinter",375.481359910061,187.740679955031,3690,226.172110094103,1,280.995334383179
"1...2003",18,135,90,"sprinter",375.481359910061,187.740679955031,3915,223.748116625718,1,277.876642021249
"1...2004",19,135,90,"sprinter",375.481359910061,187.740679955031,4140,221.47061036362,1,274.938759078215
"1...2005",20,135,90,"sprinter",375.481359910061,187.740679955031,4365,219.322791269318,1,272.161715804044
"1...2006",2,150,90,"sprinter",375.481359910061,187.740679955031,330,365.574819810982,1,438.651824617697
"1...2007",3,150,90,"sprinter",375.481359910061,187.740679955031,570,320.039691792549,1,395.172849839384
"1...2008",4,150,90,"sprinter",375.481359910061,187.740679955031,810,297.649640805551,1,371.487155544366
"1...2009",5,150,90,"sprinter",375.481359910061,187.740679955031,1050,283.250838694732,1,355.344196502838
"1...2010",6,150,90,"sprinter",375.481359910061,187.740679955031,1290,272.747970226015,1,343.117312612302
"1...2011",7,150,90,"sprinter",375.481359910061,187.740679955031,1530,264.514359192257,1,333.276777585146
"1...2012",8,150,90,"sprinter",375.481359910061,187.740679955031,1770,257.754662935668,1,325.040171759656
"1...2013",9,150,90,"sprinter",375.481359910061,187.740679955031,2010,252.025206221121,1,317.955187023168
"1...2014",10,150,90,"sprinter",375.481359910061,187.740679955031,2250,247.05480106669,1,311.737205191441
"1...2015",11,150,90,"sprinter",375.481359910061,187.740679955031,2490,242.666183097605,1,306.195628902571
"1...2016",12,150,90,"sprinter",375.481359910061,187.740679955031,2730,238.737378366136,1,301.196602169246
"1...2017",13,150,90,"sprinter",375.481359910061,187.740679955031,2970,235.18098870478,1,296.64252124114
"1...2018",14,150,90,"sprinter",375.481359910061,187.740679955031,3210,231.932306251086,1,292.460021621614
"1...2019",15,150,90,"sprinter",375.481359910061,187.740679955031,3450,228.942111663631,1,288.592558728187
"1...2020",16,150,90,"sprinter",375.481359910061,187.740679955031,3690,226.172110094103,1,284.995625412857
"1...2021",17,150,90,"sprinter",375.481359910061,187.740679955031,3930,223.591928087996,1,281.633556849115
"1...2022",18,150,90,"sprinter",375.481359910061,187.740679955031,4170,221.177073497633,1,278.477330029032
"1...2023",19,150,90,"sprinter",375.481359910061,187.740679955031,4410,218.907511042039,1,275.503008118662
"1...2024",20,150,90,"sprinter",375.481359910061,187.740679955031,4650,216.766643727413,1,272.690615426115
"1...2025",2,165,90,"sprinter",375.481359910061,187.740679955031,345,361.195181580405,1,438.336293719234
"1...2026",3,165,90,"sprinter",375.481359910061,187.740679955031,600,316.512815015736,1,395.688066651824
"1...2027",4,165,90,"sprinter",375.481359910061,187.740679955031,855,294.524125021649,1,372.296885438914
"1...2028",5,165,90,"sprinter",375.481359910061,187.740679955031,1110,280.345670678159,1,356.260723318997
"1...2029",6,165,90,"sprinter",375.481359910061,187.740679955031,1365,269.978644470979,1,344.062571083234
"1...2030",7,165,90,"sprinter",375.481359910061,187.740679955031,1620,261.835700959476,1,334.214325495483
"1...2031",8,165,90,"sprinter",375.481359910061,187.740679955031,1875,255.140061899556,1,325.95185576872
"1...2032",9,165,90,"sprinter",375.481359910061,187.740679955031,2130,249.457829253172,1,318.831747992718
"1...2033",10,165,90,"sprinter",375.481359910061,187.740679955031,2385,244.523405902061,1,312.574027729501
"1...2034",11,165,90,"sprinter",375.481359910061,187.740679955031,2640,240.162934386276,1,306.99064493841
"1...2035",12,165,90,"sprinter",375.481359910061,187.740679955031,2895,236.256624395988,1,301.949187111284
"1...2036",13,165,90,"sprinter",375.481359910061,187.740679955031,3150,232.71853601182,1,297.352882826437
"1...2037",14,165,90,"sprinter",375.481359910061,187.740679955031,3405,229.484968901375,1,293.128848183
"1...2038",15,165,90,"sprinter",375.481359910061,187.740679955031,3660,226.507420076443,1,289.220810702326
"1...2039",16,165,90,"sprinter",375.481359910061,187.740679955031,3915,223.748116625718,1,285.584409061951
"1...2040",17,165,90,"sprinter",375.481359910061,187.740679955031,4170,221.177073497633,1,282.184046687236
"1...2041",18,165,90,"sprinter",375.481359910061,187.740679955031,4425,218.770092952722,1,278.990720856848
"1...2042",19,165,90,"sprinter",375.481359910061,187.740679955031,4680,216.50736651925,1,275.980485436364
"1...2043",20,165,90,"sprinter",375.481359910061,187.740679955031,4935,214.372474466568,1,273.133337441426
"1...2044",2,180,90,"sprinter",375.481359910061,187.740679955031,360,357.135324173591,1,438.10622211493
"1...2045",3,180,90,"sprinter",375.481359910061,187.740679955031,630,313.248516337732,1,396.219489596675
"1...2046",4,180,90,"sprinter",375.481359910061,187.740679955031,900,291.623953889065,1,373.084151039746
"1...2047",5,180,90,"sprinter",375.481359910061,187.740679955031,1170,277.643091705647,1,357.133035448499
"1...2048",6,180,90,"sprinter",375.481359910061,187.740679955031,1440,267.397052007103,1,344.950604079311
"1...2049",7,180,90,"sprinter",375.481359910061,187.740679955031,1710,259.334484780585,1,335.086504688195
"1...2050",8,180,90,"sprinter",375.481359910061,187.740679955031,1980,252.695433299722,1,326.792933579397
"1...2051",9,180,90,"sprinter",375.481359910061,187.740679955031,2250,247.05480106669,1,319.634297960013
"1...2052",10,180,90,"sprinter",375.481359910061,187.740679955031,2520,242.152000262713,1,313.3346410885
"1...2053",11,180,90,"sprinter",375.481359910061,187.740679955031,2790,237.816214954439,1,307.708075352482
"1...2054",12,180,90,"sprinter",375.481359910061,187.740679955031,3060,233.929598653641,1,302.623384765656
"1...2055",13,180,90,"sprinter",375.481359910061,187.740679955031,3330,230.407506441477,1,297.984466106826
"1...2056",14,180,90,"sprinter",375.481359910061,187.740679955031,3600,227.187130914286,1,293.718803747492
"1...2057",15,180,90,"sprinter",375.481359910061,187.740679955031,3870,224.220602843254,1,289.7703185242
"1...2058",16,180,90,"sprinter",375.481359910061,187.740679955031,4140,221.47061036362,1,286.094738506154
"1...2059",17,180,90,"sprinter",375.481359910061,187.740679955031,4410,218.907511042039,1,282.656494220293
"1...2060",18,180,90,"sprinter",375.481359910061,187.740679955031,4680,216.50736651925,1,279.426572762706
"1...2061",19,180,90,"sprinter",375.481359910061,187.740679955031,4950,214.250567920361,1,276.38099583867
"1...2062",20,180,90,"sprinter",375.481359910061,187.740679955031,5220,212.120851346623,1,273.499715824957
"1...2063",2,195,90,"sprinter",375.481359910061,187.740679955031,375,353.357710015062,1,437.948666536879
"1...2064",3,195,90,"sprinter",375.481359910061,187.740679955031,660,310.213512955098,1,396.760396727948
"1...2065",4,195,90,"sprinter",375.481359910061,187.740679955031,945,288.920433435319,1,373.847092514369
"1...2066",5,195,90,"sprinter",375.481359910061,187.740679955031,1230,275.117564949728,1,357.962398114331
"1...2067",6,195,90,"sprinter",375.481359910061,187.740679955031,1515,264.979838175309,1,345.784730557177
"1...2068",7,195,90,"sprinter",375.481359910061,187.740679955031,1800,256.988921151922,1,335.898034371717
"1...2069",8,195,90,"sprinter",375.481359910061,187.740679955031,2085,250.400151196455,1,327.569109695126
"1...2070",9,195,90,"sprinter",375.481359910061,187.740679955031,2370,244.796387502344,1,320.369251904806
"1...2071",10,195,90,"sprinter",375.481359910061,187.740679955031,2655,239.921551027961,1,314.025981906189
"1...2072",11,195,90,"sprinter",375.481359910061,187.740679955031,2940,235.607554564989,1,308.355244634706
"1...2073",12,195,90,"sprinter",375.481359910061,187.740679955031,3225,231.738290983474,1,303.226810164715
"1...2074",13,195,90,"sprinter",375.481359910061,187.740679955031,3510,228.230271637572,1,298.545104331495
"1...2075",14,195,90,"sprinter",375.481359910061,187.740679955031,3795,225.021484926173,1,294.237885026904
"1...2076",15,195,90,"sprinter",375.481359910061,187.740679955031,4080,222.064625539008,1,290.249200263406
"1...2077",16,195,90,"sprinter",375.481359910061,187.740679955031,4365,219.322791269318,1,286.534820360203
"1...2078",17,195,90,"sprinter",375.481359910061,187.740679955031,4650,216.766643727413,1,283.059168743331
"1...2079",18,195,90,"sprinter",375.481359910061,187.740679955031,4935,214.372474466568,1,279.793197133379
"1...2080",19,195,90,"sprinter",375.481359910061,187.740679955031,5220,212.120851346623,1,276.712876277781
"1...2081",2,210,90,"sprinter",375.481359910061,187.740679955031,390,349.830589866766,1,437.85282414276
"1...2082",3,210,90,"sprinter",375.481359910061,187.740679955031,690,307.380158228804,1,397.305608114336
"1...2083",4,210,90,"sprinter",375.481359910061,187.740679955031,990,286.389825474357,1,374.584657142227
"1...2084",5,210,90,"sprinter",375.481359910061,187.740679955031,1290,272.747970226015,1,358.750350847679
"1...2085",6,210,90,"sprinter",375.481359910061,187.740679955031,1590,262.707669069235,1,346.568169498462
"1...2086",7,210,90,"sprinter",375.481359910061,187.740679955031,1890,254.780947301806,1,336.653265864518
"1...2087",8,210,90,"sprinter",375.481359910061,187.740679955031,2190,248.237092685835,1,328.285524207323
"1...2088",9,210,90,"sprinter",375.481359910061,187.740679955031,2490,242.666183097605,1,321.04231300838
"1...2089",10,210,90,"sprinter",375.481359910061,187.740679955031,2790,237.816214954439,1,314.654162412287
"1...2090",11,210,90,"sprinter",375.481359910061,187.740679955031,3090,233.521560246703,1,308.938565518212
"1...2091",12,210,90,"sprinter",375.481359910061,187.740679955031,3390,229.667675668016,1,303.766098008848
"1...2092",13,210,90,"sprinter",375.481359910061,187.740679955031,3690,226.172110094103,1,299.041596075737
"1...2093",14,210,90,"sprinter",375.481359910061,187.740679955031,3990,222.973564786669,1,294.693010696661
"1...2094",15,210,90,"sprinter",375.481359910061,187.740679955031,4290,220.025238835895,1,290.664461188706
"1...2095",16,210,90,"sprinter",375.481359910061,187.740679955031,4590,217.290595976798,1,286.911720495958
"1...2096",17,210,90,"sprinter",375.481359910061,187.740679955031,4890,214.740569098318,1,283.399176342786
"1...2097",18,210,90,"sprinter",375.481359910061,187.740679955031,5190,212.351654670588,1,280.097724122022
"1...2098",2,225,90,"sprinter",375.481359910061,187.740679955031,405,346.526919427927,1,437.809626817418
"1...2099",3,225,90,"sprinter",375.481359910061,187.740679955031,720,304.725278436424,1,397.851123459593
"1...2100",4,225,90,"sprinter",375.481359910061,187.740679955031,1035,284.012297271552,1,375.296365349571
"1...2101",5,225,90,"sprinter",375.481359910061,187.740679955031,1350,270.516660999996,1,359.498579478219
"1...2102",6,225,90,"sprinter",375.481359910061,187.740679955031,1665,260.564372783268,1,347.303991034291
"1...2103",7,225,90,"sprinter",375.481359910061,187.740679955031,1980,252.695433299722,1,337.356192656194
"1...2104",8,225,90,"sprinter",375.481359910061,187.740679955031,2295,246.191894510497,1,328.94680741718
"1...2105",9,225,90,"sprinter",375.481359910061,187.740679955031,2610,240.650407703755,1,321.65856156566
"1...2106",10,225,90,"sprinter",375.481359910061,187.740679955031,2925,235.822667541794,1,315.224586164057
"1...2107",11,225,90,"sprinter",375.481359910061,187.740679955031,3240,231.545271573977,1,309.46367600012
"1...2108",12,225,90,"sprinter",375.481359910061,187.740679955031,3555,227.70508865287,1,304.247056784829
"1...2109",13,225,90,"sprinter",375.481359910061,187.740679955031,3870,224.220602843254,1,299.479873234418
"1...2110",14,225,90,"sprinter",375.481359910061,187.740679955031,4185,221.031156953533,1,295.090200745347
"1...2111",15,225,90,"sprinter",375.481359910061,187.740679955031,4500,218.09040339215,1,291.022182476779
"1...2112",16,225,90,"sprinter",375.481359910061,187.740679955031,4815,215.3621343758,1,287.231560507594
"1...2113",17,225,90,"sprinter",375.481359910061,187.740679955031,5130,212.817526035244,1,283.682662817393
"1...2114",2,240,90,"sprinter",375.481359910061,187.740679955031,420,343.423511595254,1,437.81142292026
"1...2115",3,240,90,"sprinter",375.481359910061,187.740679955031,750,302.229288194021,1,398.393852183373
"1...2116",4,240,90,"sprinter",375.481359910061,187.740679955031,1080,281.771130421202,1,375.982144318282
"1...2117",5,240,90,"sprinter",375.481359910061,187.740679955031,1410,268.408756602168,1,360.208831817243
"1...2118",6,240,90,"sprinter",375.481359910061,187.740679955031,1740,258.536295553895,1,347.995092291822
"1...2119",7,240,90,"sprinter",375.481359910061,187.740679955031,2070,250.719586810222,1,338.010470534007
"1...2120",8,240,90,"sprinter",375.481359910061,187.740679955031,2400,244.252395362403,1,329.557133149016
"1...2121",9,240,90,"sprinter",375.481359910061,187.740679955031,2730,238.737378366136,1,322.2225336538
"1...2122",10,240,90,"sprinter",375.481359910061,187.740679955031,3060,233.929598653641,1,315.742046424165
"1...2123",11,240,90,"sprinter",375.481359910061,187.740679955031,3390,229.667675668016,1,309.935553267952
"1...2124",12,240,90,"sprinter",375.481359910061,187.740679955031,3720,225.839758605426,1,304.674795111205
"1...2125",13,240,90,"sprinter",375.481359910061,187.740679955031,4050,222.365177993025,1,299.865137388699
"1...2126",14,240,90,"sprinter",375.481359910061,187.740679955031,4380,219.183856474792,1,295.434720995736
"1...2127",15,240,90,"sprinter",375.481359910061,187.740679955031,4710,216.249855649812,1,291.327672412667
"1...2128",16,240,90,"sprinter",375.481359910061,187.740679955031,5040,213.527263903689,1,287.499674411438
"1...2129",17,240,90,"sprinter",375.481359910061,187.740679955031,5370,210.987476455749,1,283.914974922622
"1...2130",2,255,90,"sprinter",375.481359910061,187.740679955031,435,340.500366453011,1,437.851725343622
"1...2131",3,255,90,"sprinter",375.481359910061,187.740679955031,780,299.87550938785,1,398.931410247545
"1...2132",4,255,90,"sprinter",375.481359910061,187.740679955031,1125,279.652116813899,1,376.642208587031
"1...2133",5,255,90,"sprinter",375.481359910061,187.740679955031,1470,266.411603388179,1,360.882862407978
"1...2134",6,255,90,"sprinter",375.481359910061,187.740679955031,1815,256.611811948888,1,348.644188386591
"1...2135",7,255,90,"sprinter",375.481359910061,187.740679955031,2160,248.842500160516,1,338.619442242471
"1...2136",8,255,90,"sprinter",375.481359910061,187.740679955031,2505,242.408211233857,1,330.120268437619
"1...2137",9,255,90,"sprinter",375.481359910061,187.740679955031,2850,236.917106841581,1,322.738289811685
"1...2138",10,255,90,"sprinter",375.481359910061,187.740679955031,3195,232.127327759041,1,316.210809513888
"1...2139",11,255,90,"sprinter",375.481359910061,187.740679955031,3540,227.879336863229,1,310.358608562712
"1...2140",12,255,90,"sprinter",375.481359910061,187.740679955031,3885,224.06244850357,1,305.053825742886
"1...2141",13,255,90,"sprinter",375.481359910061,187.740679955031,4230,220.596762303027,1,300.201971145083
"1...2142",14,255,90,"sprinter",375.481359910061,187.740679955031,4575,217.422727029297,1,295.731200376242
"1...2143",15,255,90,"sprinter",375.481359910061,187.740679955031,4920,214.494775124144,1,291.585588489657
"1...2144",16,255,90,"sprinter",375.481359910061,187.740679955031,5265,211.777263099325,1,287.720734693725
"1...2145",2,270,90,"sprinter",375.481359910061,187.740679955031,450,337.74013683993,1,437.925010396316
"1...2146",3,270,90,"sprinter",375.481359910061,187.740679955031,810,297.649640805551,1,399.461965759287
"1...2147",4,270,90,"sprinter",375.481359910061,187.740679955031,1170,277.643091705647,1,377.276973740342
"1...2148",5,270,90,"sprinter",375.481359910061,187.740679955031,1530,264.514359192257,1,361.522396782409
"1...2149",6,270,90,"sprinter",375.481359910061,187.740679955031,1890,254.780947301806,1,349.25381258227
"1...2150",7,270,90,"sprinter",375.481359910061,187.740679955031,2250,247.05480106669,1,339.186163522892
"1...2151",8,270,90,"sprinter",375.481359910061,187.740679955031,2610,240.650407703755,1,330.639618659722
"1...2152",9,270,90,"sprinter",375.481359910061,187.740679955031,2970,235.18098870478,1,323.209474565617
"1...2153",10,270,90,"sprinter",375.481359910061,187.740679955031,3330,230.407506441477,1,316.634685394693
"1...2154",11,270,90,"sprinter",375.481359910061,187.740679955031,3690,226.172110094103,1,310.736766383668
"1...2155",12,270,90,"sprinter",375.481359910061,187.740679955031,4050,222.365177993025,1,305.388151586121
"1...2156",13,270,90,"sprinter",375.481359910061,187.740679955031,4410,218.907511042039,1,300.494429582574
"1...2157",14,270,90,"sprinter",375.481359910061,187.740679955031,4770,215.740037130964,1,295.983726734693
"1...2158",15,270,90,"sprinter",375.481359910061,187.740679955031,5130,212.817526035244,1,291.800036753273
"1...2159",2,285,90,"sprinter",375.481359910061,187.740679955031,465,335.12769842841,1,438.026556027783
"1...2160",3,285,90,"sprinter",375.481359910061,187.740679955031,840,295.53934078974,1,399.984120621439
"1...2161",4,285,90,"sprinter",375.481359910061,187.740679955031,1215,275.733568659606,1,377.886993653831
"1...2162",5,285,90,"sprinter",375.481359910061,187.740679955031,1590,262.707669069235,1,362.129108890573
"1...2163",6,285,90,"sprinter",375.481359910061,187.740679955031,1965,253.035083153411,1,349.826321857945
"1...2164",7,285,90,"sprinter",375.481359910061,187.740679955031,2340,245.348380005787,1,339.713428775728
"1...2165",8,285,90,"sprinter",375.481359910061,187.740679955031,2715,238.971243926198,1,331.118267913906
"1...2166",9,285,90,"sprinter",375.481359910061,187.740679955031,3090,233.521560246703,1,323.639367836467
"1...2167",10,285,90,"sprinter",375.481359910061,187.740679955031,3465,228.762885551591,1,317.017087496488
"1...2168",11,285,90,"sprinter",375.481359910061,187.740679955031,3840,224.538916349741,1,311.073530847951
"1...2169",12,285,90,"sprinter",375.481359910061,187.740679955031,4215,220.741005673838,1,305.681337186878
"1...2170",13,285,90,"sprinter",375.481359910061,187.740679955031,4590,217.290595976798,1,300.746115807564
"1...2171",14,285,90,"sprinter",375.481359910061,187.740679955031,4965,214.129052935681,1,296.195925640979
"1...2172",15,285,90,"sprinter",375.481359910061,187.740679955031,5340,211.211454229822,1,291.974653210943
"1...2173",2,300,90,"sprinter",375.481359910061,187.740679955031,480,332.649801152934,1,438.152310779445
"1...2174",3,300,90,"sprinter",375.481359910061,187.740679955031,870,293.533895654795,1,400.496819097751
"1...2175",4,300,90,"sprinter",375.481359910061,187.740679955031,1260,273.914451151572,1,378.472914674683
"1...2176",5,300,90,"sprinter",375.481359910061,187.740679955031,1650,260.983409528111,1,362.704607457065
"1...2177",6,300,90,"sprinter",375.481359910061,187.740679955031,2040,251.366724913498,1,350.363905509903
"1...2178",7,300,90,"sprinter",375.481359910061,187.740679955031,2430,243.716175041828,1,340.203795411561
"1...2179",8,300,90,"sprinter",375.481359910061,187.740679955031,2820,237.363970393702,1,331.559014826975
"1...2180",9,300,90,"sprinter",375.481359910061,187.740679955031,3210,231.932306251086,1,324.030929277432
"1...2181",10,300,90,"sprinter",375.481359910061,187.740679955031,3600,227.187130914286,1,317.361083533648
"1...2182",11,300,90,"sprinter",375.481359910061,187.740679955031,3990,222.973564786669,1,311.372041502868
"1...2183",12,300,90,"sprinter",375.481359910061,187.740679955031,4380,219.183856474792,1,305.936568443766
"1...2184",13,300,90,"sprinter",375.481359910061,187.740679955031,4770,215.740037130964,1,300.960243740395
"1...2185",14,300,90,"sprinter",375.481359910061,187.740679955031,5160,212.583873699856,1,296.371025611821
"1...2186",2,15,105,"sprinter",375.481359910061,187.740679955031,225,393.327716695965,1,406.097325442862
"1...2187",3,15,105,"sprinter",375.481359910061,187.740679955031,345,361.195181580405,1,375.479074771016
"1...2188",4,15,105,"sprinter",375.481359910061,187.740679955031,465,335.12769842841,1,349.086101626105
"1...2189",5,15,105,"sprinter",375.481359910061,187.740679955031,585,318.241091664453,1,331.735868364589
"1...2190",6,15,105,"sprinter",375.481359910061,187.740679955031,705,306.031708327292,1,319.071068013281
"1...2191",7,15,105,"sprinter",375.481359910061,187.740679955031,825,296.58074909252,1,309.201005284028
