X,Nrep,rest,interval_duration,profil,PAM,rest_power,duration,Wbal_skiba,power_skiba,percent_power_max,percent_PAM,cumul_time
1...1436,5,270,60,all around,391.34815655162,195.67407827581,1380,0,579.628881452781,103.37722451860172,148.11079897761732,300
1...1437,6,270,60,all around,391.34815655162,195.67407827581,1710,0,578.228296971769,103.12742927722599,147.75291189994374,360
1...1438,7,270,60,all around,391.34815655162,195.67407827581,2040,0,577.701770725892,103.03352294564611,147.61837025535888,420
1...1439,8,270,60,all around,391.34815655162,195.67407827581,2370,0,577.50299797115,102.99807168303194,147.56757846001904,480
1...1440,9,270,60,all around,391.34815655162,195.67407827581,2700,0,577.427838766151,102.98466698520126,147.54837325776097,540
1...1441,10,270,60,all around,391.34815655162,195.67407827581,3030,0,577.399402818937,102.97959541372923,147.54110710695946,600
1...1442,11,270,60,all around,391.34815655162,195.67407827581,3360,0,577.388641843309,102.97767618604901,147.53835738770107,660
1...1443,12,270,60,all around,391.34815655162,195.67407827581,3690,0,577.384569233143,102.97694983312047,147.53731672605548,720
1...1444,13,270,60,all around,391.34815655162,195.67407827581,4020,0,577.383027858786,102.97667492790427,147.5369228633705,780
1...1445,14,270,60,all around,391.34815655162,195.67407827581,4350,0,577.382444482525,102.97657088233194,147.53677379501505,840
1...1446,15,270,60,all around,391.34815655162,195.67407827581,4680,0,577.382223686427,102.97653150319033,147.53671737566202,900
1...1447,16,270,60,all around,391.34815655162,195.67407827581,5010,0,577.382140119429,102.97651659895664,147.5366960220421,960
1...1448,17,270,60,all around,391.34815655162,195.67407827581,5340,0,577.382108490936,102.97651095799235,147.53668794010983,1020
1...1449,2,285,60,all around,391.34815655162,195.67407827581,405,0,630.378862409611,112.42851982766125,161.0787867162119,120
1...1450,3,285,60,all around,391.34815655162,195.67407827581,750,0,600.905580110423,107.17193890314516,153.54756884645292,180
1...1451,4,285,60,all around,391.34815655162,195.67407827581,1095,0,591.554098399665,105.50409546861576,151.15801326679744,240
1...1452,5,285,60,all around,391.34815655162,195.67407827581,1440,0,588.337743775396,104.9304563268064,150.33614798637552,300
1...1453,6,285,60,all around,391.34815655162,195.67407827581,1785,0,587.201215797242,104.72775575109523,150.0457344609437,360
1...1454,7,285,60,all around,391.34815655162,195.67407827581,2130,0,586.79579494909,104.65544865359713,149.94213850901068,420
1...1455,8,285,60,all around,391.34815655162,195.67407827581,2475,0,586.65068620333,104.62956840526918,149.90505931409672,480
1...1456,9,285,60,all around,391.34815655162,195.67407827581,2820,0,586.59868616562,104.62029416144641,149.89177190317133,540
1...1457,10,285,60,all around,391.34815655162,195.67407827581,3165,0,586.580043804475,104.61696928303658,149.88700827752677,600
1...1458,11,285,60,all around,391.34815655162,195.67407827581,3510,0,586.573359360704,104.6157771077213,149.88530022201172,660
1...1459,12,285,60,all around,391.34815655162,195.67407827581,3855,0,586.570962439874,104.61534961518129,149.88468774414773,720
1...1460,13,285,60,all around,391.34815655162,195.67407827581,4200,0,586.570102930274,104.61519632103094,149.88446811628296,780
1...1461,14,285,60,all around,391.34815655162,195.67407827581,4545,0,586.569794717335,104.61514135103339,149.88438935957134,840
1...1462,15,285,60,all around,391.34815655162,195.67407827581,4890,0,586.569684194476,104.61512163920266,149.88436111800257,900
1...1463,16,285,60,all around,391.34815655162,195.67407827581,5235,0,586.569644561768,104.61511457068089,149.88435099077762,960
1...1464,2,300,60,all around,391.34815655162,195.67407827581,420,0,635.178971447909,113.28462269907472,162.30534392823364,120
1...1465,3,300,60,all around,391.34815655162,195.67407827581,780,0,607.747987995059,108.392287230794,155.2959884493273,180
1...1466,4,300,60,all around,391.34815655162,195.67407827581,1140,0,599.403627869572,106.90406464948563,153.16377957449478,240
1...1467,5,300,60,all around,391.34815655162,195.67407827581,1500,0,596.668528273563,106.41625768529728,152.46488792259345,300
1...1468,6,300,60,all around,391.34815655162,195.67407827581,1860,0,595.75036873603,106.25250327675653,152.23027341830567,360
1...1469,7,300,60,all around,391.34815655162,195.67407827581,2220,0,595.439687452755,106.19709304824214,152.15088597822864,420
1...1470,8,300,60,all around,391.34815655162,195.67407827581,2580,0,595.334278619219,106.17829330758155,152.12395118071615,480
1...1471,9,300,60,all around,391.34815655162,195.67407827581,2940,0,595.298482674319,106.17190907527154,152.11480435216956,540
1...1472,10,300,60,all around,391.34815655162,195.67407827581,3300,0,595.286322922222,106.16974037481017,152.1116972078293,600
1...1473,11,300,60,all around,391.34815655162,195.67407827581,3660,0,595.282191865592,106.1690035979131,152.11064161153715,660
1...1474,12,300,60,all around,391.34815655162,195.67407827581,4020,0,595.28078836356,106.16875328232442,152.11028297894657,720
1...1475,13,300,60,all around,391.34815655162,195.67407827581,4380,0,595.280311526284,106.16866823805606,152.11016113417278,780
1...1476,14,300,60,all around,391.34815655162,195.67407827581,4740,0,595.280149521016,106.16863934430094,152.11011973746113,840
1...1477,15,300,60,all around,391.34815655162,195.67407827581,5100,0,595.280094479716,106.16862952764583,152.11010567292573,900
1...1478,2,15,75,all around,391.34815655162,195.67407827581,165,0,480.409786897135,92.5104991722517,122.75764657492836,150
1...1479,3,15,75,all around,391.34815655162,195.67407827581,255,0,421.105698315068,81.09055938893258,107.60385382306583,225
1...1480,4,15,75,all around,391.34815655162,195.67407827581,345,0,391.593038654016,75.40743021128057,100.06257397621438,300
1...1481,5,15,75,all around,391.34815655162,195.67407827581,435,0,373.950341334432,72.01004993241223,95.55438937786508,375
1...1482,6,15,75,all around,391.34815655162,195.67407827581,525,0,362.229679401555,69.75305118756397,92.55944440708662,450
1...1483,7,15,75,all around,391.34815655162,195.67407827581,615,0,353.888243637526,68.1467758630589,90.42798278541197,525
1...1484,8,15,75,all around,391.34815655162,195.67407827581,705,0,347.656684321312,66.94679060320847,88.83565145284007,600
1...1485,9,15,75,all around,391.34815655162,195.67407827581,795,0,342.830611713848,66.0174540281948,87.60245984923341,675
1...1486,10,15,75,all around,391.34815655162,195.67407827581,885,0,338.987748955902,65.2774500530798,86.62050485759437,750
1...1487,11,15,75,all around,391.34815655162,195.67407827581,975,0,335.859547547893,64.6750654188379,85.82116509946869,825
1...1488,12,15,75,all around,391.34815655162,195.67407827581,1065,0,333.267064637895,64.17584185045794,85.15871585405975,900
1...1489,13,15,75,all around,391.34815655162,195.67407827581,1155,0,331.086465009578,63.75593291934861,84.60151388649935,975
1...1490,14,15,75,all around,391.34815655162,195.67407827581,1245,0,329.229321668936,63.39831060988889,84.1269637168994,1050
1...1491,15,15,75,all around,391.34815655162,195.67407827581,1335,0,327.630803033283,63.09049057592261,83.71849912881025,1125
1...1492,16,15,75,all around,391.34815655162,195.67407827581,1425,0,326.242293531093,62.82311112059833,83.36369753362072,1200
1...1493,17,15,75,all around,391.34815655162,195.67407827581,1515,0,325.026620694662,62.589014097607276,83.0530603641134,1275
1...1494,18,15,75,all around,391.34815655162,195.67407827581,1605,0,323.954874377219,62.382632401153835,82.77920029872134,1350
1...1495,19,15,75,all around,391.34815655162,195.67407827581,1695,0,323.00423112067,62.199571013570335,82.53628532885774,1425
1...1496,20,15,75,all around,391.34815655162,195.67407827581,1785,0,322.156431642199,62.0363138212931,82.31964971571435,1500
1...1497,2,30,75,all around,391.34815655162,195.67407827581,180,0,485.35257005514,93.4623102088265,124.02066086929952,150
1...1498,3,30,75,all around,391.34815655162,195.67407827581,285,0,427.833570780133,82.38611759171266,109.32300653975369,225
1...1499,4,30,75,all around,391.34815655162,195.67407827581,390,0,399.330841944916,76.89746656037585,102.03979123439235,300
1...1500,5,30,75,all around,391.34815655162,195.67407827581,495,0,382.38940365973,73.63512479464902,97.7107972167723,375
1...1501,6,30,75,all around,391.34815655162,195.67407827581,600,0,371.215267597328,71.48336824608225,94.85550433361084,450
1...1502,7,30,75,all around,391.34815655162,195.67407827581,705,0,363.331088708016,69.96514496148927,92.84088416552731,525
1...1503,8,30,75,all around,391.34815655162,195.67407827581,810,0,357.499989024642,68.84227453473089,91.35088106068201,600
1...1504,9,30,75,all around,391.34815655162,195.67407827581,915,0,353.035447782265,67.98255653944402,90.210070463357,675
1...1505,10,30,75,all around,391.34815655162,195.67407827581,1020,0,349.525782648042,67.30671503423352,89.31325644354698,750
1...1506,11,30,75,all around,391.34815655162,195.67407827581,1125,0,346.709087549575,66.76431586443681,88.59351494194225,825
1...1507,12,30,75,all around,391.34815655162,195.67407827581,1230,0,344.410768045727,66.3217381102833,88.00623237388324,900
1...1508,13,30,75,all around,391.34815655162,195.67407827581,1335,0,342.509934944632,65.95570264676537,87.52051829314135,975
1...1509,14,30,75,all around,391.34815655162,195.67407827581,1440,0,340.920213903098,65.64957672862619,87.11430172742608,1050
1...1510,15,30,75,all around,391.34815655162,195.67407827581,1545,0,339.578237784566,65.39115801196249,86.77139066573694,1125
1...1511,16,30,75,all around,391.34815655162,195.67407827581,1650,0,338.436457830192,65.17129023156978,86.47963511885133,1200
1...1512,17,30,75,all around,391.34815655162,195.67407827581,1755,0,337.458493913218,64.98296781891442,86.22973898401543,1275
1...1513,18,30,75,all around,391.34815655162,195.67407827581,1860,0,336.616035698655,64.82073917144169,86.01446820773624,1350
1...1514,19,30,75,all around,391.34815655162,195.67407827581,1965,0,335.886722887672,64.68029846012203,85.82810913109988,1425
1...1515,20,30,75,all around,391.34815655162,195.67407827581,2070,0,335.252661604606,64.55819993631575,85.66608938667254,1500
1...1516,2,45,75,all around,391.34815655162,195.67407827581,195,0,490.28277130769,94.41169840060103,125.28046014777132,150
1...1517,3,45,75,all around,391.34815655162,195.67407827581,315,0,434.643013893277,83.6973835123149,111.0630027551813,225
1...1518,4,45,75,all around,391.34815655162,195.67407827581,435,0,407.26732966318,78.42576273692367,104.0677777178849,300
1...1519,5,45,75,all around,391.34815655162,195.67407827581,555,0,391.150225163403,75.32215947331038,99.94942319648032,375
1...1520,6,45,75,all around,391.34815655162,195.67407827581,675,0,380.645436470917,73.29929634240379,97.26516660382141,450
1...1521,7,45,75,all around,391.34815655162,195.67407827581,795,0,373.337967059058,71.89212758478273,95.39791124832182,525
1...1522,8,45,75,all around,391.34815655162,195.67407827581,915,0,368.021511771582,70.86836007236803,94.03941365520113,600
1...1523,9,45,75,all around,391.34815655162,195.67407827581,1035,0,364.026120573785,70.09898433486715,93.01848353686289,675
1...1524,10,45,75,all around,391.34815655162,195.67407827581,1155,0,360.949765960152,69.50658362051828,92.23239203186118,750
1...1525,11,45,75,all around,391.34815655162,195.67407827581,1275,0,358.53649418588,69.04186998943646,91.61573606098945,825
1...1526,12,45,75,all around,391.34815655162,195.67407827581,1395,0,356.615563463372,68.67196441119607,91.12488649638837,900
1...1527,13,45,75,all around,391.34815655162,195.67407827581,1515,0,355.068697371694,68.37409089113726,90.72962052521113,975
1...1528,14,45,75,all around,391.34815655162,195.67407827581,1635,0,353.811382307535,68.13197499888327,90.40834264434979,1050
1...1529,15,45,75,all around,391.34815655162,195.67407827581,1755,0,352.781648791995,67.93368353160848,90.14521798199962,1125
1...1530,16,45,75,all around,391.34815655162,195.67407827581,1875,0,351.93305926105,67.7702742022376,89.92838048915888,1200
1...1531,17,45,75,all around,391.34815655162,195.67407827581,1995,0,351.230168562341,67.63492148633837,89.7487729742283,1275
1...1532,18,45,75,all around,391.34815655162,195.67407827581,2115,0,350.645494642625,67.52233328010038,89.59937303202138,1350
1...1533,19,45,75,all around,391.34815655162,195.67407827581,2235,0,350.15744258723703,67.42835114131506,89.47466257990415,1425
1...1534,20,45,75,all around,391.34815655162,195.67407827581,2355,0,349.748848165708,67.34966982605964,89.37025569445224,1500
1...1535,2,60,75,all around,391.34815655162,195.67407827581,210,0,495.193292493448,95.3572968843964,126.5352306388418,150
1...1536,3,60,75,all around,391.34815655162,195.67407827581,345,0,441.513218100629,85.02034994216726,112.81852506756145,225
1...1537,4,60,75,all around,391.34815655162,195.67407827581,480,0,415.363430980192,79.98479503521087,106.13654977710476,300
1...1538,5,60,75,all around,391.34815655162,195.67407827581,615,0,400.170599546278,77.05917516208326,102.2543719312229,375
1...1539,6,60,75,all around,391.34815655162,195.67407827581,750,0,390.429460751518,75.18336489137702,99.7652484661747,450
1...1540,7,60,75,all around,391.34815655162,195.67407827581,885,0,383.783873031933,73.90365191716273,98.067121719356,525
1...1541,8,60,75,all around,391.34815655162,195.67407827581,1020,0,379.056041461605,72.99323320692311,96.85903334812474,600
1...1542,9,60,75,all around,391.34815655162,195.67407827581,1155,0,375.591360611917,72.32605413684767,95.97371402524428,675
1...1543,10,60,75,all around,391.34815655162,195.67407827581,1290,0,372.996820656678,71.82643445188711,95.31073914934325,750
1...1544,11,60,75,all around,391.34815655162,195.67407827581,1425,0,371.022241925831,71.44619810153007,94.80618107291176,825
1...1545,12,60,75,all around,391.34815655162,195.67407827581,1560,0,369.50092926266,71.15324529809948,94.41744469132864,900
1...1546,13,60,75,all around,391.34815655162,195.67407827581,1695,0,368.317715664224,70.92539881452618,94.11510173183653,975
1...1547,14,60,75,all around,391.34815655162,195.67407827581,1830,0,367.390685674226,70.74688453471462,93.87822058790408,1050
1...1548,15,60,75,all around,391.34815655162,195.67407827581,1965,0,366.660188429615,70.60621574197542,93.6915588565578,1125
1...1549,16,60,75,all around,391.34815655162,195.67407827581,2100,0,366.081949164375,70.49486663018098,93.54380314196975,1200
1...1550,17,60,75,all around,391.34815655162,195.67407827581,2235,0,365.622591843603,70.4064101161755,93.42642496780901,1275
1...1551,18,60,75,all around,391.34815655162,195.67407827581,2370,0,365.256636736953,70.33593967507667,93.33291357634761,1350
1...1552,19,60,75,all around,391.34815655162,195.67407827581,2505,0,364.964431584139,70.27967095348771,93.2582472854958,1425
1...1553,20,60,75,all around,391.34815655162,195.67407827581,2640,0,364.730691842831,70.2346606711526,93.19852048280237,1500
1...1554,2,75,75,all around,391.34815655162,195.67407827581,225,0,500.077149006356,96.29776066389788,127.78318758744285,150
1...1555,3,75,75,all around,391.34815655162,195.67407827581,375,0,448.423086723662,86.35095438230607,114.58418270701975,225
1...1556,4,75,75,all around,391.34815655162,195.67407827581,525,0,423.578630674308,81.5667616088126,108.23575468112286,300
1...1557,5,75,75,all around,391.34815655162,195.67407827581,675,0,409.385045162227,78.83356233481904,104.60891109582317,375
1...1558,6,75,75,all around,391.34815655162,195.67407827581,825,0,400.471178042664,77.11705630334957,102.33117783700119,450
1...1559,7,75,75,all around,391.34815655162,195.67407827581,975,0,394.536448817262,75.97423037001437,100.81469459157182,525
1...1560,8,75,75,all around,391.34815655162,195.67407827581,1125,0,390.430111121595,75.18349013041694,99.76541465325546,600
1...1561,9,75,75,all around,391.34815655162,195.67407827581,1275,0,387.512632836054,74.62168356468727,99.01992033146065,675
1...1562,10,75,75,all around,391.34815655162,195.67407827581,1425,0,385.400607338595,74.2149796665498,98.48024090226156,750
1...1563,11,75,75,all around,391.34815655162,195.67407827581,1575,0,383.850837968083,73.9165470742541,98.08423306510502,825
1...1564,12,75,75,all around,391.34815655162,195.67407827581,1725,0,382.702316265339,73.69538106363376,97.79075481983507,900
1...1565,13,75,75,all around,391.34815655162,195.67407827581,1875,0,381.844889452341,73.53026997589669,97.57165916328383,975
1...1566,14,75,75,all around,391.34815655162,195.67407827581,2025,0,381.201267281533,73.40633035200945,97.4071963543928,1050
1...1567,15,75,75,all around,391.34815655162,195.67407827581,2175,0,380.716149376516,73.3129132302635,97.28323565676446,1125
1...1568,16,75,75,all around,391.34815655162,195.67407827581,2325,0,380.349368771475,73.24228382639936,97.18951332821872,1200
1...1569,17,75,75,all around,391.34815655162,195.67407827581,2475,0,380.071410089143,73.18875848792139,97.11848739448718,1275
1...1570,18,75,75,all around,391.34815655162,195.67407827581,2625,0,379.860390401747,73.14812331114395,97.06456617782541,1350
1...1571,19,75,75,all around,391.34815655162,195.67407827581,2775,0,379.699973813906,73.11723256116042,97.02357541674594,1425
1...1572,20,75,75,all around,391.34815655162,195.67407827581,2925,0,379.57790095135,73.09372550164905,96.99238251075869,1500
1...1573,2,90,75,all around,391.34815655162,195.67407827581,240,0,504.927509009082,97.23177416082395,129.0225852750326,150
1...1574,3,90,75,all around,391.34815655162,195.67407827581,405,0,455.351504893216,87.68513083087367,116.35458025548506,225
1...1575,4,90,75,all around,391.34815655162,195.67407827581,570,0,431.87187608919203,83.1637571197579,110.35490236996348,300
1...1576,5,90,75,all around,391.34815655162,195.67407827581,735,0,418.727052960127,80.6325136222953,106.9960458354416,375
1...1577,6,90,75,all around,391.34815655162,195.67407827581,900,0,410.67360749241,79.0816953821279,104.93817349520104,450
1...1578,7,90,75,all around,391.34815655162,195.67407827581,1065,0,405.464285094014,78.07855800114862,103.60705124224394,525
1...1579,8,90,75,all around,391.34815655162,195.67407827581,1230,0,401.975440681173,77.40672585499098,102.71555747782122,600
1...1580,9,90,75,all around,391.34815655162,195.67407827581,1395,0,399.584123528237,76.94623993332377,102.10451150433121,675
1...1581,10,90,75,all around,391.34815655162,195.67407827581,1560,0,397.918949575424,76.62558436429734,101.67901468648859,750
1...1582,11,90,75,all around,391.34815655162,195.67407827581,1725,0,396.746613276213,76.39983247664694,101.37945117006855,825
1...1583,12,90,75,all around,391.34815655162,195.67407827581,1890,0,395.914853899924,76.23966405961971,101.16691423527932,900
1...1584,13,90,75,all around,391.34815655162,195.67407827581,2055,0,395.321492398335,76.12540292215179,101.01529438179197,975
1...1585,14,90,75,all around,391.34815655162,195.67407827581,2220,0,394.896545359442,76.04357265190755,100.90670896193528,1050
1...1586,15,90,75,all around,391.34815655162,195.67407827581,2385,0,394.591360761259,75.98480453292326,100.82872607302322,1125
1...1587,16,90,75,all around,391.34815655162,195.67407827581,2550,0,394.37174638919,75.94251431374033,100.77260868281903,1200
1...1588,17,90,75,all around,391.34815655162,195.67407827581,2715,0,394.213481333457,75.91203787527736,100.73216769617237,1275
1...1589,18,90,75,all around,391.34815655162,195.67407827581,2880,0,394.099309114247,75.89005220954198,100.70299361746555,1350
1...1590,19,90,75,all around,391.34815655162,195.67407827581,3045,0,394.016883679156,75.87417988896749,100.68193169760953,1425
1...1591,20,90,75,all around,391.34815655162,195.67407827581,3210,0,393.957345308281,75.86271483442493,100.6667180394184,1500
1...1592,2,105,75,all around,391.34815655162,195.67407827581,255,0,509.737730799775,98.15805841048586,130.25172656780845,150
1...1593,3,105,75,all around,391.34815655162,195.67407827581,435,0,462.277601540543,89.01886023363598,118.12438459246127,225
1...1594,4,105,75,all around,391.34815655162,195.67407827581,615,0,440.202457637729,84.76794229347777,112.48359044708187,300
1...1595,5,105,75,all around,391.34815655162,195.67407827581,795,0,428.131214136338,82.44343352533605,109.3990624381199,375
1...1596,6,105,75,all around,391.34815655162,195.67407827581,975,0,420.943125023933,81.05925333163489,107.56231196617618,450
1...1597,7,105,75,all around,391.34815655162,195.67407827581,1155,0,416.443946745645,80.19286542751315,106.41265067278138,525
1...1598,8,105,75,all around,391.34815655162,195.67407827581,1335,0,413.53937317997,79.63354386960191,105.67045385466712,600
1...1599,9,105,75,all around,391.34815655162,195.67407827581,1515,0,411.626643212868,79.26521747645909,105.18169980406518,675
1...1600,10,105,75,all around,391.34815655162,195.67407827581,1695,0,410.350546720371,79.01948492326667,104.85562276214391,750
1...1601,11,105,75,all around,391.34815655162,195.67407827581,1875,0,409.49176984544,78.85411385976153,104.63618212838746,825
1...1602,12,105,75,all around,391.34815655162,195.67407827581,2055,0,408.910458719417,78.7421732126109,104.48764147058924,900
1...1603,13,105,75,all around,391.34815655162,195.67407827581,2235,0,408.515411617755,78.666100647962793,104.38669629043483,975
1...1604,14,105,75,all around,391.34815655162,195.67407827581,2415,0,408.246226034981,78.61426470849698,104.31791212005675,1050
1...1605,15,105,75,all around,391.34815655162,195.67407827581,2595,0,408.062467880806,78.57887917091352,104.27095695977333,1125
1...1606,16,105,75,all around,391.34815655162,195.67407827581,2775,0,407.936870125143,78.55469333751005,104.23886334860886,1200
1...1607,17,105,75,all around,391.34815655162,195.67407827581,2955,0,407.850951671868,78.53814838106376,104.21690886847739,1275
1...1608,18,105,75,all around,391.34815655162,195.67407827581,3135,0,407.792142694836,78.52682378283653,104.20188159006878,1350
1...1609,19,105,75,all around,391.34815655162,195.67407827581,3315,0,407.751873431517,78.51906929957548,104.19159170811972,1425
1...1610,20,105,75,all around,391.34815655162,195.67407827581,3495,0,407.724291662355,78.51375799388849,104.18454382282876,1500
1...1611,2,120,75,all around,391.34815655162,195.67407827581,270,0,514.501397909458,99.07537782034537,131.46897188503652,150
1...1612,3,120,75,all around,391.34815655162,195.67407827581,465,0,469.180997770964,90.34821831225652,119.88838836119,225
1...1613,4,120,75,all around,391.34815655162,195.67407827581,660,0,448.530824774144,86.37170104713633,114.61171268222941,300
1...1614,5,120,75,all around,391.34815655162,195.67407827581,855,0,437.535095789284,84.25429960175322,111.80200761507149,375
1...1615,6,120,75,all around,391.34815655162,195.67407827581,1050,0,431.192870511011,83.03300386141156,110.18139814698102,450
1...1616,7,120,75,all around,391.34815655162,195.67407827581,1245,0,427.365117897319,82.29590958344599,109.20330420438515,525
1...1617,8,120,75,all around,391.34815655162,195.67407827581,1440,0,424.99145357103,81.83882299261977,108.59676900380961,600
1...1618,9,120,75,all around,391.34815655162,195.67407827581,1635,0,423.494673852575,81.5505943955308,108.21430145071216,675
1...1619,10,120,75,all around,391.34815655162,195.67407827581,1830,0,422.540862942503,81.36692302618462,107.97057706001195,750
1...1620,11,120,75,all around,391.34815655162,195.67407827581,2025,0,421.928976749451,81.24909466652223,107.81422364865475,825
1...1621,12,120,75,all around,391.34815655162,195.67407827581,2220,0,421.534755767363,81.17318118425808,107.71348956431363,900
1...1622,13,120,75,all around,391.34815655162,195.67407827581,2415,0,421.280068807758,81.12413718388936,107.6484101828623,975
1...1623,14,120,75,all around,391.34815655162,195.67407827581,2610,0,421.115234653632,81.0923957616812,107.606290614553,1050
1...1624,15,120,75,all around,391.34815655162,195.67407827581,2805,0,421.008430494123,81.0718289323215,107.57899927365332,1125
1...1625,16,120,75,all around,391.34815655162,195.67407827581,3000,0,420.939175142005,81.05849271942674,107.56130266490264,1200
1...1626,17,120,75,all around,391.34815655162,195.67407827581,3195,0,420.894245938562,81.04984089102672,107.54982204267642,1275
1...1627,18,120,75,all around,391.34815655162,195.67407827581,3390,0,420.865089098622,81.04422628056143,107.54237168435688,1350
1...1628,19,120,75,all around,391.34815655162,195.67407827581,3585,0,420.846163890233,81.04058193250118,107.53753578361935,1425
1...1629,20,120,75,all around,391.34815655162,195.67407827581,3780,0,420.833878235131,81.03821613538975,107.53439646766849,1500
1...1630,2,135,75,all around,391.34815655162,195.67407827581,285,0,519.212351553299,99.98254641902003,132.6727474912261,150
1...1631,3,135,75,all around,391.34815655162,195.67407827581,495,0,476.042035745194,91.66941963901405,121.64156845399697,225
1...1632,4,135,75,all around,391.34815655162,195.67407827581,705,0,456.81930640555,87.9677792162632,116.72964309601754,300
1...1633,5,135,75,all around,391.34815655162,195.67407827581,915,0,446.880771892903,86.0539572794872,114.19007970565414,375
1...1634,6,135,75,all around,391.34815655162,195.67407827581,1125,0,441.345211391543,84.98799759434725,112.77559482596624,450
1...1635,7,135,75,all around,391.34815655162,195.67407827581,1335,0,438.133686101936,84.36956762945258,111.95496357069077,525
1...1636,8,135,75,all around,391.34815655162,195.67407827581,1545,0,436.22625916193,84.00226241801163,111.46756458641718,600
1...1637,9,135,75,all around,391.34815655162,195.67407827581,1755,0,435.077561069815,83.78106244082937,111.17404126890962,675
1...1638,10,135,75,all around,391.34815655162,195.67407827581,1965,0,434.38000339339,83.64673668267965,110.9957964848862,750
1...1639,11,135,75,all around,391.34815655162,195.67407827581,2175,0,433.954261149507,83.56475328314336,110.88700786872549,825
1...1640,12,135,75,all around,391.34815655162,195.67407827581,2385,0,433.693615701986,83.51456188172983,110.82040593304303,900
1...1641,13,135,75,all around,391.34815655162,195.67407827581,2595,0,433.533744055365,83.48377606879308,110.77955441913028,975
1...1642,14,135,75,all around,391.34815655162,195.67407827581,2805,0,433.435570561637,83.46487121057002,110.75446844591576,1050
1...1643,15,135,75,all around,391.34815655162,195.67407827581,3015,0,433.375241727484,83.45325393982702,110.73905280305583,1125
1...1644,16,135,75,all around,391.34815655162,195.67407827581,3225,0,433.338152755693,83.44611187197629,110.72957557129426,1200
1...1645,17,135,75,all around,391.34815655162,195.67407827581,3435,0,433.315345084372,83.44171989430137,110.72374759665347,1275
1...1646,18,135,75,all around,391.34815655162,195.67407827581,3645,0,433.301317315331,83.43901862561025,110.72016312364494,1350
1...1647,19,135,75,all around,391.34815655162,195.67407827581,3855,0,433.292688717094,83.43735705261187,110.717958284273,1425
1...1648,20,135,75,all around,391.34815655162,195.67407827581,4065,0,433.287380863431,83.43633494147824,110.71660198462672,1500
1...1649,2,150,75,all around,391.34815655162,195.67407827581,300,0,523.864720111539,100.87843353330197,133.86155302930106,150
1...1650,3,150,75,all around,391.34815655162,195.67407827581,525,0,482.841983207296,92.97885702189326,123.37913827469573,225
1...1651,4,150,75,all around,391.34815655162,195.67407827581,750,0,465.03271338082,89.5494005735104,118.8283899120605,300
1...1652,5,150,75,all around,391.34815655162,195.67407827581,975,0,456.115960271291,87.83233879904891,116.5499192050309,375
1...1653,6,150,75,all around,391.34815655162,195.67407827581,1200,0,451.333231718668,86.91134880701266,115.32780317546629,450
1...1654,7,150,75,all around,391.34815655162,195.67407827581,1425,0,448.672933256647,86.39906628200774,114.64802522903048,525
1...1655,8,150,75,all around,391.34815655162,195.67407827581,1650,0,447.163219760668,86.10834708158895,114.26225274723785,600
1...1656,9,150,75,all around,391.34815655162,195.67407827581,1875,0,446.296697141266,85.94148445253495,114.0408328670377,675
1...1657,10,150,75,all around,391.34815655162,195.67407827581,2100,0,445.796106137579,85.84508774102886,113.91291837573205,750
1...1658,11,150,75,all around,391.34815655162,195.67407827581,2325,0,445.505829706425,85.78919042528632,113.83874492523933,825
1...1659,12,150,75,all around,391.34815655162,195.67407827581,2550,0,445.337142401611,85.75670701799947,113.79564077309503,900
1...1660,13,150,75,all around,391.34815655162,195.67407827581,2775,0,445.238990180382,85.7378062561324,113.77056023557725,975
1...1661,14,150,75,all around,391.34815655162,195.67407827581,3000,0,445.18183756338,85.726800616214,113.75595620179169,1050
1...1662,15,150,75,all around,391.34815655162,195.67407827581,3225,0,445.148544220917,85.72038945679476,113.74744885560757,1125
1...1663,16,150,75,all around,391.34815655162,195.67407827581,3450,0,445.129144896698,85.71665381023624,113.74249180549907,1200
1...1664,17,150,75,all around,391.34815655162,195.67407827581,3675,0,445.11783968529,85.71447681305773,113.7396030193329,1275
1...1665,18,150,75,all around,391.34815655162,195.67407827581,3900,0,445.11125086868,85.71320803225815,113.73791939913443,1350
1...1666,19,150,75,all around,391.34815655162,195.67407827581,4125,0,445.107410636273,85.71246853479869,113.73693811626835,1425
1...1667,20,150,75,all around,391.34815655162,195.67407827581,4350,0,445.105172327257,85.71203751301266,113.73636616799709,1500
1...1668,2,165,75,all around,391.34815655162,195.67407827581,315,0,528.452945373297,101.76196884181734,135.0339682265994,150
1...1669,3,165,75,all around,391.34815655162,195.67407827581,555,0,489.563209955339,94.2731354867999,125.09659283159652,225
1...1670,4,165,75,all around,391.34815655162,195.67407827581,795,0,473.138809979436,91.11035762128392,120.89971603508182,300
1...1671,5,165,75,all around,391.34815655162,195.67407827581,1035,0,465.194757326238,89.58060469692197,118.86979650685474,375
1...1672,6,165,75,all around,391.34815655162,195.67407827581,1275,0,461.101330645362,88.79235067733026,117.82381568074189,450
1...1673,7,165,75,all around,391.34815655162,195.67407827581,1515,0,458.923215884541,88.3729202467401,117.26724866378862,525
1...1674,8,165,75,all around,391.34815655162,195.67407827581,1755,0,457.744413842061,88.14592327800756,116.96603297572534,600
1...1675,9,165,75,all around,391.34815655162,195.67407827581,1995,0,457.100582391527,88.02194335400063,116.80151669022467,675
