"","Nrep","rest","interval_duration","profil","PAM","rest_power","duration","Wbal_skiba","power_skiba"
"1...703",16,240,60,"pursuiter",416.548283671423,208.274141835712,4560,0,583.249867336506
"1...704",17,240,60,"pursuiter",416.548283671423,208.274141835712,4860,0,583.249365460703
"1...705",18,240,60,"pursuiter",416.548283671423,208.274141835712,5160,0,583.24913741988
"1...706",2,270,60,"pursuiter",416.548283671423,208.274141835712,390,0,666.580357191551
"1...707",3,270,60,"pursuiter",416.548283671423,208.274141835712,720,0,627.639439570433
"1...708",4,270,60,"pursuiter",416.548283671423,208.274141835712,1050,0,613.954388845872
"1...709",5,270,60,"pursuiter",416.548283671423,208.274141835712,1380,0,608.653853765033
"1...710",6,270,60,"pursuiter",416.548283671423,208.274141835712,1710,0,606.524404608696
"1...711",7,270,60,"pursuiter",416.548283671423,208.274141835712,2040,0,605.656398780842
"1...712",8,270,60,"pursuiter",416.548283671423,208.274141835712,2370,0,605.300490459429
"1...713",9,270,60,"pursuiter",416.548283671423,208.274141835712,2700,0,605.154204868418
"1...714",10,270,60,"pursuiter",416.548283671423,208.274141835712,3030,0,605.094018884564
"1...715",11,270,60,"pursuiter",416.548283671423,208.274141835712,3360,0,605.069246591623
"1...716",12,270,60,"pursuiter",416.548283671423,208.274141835712,3690,0,605.05904871143
"1...717",13,270,60,"pursuiter",416.548283671423,208.274141835712,4020,0,605.054850313545
"1...718",14,270,60,"pursuiter",416.548283671423,208.274141835712,4350,0,605.053121812564
"1...719",15,270,60,"pursuiter",416.548283671423,208.274141835712,4680,0,605.052410171912
"1...720",16,270,60,"pursuiter",416.548283671423,208.274141835712,5010,0,605.052117181127
"1...721",17,270,60,"pursuiter",416.548283671423,208.274141835712,5340,0,605.051996553153
"1...722",2,300,60,"pursuiter",416.548283671423,208.274141835712,420,0,676.824455128845
"1...723",3,300,60,"pursuiter",416.548283671423,208.274141835712,780,0,642.424878508028
"1...724",4,300,60,"pursuiter",416.548283671423,208.274141835712,1140,0,631.176622135935
"1...725",5,300,60,"pursuiter",416.548283671423,208.274141835712,1500,0,627.171326286029
"1...726",6,300,60,"pursuiter",416.548283671423,208.274141835712,1860,0,625.702378086159
"1...727",7,300,60,"pursuiter",416.548283671423,208.274141835712,2220,0,625.157828813036
"1...728",8,300,60,"pursuiter",416.548283671423,208.274141835712,2580,0,624.955158976552
"1...729",9,300,60,"pursuiter",416.548283671423,208.274141835712,2940,0,624.879618301456
"1...730",10,300,60,"pursuiter",416.548283671423,208.274141835712,3300,0,624.851446736623
"1...731",11,300,60,"pursuiter",416.548283671423,208.274141835712,3660,0,624.840938497198
"1...732",12,300,60,"pursuiter",416.548283671423,208.274141835712,4020,0,624.837018533024
"1...733",13,300,60,"pursuiter",416.548283671423,208.274141835712,4380,0,624.83555619894
"1...734",14,300,60,"pursuiter",416.548283671423,208.274141835712,4740,0,624.835010672606
"1...735",15,300,60,"pursuiter",416.548283671423,208.274141835712,5100,0,624.834807162229
"1...736",2,30,75,"pursuiter",416.548283671423,208.274141835712,180,0,519.084142740101
"1...737",3,30,75,"pursuiter",416.548283671423,208.274141835712,285,0,454.96811650687
"1...738",4,30,75,"pursuiter",416.548283671423,208.274141835712,390,0,423.166320442949
"1...739",5,30,75,"pursuiter",416.548283671423,208.274141835712,495,0,404.239994399278
"1...740",6,30,75,"pursuiter",416.548283671423,208.274141835712,600,0,391.736860815625
"1...741",7,30,75,"pursuiter",416.548283671423,208.274141835712,705,0,382.898204166291
"1...742",8,30,75,"pursuiter",416.548283671423,208.274141835712,810,0,376.346728058333
"1...743",9,30,75,"pursuiter",416.548283671423,208.274141835712,915,0,371.318020709844
"1...744",10,30,75,"pursuiter",416.548283671423,208.274141835712,1020,0,367.353728323009
"1...745",11,30,75,"pursuiter",416.548283671423,208.274141835712,1125,0,364.162282426296
"1...746",12,30,75,"pursuiter",416.548283671423,208.274141835712,1230,0,361.549337717368
"1...747",13,30,75,"pursuiter",416.548283671423,208.274141835712,1335,0,359.380347203688
"1...748",14,30,75,"pursuiter",416.548283671423,208.274141835712,1440,0,357.559191340376
"1...749",15,30,75,"pursuiter",416.548283671423,208.274141835712,1545,0,356.015362896355
"1...750",16,30,75,"pursuiter",416.548283671423,208.274141835712,1650,0,354.695961394342
"1...751",17,30,75,"pursuiter",416.548283671423,208.274141835712,1755,0,353.560515186174
"1...752",18,30,75,"pursuiter",416.548283671423,208.274141835712,1860,0,352.577530710564
"1...753",19,30,75,"pursuiter",416.548283671423,208.274141835712,1965,0,351.722132141238
"1...754",20,30,75,"pursuiter",416.548283671423,208.274141835712,2070,0,350.974409514679
"1...755",2,60,75,"pursuiter",416.548283671423,208.274141835712,210,0,529.058791712896
"1...756",3,60,75,"pursuiter",416.548283671423,208.274141835712,345,0,468.787439429522
"1...757",4,60,75,"pursuiter",416.548283671423,208.274141835712,480,0,439.315937741445
"1...758",5,60,75,"pursuiter",416.548283671423,208.274141835712,615,0,422.107365199029
"1...759",6,60,75,"pursuiter",416.548283671423,208.274141835712,750,0,411.005320201995
"1...760",7,60,75,"pursuiter",416.548283671423,208.274141835712,885,0,403.375630908223
"1...761",8,60,75,"pursuiter",416.548283671423,208.274141835712,1020,0,397.901887051177
"1...762",9,60,75,"pursuiter",416.548283671423,208.274141835712,1155,0,393.852612293842
"1...763",10,60,75,"pursuiter",416.548283671423,208.274141835712,1290,0,390.788669880481
"1...764",11,60,75,"pursuiter",416.548283671423,208.274141835712,1425,0,388.430436487379
"1...765",12,60,75,"pursuiter",416.548283671423,208.274141835712,1560,0,386.591445874313
"1...766",13,60,75,"pursuiter",416.548283671423,208.274141835712,1695,0,385.142673039725
"1...767",14,60,75,"pursuiter",416.548283671423,208.274141835712,1830,0,383.99212235755
"1...768",15,60,75,"pursuiter",416.548283671423,208.274141835712,1965,0,383.072570340172
"1...769",16,60,75,"pursuiter",416.548283671423,208.274141835712,2100,0,382.333891992922
"1...770",17,60,75,"pursuiter",416.548283671423,208.274141835712,2235,0,381.738082172269
"1...771",18,60,75,"pursuiter",416.548283671423,208.274141835712,2370,0,381.255923878698
"1...772",19,60,75,"pursuiter",416.548283671423,208.274141835712,2505,0,380.864697399578
"1...773",20,60,75,"pursuiter",416.548283671423,208.274141835712,2640,0,380.546567058697
"1...774",2,90,75,"pursuiter",416.548283671423,208.274141835712,240,0,538.943793443962
"1...775",3,90,75,"pursuiter",416.548283671423,208.274141835712,405,0,482.780517712237
"1...776",4,90,75,"pursuiter",416.548283671423,208.274141835712,570,0,455.957865242612
"1...777",5,90,75,"pursuiter",416.548283671423,208.274141835712,735,0,440.776175402806
"1...778",6,90,75,"pursuiter",416.548283671423,208.274141835712,900,0,431.349831513672
"1...779",7,90,75,"pursuiter",416.548283671423,208.274141835712,1065,0,425.157010960591
"1...780",8,90,75,"pursuiter",416.548283671423,208.274141835712,1230,0,420.936286256461
"1...781",9,90,75,"pursuiter",416.548283671423,208.274141835712,1395,0,417.987151058977
"1...782",10,90,75,"pursuiter",416.548283671423,208.274141835712,1560,0,415.890498060535
"1...783",11,90,75,"pursuiter",416.548283671423,208.274141835712,1725,0,414.381480596483
"1...784",12,90,75,"pursuiter",416.548283671423,208.274141835712,1890,0,413.285770438167
"1...785",13,90,75,"pursuiter",416.548283671423,208.274141835712,2055,0,412.485056417217
"1...786",14,90,75,"pursuiter",416.548283671423,208.274141835712,2220,0,411.897175710498
"1...787",15,90,75,"pursuiter",416.548283671423,208.274141835712,2385,0,411.464073406955
"1...788",16,90,75,"pursuiter",416.548283671423,208.274141835712,2550,0,411.144192267714
"1...789",17,90,75,"pursuiter",416.548283671423,208.274141835712,2715,0,410.907493158881
"1...790",18,90,75,"pursuiter",416.548283671423,208.274141835712,2880,0,410.732103605882
"1...791",19,90,75,"pursuiter",416.548283671423,208.274141835712,3045,0,410.602010384089
"1...792",20,90,75,"pursuiter",416.548283671423,208.274141835712,3210,0,410.505442037816
"1...793",2,120,75,"pursuiter",416.548283671423,208.274141835712,270,0,548.693130488121
"1...794",3,120,75,"pursuiter",416.548283671423,208.274141835712,465,0,496.805229570309
"1...795",4,120,75,"pursuiter",416.548283671423,208.274141835712,660,0,472.816374526021
"1...796",5,120,75,"pursuiter",416.548283671423,208.274141835712,855,0,459.801191828635
"1...797",6,120,75,"pursuiter",416.548283671423,208.274141835712,1050,0,452.123830416695
"1...798",7,120,75,"pursuiter",416.548283671423,208.274141835712,1245,0,447.370155882489
"1...799",8,120,75,"pursuiter",416.548283671423,208.274141835712,1440,0,444.337917057177
"1...800",9,120,75,"pursuiter",416.548283671423,208.274141835712,1635,0,442.366892844756
"1...801",10,120,75,"pursuiter",416.548283671423,208.274141835712,1830,0,441.069923931814
"1...802",11,120,75,"pursuiter",416.548283671423,208.274141835712,2025,0,440.20961721653
"1...803",12,120,75,"pursuiter",416.548283671423,208.274141835712,2220,0,439.635915220545
"1...804",13,120,75,"pursuiter",416.548283671423,208.274141835712,2415,0,439.251979942547
"1...805",14,120,75,"pursuiter",416.548283671423,208.274141835712,2610,0,438.994431605897
"1...806",15,120,75,"pursuiter",416.548283671423,208.274141835712,2805,0,438.821390403654
"1...807",16,120,75,"pursuiter",416.548283671423,208.274141835712,3000,0,438.705003583381
"1...808",17,120,75,"pursuiter",416.548283671423,208.274141835712,3195,0,438.626666070353
"1...809",18,120,75,"pursuiter",416.548283671423,208.274141835712,3390,0,438.573913268797
"1...810",19,120,75,"pursuiter",416.548283671423,208.274141835712,3585,0,438.538377760831
"1...811",20,120,75,"pursuiter",416.548283671423,208.274141835712,3780,0,438.514434975514
"1...812",2,150,75,"pursuiter",416.548283671423,208.274141835712,300,0,558.263332735327
"1...813",3,150,75,"pursuiter",416.548283671423,208.274141835712,525,0,510.723881997317
"1...814",4,150,75,"pursuiter",416.548283671423,208.274141835712,750,0,489.624551694565
"1...815",5,150,75,"pursuiter",416.548283671423,208.274141835712,975,0,478.760919641216
"1...816",6,150,75,"pursuiter",416.548283671423,208.274141835712,1200,0,472.739619081334
"1...817",7,150,75,"pursuiter",416.548283671423,208.274141835712,1425,0,469.265419666718
"1...818",8,150,75,"pursuiter",416.548283671423,208.274141835712,1650,0,467.214251047431
"1...819",9,150,75,"pursuiter",416.548283671423,208.274141835712,1875,0,465.986773125261
"1...820",10,150,75,"pursuiter",416.548283671423,208.274141835712,2100,0,465.246270345302
"1...821",11,150,75,"pursuiter",416.548283671423,208.274141835712,2325,0,464.797371820081
"1...822",12,150,75,"pursuiter",416.548283671423,208.274141835712,2550,0,464.524444745882
"1...823",13,150,75,"pursuiter",416.548283671423,208.274141835712,2775,0,464.358210310444
"1...824",14,150,75,"pursuiter",416.548283671423,208.274141835712,3000,0,464.256850029444
"1...825",15,150,75,"pursuiter",416.548283671423,208.274141835712,3225,0,464.195005309865
"1...826",16,150,75,"pursuiter",416.548283671423,208.274141835712,3450,0,464.157255640978
"1...827",17,150,75,"pursuiter",416.548283671423,208.274141835712,3675,0,464.13420776499
"1...828",18,150,75,"pursuiter",416.548283671423,208.274141835712,3900,0,464.120133875326
"1...829",19,150,75,"pursuiter",416.548283671423,208.274141835712,4125,0,464.111539044088
"1...830",20,150,75,"pursuiter",416.548283671423,208.274141835712,4350,0,464.106289942484
"1...831",2,180,75,"pursuiter",416.548283671423,208.274141835712,330,0,567.614212333632
"1...832",3,180,75,"pursuiter",416.548283671423,208.274141835712,585,0,524.408370331842
"1...833",4,180,75,"pursuiter",416.548283671423,208.274141835712,840,0,506.140545323904
"1...834",5,180,75,"pursuiter",416.548283671423,208.274141835712,1095,0,497.292430472375
"1...835",6,180,75,"pursuiter",416.548283671423,208.274141835712,1350,0,492.72573905029
"1...836",7,180,75,"pursuiter",416.548283671423,208.274141835712,1605,0,490.291451573913
"1...837",8,180,75,"pursuiter",416.548283671423,208.274141835712,1860,0,488.97149780334
"1...838",9,180,75,"pursuiter",416.548283671423,208.274141835712,2115,0,488.249141585099
"1...839",10,180,75,"pursuiter",416.548283671423,208.274141835712,2370,0,487.851829512306
"1...840",11,180,75,"pursuiter",416.548283671423,208.274141835712,2625,0,487.632693375443
"1...841",12,180,75,"pursuiter",416.548283671423,208.274141835712,2880,0,487.511645065725
"1...842",13,180,75,"pursuiter",416.548283671423,208.274141835712,3135,0,487.444723008336
"1...843",14,180,75,"pursuiter",416.548283671423,208.274141835712,3390,0,487.407707642236
"1...844",15,180,75,"pursuiter",416.548283671423,208.274141835712,3645,0,487.387228741188
"1...845",16,180,75,"pursuiter",416.548283671423,208.274141835712,3900,0,487.375897092163
"1...846",17,180,75,"pursuiter",416.548283671423,208.274141835712,4155,0,487.369626424062
"1...847",18,180,75,"pursuiter",416.548283671423,208.274141835712,4410,0,487.366156232431
"1...848",19,180,75,"pursuiter",416.548283671423,208.274141835712,4665,0,487.364235779867
"1...849",20,180,75,"pursuiter",416.548283671423,208.274141835712,4920,0,487.363172960371
"1...850",2,210,75,"pursuiter",416.548283671423,208.274141835712,360,0,576.70947401697
"1...851",3,210,75,"pursuiter",416.548283671423,208.274141835712,645,0,537.744310690094
"1...852",4,210,75,"pursuiter",416.548283671423,208.274141835712,930,0,522.15897003616
"1...853",5,210,75,"pursuiter",416.548283671423,208.274141835712,1215,0,515.110613580172
"1...854",6,210,75,"pursuiter",416.548283671423,208.274141835712,1500,0,511.747273354535
"1...855",7,210,75,"pursuiter",416.548283671423,208.274141835712,1785,0,510.101304740744
"1...856",8,210,75,"pursuiter",416.548283671423,208.274141835712,2070,0,509.285840017524
"1...857",9,210,75,"pursuiter",416.548283671423,208.274141835712,2355,0,508.879375443888
"1...858",10,210,75,"pursuiter",416.548283671423,208.274141835712,2640,0,508.676162636501
"1...859",11,210,75,"pursuiter",416.548283671423,208.274141835712,2925,0,508.574412659047
"1...860",12,210,75,"pursuiter",416.548283671423,208.274141835712,3210,0,508.523427316451
"1...861",13,210,75,"pursuiter",416.548283671423,208.274141835712,3495,0,508.49786968673
"1...862",14,210,75,"pursuiter",416.548283671423,208.274141835712,3780,0,508.48505588166
"1...863",15,210,75,"pursuiter",416.548283671423,208.274141835712,4065,0,508.478630825671
"1...864",16,210,75,"pursuiter",416.548283671423,208.274141835712,4350,0,508.475409041746
"1...865",17,210,75,"pursuiter",416.548283671423,208.274141835712,4635,0,508.47379346989
"1...866",18,210,75,"pursuiter",416.548283671423,208.274141835712,4920,0,508.472983327513
"1...867",19,210,75,"pursuiter",416.548283671423,208.274141835712,5205,0,508.472577072223
"1...868",2,240,75,"pursuiter",416.548283671423,208.274141835712,390,0,585.517184148106
"1...869",3,240,75,"pursuiter",416.548283671423,208.274141835712,705,0,550.633933650487
"1...870",4,240,75,"pursuiter",416.548283671423,208.274141835712,1020,0,537.516932280678
"1...871",5,240,75,"pursuiter",416.548283671423,208.274141835712,1335,0,532.012681258371
"1...872",6,240,75,"pursuiter",416.548283671423,208.274141835712,1650,0,529.597648675586
"1...873",7,240,75,"pursuiter",416.548283671423,208.274141835712,1965,0,528.517368226664
"1...874",8,240,75,"pursuiter",416.548283671423,208.274141835712,2280,0,528.029971688103
"1...875",9,240,75,"pursuiter",416.548283671423,208.274141835712,2595,0,527.809217798312
"1...876",10,240,75,"pursuiter",416.548283671423,208.274141835712,2910,0,527.709057779525
"1...877",11,240,75,"pursuiter",416.548283671423,208.274141835712,3225,0,527.663577289027
"1...878",12,240,75,"pursuiter",416.548283671423,208.274141835712,3540,0,527.642918142606
"1...879",13,240,75,"pursuiter",416.548283671423,208.274141835712,3855,0,527.633532355792
"1...880",14,240,75,"pursuiter",416.548283671423,208.274141835712,4170,0,527.629267922866
"1...881",15,240,75,"pursuiter",416.548283671423,208.274141835712,4485,0,527.627330312001
"1...882",16,240,75,"pursuiter",416.548283671423,208.274141835712,4800,0,527.62644991511
"1...883",17,240,75,"pursuiter",416.548283671423,208.274141835712,5115,0,527.626049884276
"1...884",2,270,75,"pursuiter",416.548283671423,208.274141835712,420,0,594.010090207151
"1...885",3,270,75,"pursuiter",416.548283671423,208.274141835712,765,0,562.997688158174
"1...886",4,270,75,"pursuiter",416.548283671423,208.274141835712,1110,0,552.095159463415
"1...887",5,270,75,"pursuiter",416.548283671423,208.274141835712,1455,0,547.871827289782
"1...888",6,270,75,"pursuiter",416.548283671423,208.274141835712,1800,0,546.175052468098
"1...889",7,270,75,"pursuiter",416.548283671423,208.274141835712,2145,0,545.483399549538
"1...890",8,270,75,"pursuiter",416.548283671423,208.274141835712,2490,0,545.199798886632
"1...891",9,270,75,"pursuiter",416.548283671423,208.274141835712,2835,0,545.083232832064
"1...892",10,270,75,"pursuiter",416.548283671423,208.274141835712,3180,0,545.035274231082
"1...893",11,270,75,"pursuiter",416.548283671423,208.274141835712,3525,0,545.015534665387
"1...894",12,270,75,"pursuiter",416.548283671423,208.274141835712,3870,0,545.007408579795
"1...895",13,270,75,"pursuiter",416.548283671423,208.274141835712,4215,0,545.004063125331
"1...896",14,270,75,"pursuiter",416.548283671423,208.274141835712,4560,0,545.002685785281
"1...897",15,270,75,"pursuiter",416.548283671423,208.274141835712,4905,0,545.002118720988
"1...898",16,270,75,"pursuiter",416.548283671423,208.274141835712,5250,0,545.001885253981
"1...899",2,300,75,"pursuiter",416.548283671423,208.274141835712,450,0,602.165790680338
"1...900",3,300,75,"pursuiter",416.548283671423,208.274141835712,825,0,574.774643435558
"1...901",4,300,75,"pursuiter",416.548283671423,208.274141835712,1200,0,565.815348787974
"1...902",5,300,75,"pursuiter",416.548283671423,208.274141835712,1575,0,562.624787016386
"1...903",6,300,75,"pursuiter",416.548283671423,208.274141835712,1950,0,561.45460125547
"1...904",7,300,75,"pursuiter",416.548283671423,208.274141835712,2325,0,561.020799493686
"1...905",8,300,75,"pursuiter",416.548283671423,208.274141835712,2700,0,560.859346761538
"1...906",9,300,75,"pursuiter",416.548283671423,208.274141835712,3075,0,560.799168734538
"1...907",10,300,75,"pursuiter",416.548283671423,208.274141835712,3450,0,560.776726383402
"1...908",11,300,75,"pursuiter",416.548283671423,208.274141835712,3825,0,560.768355188515
"1...909",12,300,75,"pursuiter",416.548283671423,208.274141835712,4200,0,560.765232421144
"1...910",13,300,75,"pursuiter",416.548283671423,208.274141835712,4575,0,560.764067479547
"1...911",14,300,75,"pursuiter",416.548283671423,208.274141835712,4950,0,560.763632896004
"1...912",15,300,75,"pursuiter",416.548283671423,208.274141835712,5325,0,560.763470773196
"1...913",2,30,90,"pursuiter",416.548283671423,208.274141835712,210,0,483.55569487372
"1...914",3,30,90,"pursuiter",416.548283671423,208.274141835712,330,0,430.231994249787
"1...915",4,30,90,"pursuiter",416.548283671423,208.274141835712,450,0,403.769188101704
"1...916",5,30,90,"pursuiter",416.548283671423,208.274141835712,570,0,388.015852289306
"1...917",6,30,90,"pursuiter",416.548283671423,208.274141835712,690,0,377.607052374838
"1...918",7,30,90,"pursuiter",416.548283671423,208.274141835712,810,0,370.248042679392
"1...919",8,30,90,"pursuiter",416.548283671423,208.274141835712,930,0,364.792860165969
"1...920",9,30,90,"pursuiter",416.548283671423,208.274141835712,1050,0,360.605364830107
"1...921",10,30,90,"pursuiter",416.548283671423,208.274141835712,1170,0,357.304062628022
"1...922",11,30,90,"pursuiter",416.548283671423,208.274141835712,1290,0,354.646250369946
"1...923",12,30,90,"pursuiter",416.548283671423,208.274141835712,1410,0,352.470139620516
"1...924",13,30,90,"pursuiter",416.548283671423,208.274141835712,1530,0,350.663714647787
"1...925",14,30,90,"pursuiter",416.548283671423,208.274141835712,1650,0,349.146947234447
"1...926",15,30,90,"pursuiter",416.548283671423,208.274141835712,1770,0,347.861130702829
"1...927",16,30,90,"pursuiter",416.548283671423,208.274141835712,1890,0,346.762216394953
"1...928",17,30,90,"pursuiter",416.548283671423,208.274141835712,2010,0,345.816503473814
"1...929",18,30,90,"pursuiter",416.548283671423,208.274141835712,2130,0,344.997766293353
"1...930",19,30,90,"pursuiter",416.548283671423,208.274141835712,2250,0,344.285289381378
"1...931",20,30,90,"pursuiter",416.548283671423,208.274141835712,2370,0,343.662492176396
"1...932",2,60,90,"pursuiter",416.548283671423,208.274141835712,240,0,491.847960946442
"1...933",3,60,90,"pursuiter",416.548283671423,208.274141835712,390,0,441.72838019072
"1...934",4,60,90,"pursuiter",416.548283671423,208.274141835712,540,0,417.208719042498
"1...935",5,60,90,"pursuiter",416.548283671423,208.274141835712,690,0,402.887853428905
"1...936",6,60,90,"pursuiter",416.548283671423,208.274141835712,840,0,393.647353352986
"1...937",7,60,90,"pursuiter",416.548283671423,208.274141835712,990,0,387.296320119472
"1...938",8,60,90,"pursuiter",416.548283671423,208.274141835712,1140,0,382.739587844889
"1...939",9,60,90,"pursuiter",416.548283671423,208.274141835712,1290,0,379.368506839879
"1...940",10,60,90,"pursuiter",416.548283671423,208.274141835712,1440,0,376.817629084704
"1...941",11,60,90,"pursuiter",416.548283671423,208.274141835712,1590,0,374.854228697795
"1...942",12,60,90,"pursuiter",416.548283671423,208.274141835712,1740,0,373.323100010154
"1...943",13,60,90,"pursuiter",416.548283671423,208.274141835712,1890,0,372.116841523168
"1...944",14,60,90,"pursuiter",416.548283671423,208.274141835712,2040,0,371.158871116341
"1...945",15,60,90,"pursuiter",416.548283671423,208.274141835712,2190,0,370.393225819772
"1...946",16,60,90,"pursuiter",416.548283671423,208.274141835712,2340,0,369.778175463814
"1...947",17,60,90,"pursuiter",416.548283671423,208.274141835712,2490,0,369.282078953499
"1...948",18,60,90,"pursuiter",416.548283671423,208.274141835712,2640,0,368.880611125299
"1...949",19,60,90,"pursuiter",416.548283671423,208.274141835712,2790,0,368.554855856454
"1...950",20,60,90,"pursuiter",416.548283671423,208.274141835712,2940,0,368.289963147656
"1...951",2,90,90,"pursuiter",416.548283671423,208.274141835712,270,0,500.064797248831
"1...952",3,90,90,"pursuiter",416.548283671423,208.274141835712,450,0,453.367522496895
"1...953",4,90,90,"pursuiter",416.548283671423,208.274141835712,630,0,431.055431227961
"1...954",5,90,90,"pursuiter",416.548283671423,208.274141835712,810,0,418.423794034209
"1...955",6,90,90,"pursuiter",416.548283671423,208.274141835712,990,0,410.579714849869
"1...956",7,90,90,"pursuiter",416.548283671423,208.274141835712,1170,0,405.425948351273
"1...957",8,90,90,"pursuiter",416.548283671423,208.274141835712,1350,0,401.913189744637
"1...958",9,90,90,"pursuiter",416.548283671423,208.274141835712,1530,0,399.458632291393
"1...959",10,90,90,"pursuiter",416.548283671423,208.274141835712,1710,0,397.713544776002
"1...960",11,90,90,"pursuiter",416.548283671423,208.274141835712,1890,0,396.45753335716
"1...961",12,90,90,"pursuiter",416.548283671423,208.274141835712,2070,0,395.545519844724
"1...962",13,90,90,"pursuiter",416.548283671423,208.274141835712,2250,0,394.879039143772
"1...963",14,90,90,"pursuiter",416.548283671423,208.274141835712,2430,0,394.389708187197
"1...964",15,90,90,"pursuiter",416.548283671423,208.274141835712,2610,0,394.029207221474
"1...965",16,90,90,"pursuiter",416.548283671423,208.274141835712,2790,0,393.762946942011
"1...966",17,90,90,"pursuiter",416.548283671423,208.274141835712,2970,0,393.56592449414
"1...967",18,90,90,"pursuiter",416.548283671423,208.274141835712,3150,0,393.419934261746
"1...968",19,90,90,"pursuiter",416.548283671423,208.274141835712,3330,0,393.311647471109
"1...969",20,90,90,"pursuiter",416.548283671423,208.274141835712,3510,0,393.231265962572
"1...970",2,120,90,"pursuiter",416.548283671423,208.274141835712,300,0,508.167982941232
"1...971",3,120,90,"pursuiter",416.548283671423,208.274141835712,510,0,465.031168172483
"1...972",4,120,90,"pursuiter",416.548283671423,208.274141835712,720,0,445.079746783275
"1...973",5,120,90,"pursuiter",416.548283671423,208.274141835712,930,0,434.252861497358
"1...974",6,120,90,"pursuiter",416.548283671423,208.274141835712,1140,0,427.865595622547
"1...975",7,120,90,"pursuiter",416.548283671423,208.274141835712,1350,0,423.910451286365
"1...976",8,120,90,"pursuiter",416.548283671423,208.274141835712,1560,0,421.387464272864
"1...977",9,120,90,"pursuiter",416.548283671423,208.274141835712,1770,0,419.747419899623
"1...978",10,120,90,"pursuiter",416.548283671423,208.274141835712,1980,0,418.668222071676
"1...979",11,120,90,"pursuiter",416.548283671423,208.274141835712,2190,0,417.95235894116
"1...980",12,120,90,"pursuiter",416.548283671423,208.274141835712,2400,0,417.474976445145
"1...981",13,120,90,"pursuiter",416.548283671423,208.274141835712,2610,0,417.155498816951
"1...982",14,120,90,"pursuiter",416.548283671423,208.274141835712,2820,0,416.941188674992
"1...983",15,120,90,"pursuiter",416.548283671423,208.274141835712,3030,0,416.797197944951
"1...984",16,120,90,"pursuiter",416.548283671423,208.274141835712,3240,0,416.700350200875
"1...985",17,120,90,"pursuiter",416.548283671423,208.274141835712,3450,0,416.635163957503
"1...986",18,120,90,"pursuiter",416.548283671423,208.274141835712,3660,0,416.591267242847
"1...987",19,120,90,"pursuiter",416.548283671423,208.274141835712,3870,0,416.561697385517
"1...988",20,120,90,"pursuiter",416.548283671423,208.274141835712,4080,0,416.541774074453
"1...989",2,150,90,"pursuiter",416.548283671423,208.274141835712,330,0,516.121430150923
"1...990",3,150,90,"pursuiter",416.548283671423,208.274141835712,570,0,476.604819669567
"1...991",4,150,90,"pursuiter",416.548283671423,208.274141835712,810,0,459.05958665277
"1...992",5,150,90,"pursuiter",416.548283671423,208.274141835712,1050,0,450.024291613422
"1...993",6,150,90,"pursuiter",416.548283671423,208.274141835712,1290,0,445.015901126783
"1...994",7,150,90,"pursuiter",416.548283671423,208.274141835712,1530,0,442.125983637879
"1...995",8,150,90,"pursuiter",416.548283671423,208.274141835712,1770,0,440.419723102936
"1...996",9,150,90,"pursuiter",416.548283671423,208.274141835712,2010,0,439.39862950573
"1...997",10,150,90,"pursuiter",416.548283671423,208.274141835712,2250,0,438.782625853026
"1...998",11,150,90,"pursuiter",416.548283671423,208.274141835712,2490,0,438.409197205386
"1...999",12,150,90,"pursuiter",416.548283671423,208.274141835712,2730,0,438.182154366753
"1...1000",13,150,90,"pursuiter",416.548283671423,208.274141835712,2970,0,438.043866767567
"1...1001",14,150,90,"pursuiter",416.548283671423,208.274141835712,3210,0,437.959546749054
"1...1002",15,150,90,"pursuiter",416.548283671423,208.274141835712,3450,0,437.90809905614
"1...1003",16,150,90,"pursuiter",416.548283671423,208.274141835712,3690,0,437.876695656523
"1...1004",17,150,90,"pursuiter",416.548283671423,208.274141835712,3930,0,437.857522457793
"1...1005",18,150,90,"pursuiter",416.548283671423,208.274141835712,4170,0,437.845814587662
"1...1006",19,150,90,"pursuiter",416.548283671423,208.274141835712,4410,0,437.838664667991
"1...1007",20,150,90,"pursuiter",416.548283671423,208.274141835712,4650,0,437.834298013585
"1...1008",2,180,90,"pursuiter",416.548283671423,208.274141835712,360,0,523.891792872438
"1...1009",3,180,90,"pursuiter",416.548283671423,208.274141835712,630,0,487.982020852976
"1...1010",4,180,90,"pursuiter",416.548283671423,208.274141835712,900,0,472.793875952698
"1...1011",5,180,90,"pursuiter",416.548283671423,208.274141835712,1170,0,465.436316056314
"1...1012",6,180,90,"pursuiter",416.548283671423,208.274141835712,1440,0,461.638648340463
"1...1013",7,180,90,"pursuiter",416.548283671423,208.274141835712,1710,0,459.614212640374
"1...1014",8,180,90,"pursuiter",416.548283671423,208.274141835712,1980,0,458.516471686809
"1...1015",9,180,90,"pursuiter",416.548283671423,208.274141835712,2250,0,457.915716581437
"1...1016",10,180,90,"pursuiter",416.548283671423,208.274141835712,2520,0,457.585285792323
"1...1017",11,180,90,"pursuiter",416.548283671423,208.274141835712,2790,0,457.403037180663
"1...1018",12,180,90,"pursuiter",416.548283671423,208.274141835712,3060,0,457.302364930802
"1...1019",13,180,90,"pursuiter",416.548283671423,208.274141835712,3330,0,457.246707804262
"1...1020",14,180,90,"pursuiter",416.548283671423,208.274141835712,3600,0,457.215923184357
