"","Nrep","rest","interval_duration","profil","PAM","rest_power","duration","PC","DR","power_cogganTSS"
"1...631",10,210,30,"all around",391.34815655162,195.67407827581,2190,282.303920311253,1,504.408630144559
"1...632",11,210,30,"all around",391.34815655162,195.67407827581,2430,278.300231237985,1,495.711610976593
"1...633",12,210,30,"all around",391.34815655162,195.67407827581,2670,274.720383223164,1,487.926981454512
"1...634",13,210,30,"all around",391.34815655162,195.67407827581,2910,271.482828631962,1,480.88050192373
"1...635",14,210,30,"all around",391.34815655162,195.67407827581,3150,268.527467992241,1,474.443479995195
"1...636",15,210,30,"all around",391.34815655162,195.67407827581,3390,265.808751937894,1,468.518196573884
"1...637",16,210,30,"all around",391.34815655162,195.67407827581,3630,263.291342995547,1,463.028716803499
"1...638",17,210,30,"all around",391.34815655162,195.67407827581,3870,260.947278699923,1,457.914867556241
"1...639",18,210,30,"all around",391.34815655162,195.67407827581,4110,258.754054194785,1,453.12815879818
"1...640",19,210,30,"all around",391.34815655162,195.67407827581,4350,256.693289097844,1,448.628942719825
"1...641",20,210,30,"all around",391.34815655162,195.67407827581,4590,254.749777582928,1,444.384386238521
"1...642",2,225,30,"all around",391.34815655162,195.67407827581,285,393.525381448276,1,749.591377265076
"1...643",3,225,30,"all around",391.34815655162,195.67407827581,540,347.859688912672,1,654.187396047245
"1...644",4,225,30,"all around",391.34815655162,195.67407827581,795,326.382067881761,1,608.114638084312
"1...645",5,225,30,"all around",391.34815655162,195.67407827581,1050,312.992325275757,1,579.077842003242
"1...646",6,225,30,"all around",391.34815655162,195.67407827581,1305,303.351924246465,1,558.038269890587
"1...647",7,225,30,"all around",391.34815655162,195.67407827581,1560,295.842084295596,1,541.579707991656
"1...648",8,225,30,"all around",391.34815655162,195.67407827581,1815,289.697242600928,1,528.072800222497
"1...649",9,225,30,"all around",391.34815655162,195.67407827581,2070,284.498731719851,1,516.620955511686
"1...650",10,225,30,"all around",391.34815655162,195.67407827581,2325,279.993872631653,1,506.680453653885
"1...651",11,225,30,"all around",391.34815655162,195.67407827581,2580,276.018893824745,1,497.897531781512
"1...652",12,225,30,"all around",391.34815655162,195.67407827581,2835,272.461764590411,1,490.02942800116
"1...653",13,225,30,"all around",391.34815655162,195.67407827581,3090,269.242544790374,1,482.902460602392
"1...654",14,225,30,"all around",391.34815655162,195.67407827581,3345,266.302226376075,1,476.388138461515
"1...655",15,225,30,"all around",391.34815655162,195.67407827581,3600,263.596024811782,1,470.388754576164
"1...656",16,225,30,"all around",391.34815655162,195.67407827581,3855,261.089153109349,1,464.828286851825
"1...657",17,225,30,"all around",391.34815655162,195.67407827581,4110,258.754054194785,1,459.64642502548
"1...658",18,225,30,"all around",391.34815655162,195.67407827581,4365,256.568527738716,1,454.794519655029
"1...659",19,225,30,"all around",391.34815655162,195.67407827581,4620,254.514426126966,1,450.232756754737
"1...660",20,225,30,"all around",391.34815655162,195.67407827581,4875,252.576724202025,1,445.928138916185
"1...661",2,240,30,"all around",391.34815655162,195.67407827581,300,391.34815655162,1,755.618889015069
"1...662",3,240,30,"all around",391.34815655162,195.67407827581,570,344.601750527811,1,656.233205008023
"1...663",4,240,30,"all around",391.34815655162,195.67407827581,840,323.619642691391,1,610.514575043452
"1...664",5,240,30,"all around",391.34815655162,195.67407827581,1110,310.468980869284,1,581.540028603318
"1...665",6,240,30,"all around",391.34815655162,195.67407827581,1380,300.965975797578,1,560.466028947957
"1...666",7,240,30,"all around",391.34815655162,195.67407827581,1650,293.543855713376,1,543.93648645267
"1...667",8,240,30,"all around",391.34815655162,195.67407827581,1920,287.45911326354,1,530.344758057975
"1...668",9,240,30,"all around",391.34815655162,195.67407827581,2190,282.303920311253,1,518.803903383728
"1...669",10,240,30,"all around",391.34815655162,195.67407827581,2460,277.831501301363,1,508.774574336998
"1...670",11,240,30,"all around",391.34815655162,195.67407827581,2730,273.881553883896,1,499.905027427254
"1...671",12,240,30,"all around",391.34815655162,195.67407827581,3000,270.344209155305,1,491.953399436435
"1...672",13,240,30,"all around",391.34815655162,195.67407827581,3270,267.140938517176,1,484.746350268097
"1...673",14,240,30,"all around",391.34815655162,195.67407827581,3540,264.213691379677,1,478.155447609882
"1...674",15,240,30,"all around",391.34815655162,195.67407827581,3810,261.518353580144,1,472.082900146533
"1...675",16,240,30,"all around",391.34815655162,195.67407827581,4080,259.020620249152,1,466.45253182217
"1...676",17,240,30,"all around",391.34815655162,195.67407827581,4350,256.693289097844,1,461.203848197947
"1...677",18,240,30,"all around",391.34815655162,195.67407827581,4620,254.514426126966,1,456.28800675341
"1...678",19,240,30,"all around",391.34815655162,195.67407827581,4890,252.466087163673,1,451.665002929341
"1...679",20,240,30,"all around",391.34815655162,195.67407827581,5160,250.533404860309,1,447.301657141754
"1...680",2,255,30,"all around",391.34815655162,195.67407827581,315,387.025216289782,1,756.217371321878
"1...681",3,255,30,"all around",391.34815655162,195.67407827581,600,341.59673333692,1,658.240825087764
"1...682",4,255,30,"all around",391.34815655162,195.67407827581,885,321.056296872459,1,612.813956970992
"1...683",5,255,30,"all around",391.34815655162,195.67407827581,1170,308.117800601508,1,583.873118903149
"1...684",6,255,30,"all around",391.34815655162,195.67407827581,1455,298.736378992287,1,562.749915479727
"1...685",7,255,30,"all around",391.34815655162,195.67407827581,1740,291.391719305288,1,546.141277692436
"1...686",8,255,30,"all around",391.34815655162,195.67407827581,2025,285.35995573084,1,532.460215261423
"1...687",9,255,30,"all around",391.34815655162,195.67407827581,2310,280.242892041825,1,520.827936691382
"1...688",10,255,30,"all around",391.34815655162,195.67407827581,2595,275.798989731947,1,510.708657705872
"1...689",11,255,30,"all around",391.34815655162,195.67407827581,2880,271.871019779057,1,501.752188264818
"1...690",12,255,30,"all around",391.34815655162,195.67407827581,3165,268.351026202826,1,493.717280714083
"1...691",13,255,30,"all around",391.34815655162,195.67407827581,3450,265.161728179509,1,486.430757254391
"1...692",14,255,30,"all around",391.34815655162,195.67407827581,3735,262.245920735999,1,479.76412697136
"1...693",15,255,30,"all around",391.34815655162,195.67407827581,4020,259.560081295255,1,473.619435260774
"1...694",16,255,30,"all around",391.34815655162,195.67407827581,4305,257.070330127555,1,467.920297808913
"1...695",17,255,30,"all around",391.34815655162,195.67407827581,4590,254.749777582928,1,462.605998003859
"1...696",18,255,30,"all around",391.34815655162,195.67407827581,4875,252.576724202025,1,457.627473275111
"1...697",19,255,30,"all around",391.34815655162,195.67407827581,5160,250.533404860309,1,452.944509130932
"1...698",2,270,30,"all around",391.34815655162,195.67407827581,330,383.048375773955,1,756.925236244174
"1...699",3,270,30,"all around",391.34815655162,195.67407827581,630,338.811105362,1,660.205549163817
"1...700",4,270,30,"all around",391.34815655162,195.67407827581,930,318.666472674985,1,615.017124375125
"1...701",5,270,30,"all around",391.34815655162,195.67407827581,1230,305.917336496732,1,586.086009834264
"1...702",6,270,30,"all around",391.34815655162,195.67407827581,1530,296.644143424314,1,564.901419835448
"1...703",7,270,30,"all around",391.34815655162,195.67407827581,1830,289.368298721949,1,548.207166121936
"1...704",8,270,30,"all around",391.34815655162,195.67407827581,2130,283.383524260857,1,534.433285565735
"1...705",9,270,30,"all around",391.34815655162,195.67407827581,2430,278.300231237985,1,522.707854713948
"1...706",10,270,30,"all around",391.34815655162,195.67407827581,2730,273.881553883896,1,512.497967446106
"1...707",11,270,30,"all around",391.34815655162,195.67407827581,3030,269.973001852112,1,503.454593994131
"1...708",12,270,30,"all around",391.34815655162,195.67407827581,3330,266.468321945917,1,495.336864620215
"1...709",13,270,30,"all around",391.34815655162,195.67407827581,3630,263.291342995547,1,487.971614131867
"1...710",14,270,30,"all around",391.34815655162,195.67407827581,3930,260.38561140581,1,481.230195578105
"1...711",15,270,30,"all around",391.34815655162,195.67407827581,4230,257.708129853907,1,475.014425951935
"1...712",16,270,30,"all around",391.34815655162,195.67407827581,4530,255.225395814848,1,469.247668237415
"1...713",17,270,30,"all around",391.34815655162,195.67407827581,4830,252.910796844977,1,463.868952799042
"1...714",18,270,30,"all around",391.34815655162,195.67407827581,5130,250.742841315199,1,458.82897532074
"1...715",2,285,30,"all around",391.34815655162,195.67407827581,345,379.373269944331,1,757.7210662783
"1...716",3,285,30,"all around",391.34815655162,195.67407827581,660,336.217270532291,1,662.124410298615
"1...717",4,285,30,"all around",391.34815655162,195.67407827581,975,316.429076758045,1,617.128574471008
"1...718",5,285,30,"all around",391.34815655162,195.67407827581,1290,303.849824784867,1,588.186908833669
"1...719",6,285,30,"all around",391.34815655162,195.67407827581,1605,294.673488915427,1,566.930839275263
"1...720",7,285,30,"all around",391.34815655162,195.67407827581,1920,287.45911326354,1,550.145720263344
"1...721",8,285,30,"all around",391.34815655162,195.67407827581,2235,281.516246699029,1,536.276348938
"1...722",9,285,30,"all around",391.34815655162,195.67407827581,2550,276.463031787886,1,524.45657040917
"1...723",10,285,30,"all around",391.34815655162,195.67407827581,2865,272.066793840119,1,514.155771259446
"1...724",11,285,30,"all around",391.34815655162,195.67407827581,3180,268.175495966699,1,505.025748030639
"1...725",12,285,30,"all around",391.34815655162,195.67407827581,3495,264.684408871062,1,496.82580813252
"1...726",13,285,30,"all around",391.34815655162,195.67407827581,3810,261.518353580144,1,489.382673242483
"1...727",14,285,30,"all around",391.34815655162,195.67407827581,4125,258.62154780685,1,482.567459040209
"1...728",15,285,30,"all around",391.34815655162,195.67407827581,4440,255.951463168078,1,476.281700139059
"1...729",16,285,30,"all around",391.34815655162,195.67407827581,4755,253.474933675699,1,470.44847026638
"1...730",17,285,30,"all around",391.34815655162,195.67407827581,5070,251.165594050522,1,465.006521617154
"1...731",18,285,30,"all around",391.34815655162,195.67407827581,5385,249.002137860831,1,459.906290631355
"1...732",2,300,30,"all around",391.34815655162,195.67407827581,360,375.96298129018,1,758.587488920071
"1...733",3,300,30,"all around",391.34815655162,195.67407827581,690,333.792289806829,1,663.995697489835
"1...734",4,300,30,"all around",391.34815655162,195.67407827581,1020,314.326522119188,1,619.152802663308
"1...735",5,300,30,"all around",391.34815655162,195.67407827581,1350,301.900402607171,1,590.183358243118
"1...736",6,300,30,"all around",391.34815655162,195.67407827581,1680,292.811169972334,1,568.847414727308
"1...737",7,300,30,"all around",391.34815655162,195.67407827581,2010,285.651974536777,1,551.967203417243
"1...738",8,300,30,"all around",391.34815655162,195.67407827581,2340,279.746672452911,1,538.000313357043
"1...739",9,300,30,"all around",391.34815655162,195.67407827581,2670,274.720383223164,1,526.085408868079
"1...740",10,300,30,"all around",391.34815655162,195.67407827581,3000,270.344209155305,1,515.693666383671
"1...741",11,300,30,"all around",391.34815655162,195.67407827581,3330,266.468321945917,1,506.477423426316
"1...742",12,300,30,"all around",391.34815655162,195.67407827581,3660,262.989362790223,1,498.195993970307
"1...743",13,300,30,"all around",391.34815655162,195.67407827581,3990,259.833044276887,1,490.675880369109
"1...744",14,300,30,"all around",391.34815655162,195.67407827581,4320,256.944186881002,1,483.787892695892
"1...745",15,300,30,"all around",391.34815655162,195.67407827581,4650,254.280682984607,1,477.433238236346
"1...746",16,300,30,"all around",391.34815655162,195.67407827581,4980,251.809668369641,1,471.534671282241
"1...747",17,300,30,"all around",391.34815655162,195.67407827581,5310,249.504999254004,1,466.030645307319
"1...748",2,15,45,"all around",391.34815655162,195.67407827581,105,469.888653643313,1,520.061083232161
"1...749",3,15,45,"all around",391.34815655162,195.67407827581,165,425.387873791608,1,475.906237991087
"1...750",4,15,45,"all around",391.34815655162,195.67407827581,225,405.152165635096,1,454.745780724006
"1...751",5,15,45,"all around",391.34815655162,195.67407827581,285,393.525381448276,1,442.303519428991
"1...752",6,15,45,"all around",391.34815655162,195.67407827581,345,379.373269944331,1,426.18321909924
"1...753",7,15,45,"all around",391.34815655162,195.67407827581,405,367.034159441566,1,411.891044633353
"1...754",8,15,45,"all around",391.34815655162,195.67407827581,465,357.406946900473,1,400.666748994955
"1...755",9,15,45,"all around",391.34815655162,195.67407827581,525,349.596019028179,1,391.513694349805
"1...756",10,15,45,"all around",391.34815655162,195.67407827581,585,343.069879329835,1,383.834975296106
"1...757",11,15,45,"all around",391.34815655162,195.67407827581,645,337.491744093765,1,377.249654705293
"1...758",12,15,45,"all around",391.34815655162,195.67407827581,705,332.636983534989,1,371.502186770188
"1...759",13,15,45,"all around",391.34815655162,195.67407827581,765,328.349463889199,1,366.414097594587
"1...760",14,15,45,"all around",391.34815655162,195.67407827581,825,324.516917762817,1,361.8565336783
"1...761",15,15,45,"all around",391.34815655162,195.67407827581,885,321.056296872459,1,357.733841702141
"1...762",16,15,45,"all around",391.34815655162,195.67407827581,945,317.904670440241,1,353.973315277939
"1...763",17,15,45,"all around",391.34815655162,195.67407827581,1005,315.013355583404,1,350.518554830817
"1...764",18,15,45,"all around",391.34815655162,195.67407827581,1065,312.344009513193,1,347.325030596715
"1...765",19,15,45,"all around",391.34815655162,195.67407827581,1125,309.865954980126,1,344.357036028722
"1...766",20,15,45,"all around",391.34815655162,195.67407827581,1185,307.554304956099,1,341.585545430745
"1...767",2,30,45,"all around",391.34815655162,195.67407827581,120,454.429658979787,1,527.638978694309
"1...768",3,30,45,"all around",391.34815655162,195.67407827581,195,413.680628603618,1,488.335323189129
"1...769",4,30,45,"all around",391.34815655162,195.67407827581,270,395.945195907104,1,470.073162742999
"1...770",5,30,45,"all around",391.34815655162,195.67407827581,345,379.373269944331,1,451.113545756598
"1...771",6,30,45,"all around",391.34815655162,195.67407827581,420,364.416776369712,1,433.260601291781
"1...772",7,30,45,"all around",391.34815655162,195.67407827581,495,353.313608995143,1,419.844656463093
"1...773",8,30,45,"all around",391.34815655162,195.67407827581,570,344.601750527811,1,409.221682478114
"1...774",9,30,45,"all around",391.34815655162,195.67407827581,645,337.491744093765,1,400.489881955001
"1...775",10,30,45,"all around",391.34815655162,195.67407827581,720,331.516921610067,1,393.109836701782
"1...776",11,30,45,"all around",391.34815655162,195.67407827581,795,326.382067881761,1,386.737095293747
"1...777",12,30,45,"all around",391.34815655162,195.67407827581,870,321.890305809097,1,381.140167469043
"1...778",13,30,45,"all around",391.34815655162,195.67407827581,945,317.904670440241,1,376.156956020494
"1...779",14,30,45,"all around",391.34815655162,195.67407827581,1020,314.326522119188,1,371.670064113073
"1...780",15,30,45,"all around",391.34815655162,195.67407827581,1095,311.082744104849,1,367.592042150511
"1...781",16,30,45,"all around",391.34815655162,195.67407827581,1170,308.117800601508,1,363.856177421798
"1...782",17,30,45,"all around",391.34815655162,195.67407827581,1245,305.388619331931,1,360.410526473177
"1...783",18,30,45,"all around",391.34815655162,195.67407827581,1320,302.861185270667,1,357.213923451439
"1...784",19,30,45,"all around",391.34815655162,195.67407827581,1395,300.508208739149,1,354.233235458572
"1...785",20,30,45,"all around",391.34815655162,195.67407827581,1470,298.307489305837,1,351.441429237246
"1...786",2,45,45,"all around",391.34815655162,195.67407827581,135,442.509761673263,1,533.033829497636
"1...787",3,45,45,"all around",391.34815655162,195.67407827581,225,405.152165635096,1,497.894097021295
"1...788",4,45,45,"all around",391.34815655162,195.67407827581,315,387.025216289782,1,478.83692959257
"1...789",5,45,45,"all around",391.34815655162,195.67407827581,405,367.034159441566,1,454.730358968975
"1...790",6,45,45,"all around",391.34815655162,195.67407827581,495,353.313608995143,1,437.83767614619
"1...791",7,45,45,"all around",391.34815655162,195.67407827581,585,343.069879329835,1,425.039472919783
"1...792",8,45,45,"all around",391.34815655162,195.67407827581,675,334.984953164426,1,414.826555162745
"1...793",9,45,45,"all around",391.34815655162,195.67407827581,765,328.349463889199,1,406.371960786493
"1...794",10,45,45,"all around",391.34815655162,195.67407827581,855,322.744440637665,1,399.180490926085
"1...795",11,45,45,"all around",391.34815655162,195.67407827581,945,317.904670440241,1,392.935180480493
"1...796",12,45,45,"all around",391.34815655162,195.67407827581,1035,313.65300834434,1,387.422349356699
"1...797",13,45,45,"all around",391.34815655162,195.67407827581,1125,309.865954980126,1,382.491845339759
"1...798",14,45,45,"all around",391.34815655162,195.67407827581,1215,306.454349143769,1,378.034517700959
"1...799",15,45,45,"all around",391.34815655162,195.67407827581,1305,303.351924246465,1,373.968750397784
"1...800",16,45,45,"all around",391.34815655162,195.67407827581,1395,300.508208739149,1,370.232044669218
"1...801",17,45,45,"all around",391.34815655162,195.67407827581,1485,297.883948836999,1,366.775556280055
"1...802",18,45,45,"all around",391.34815655162,195.67407827581,1575,295.448058908098,1,363.560434498843
"1...803",19,45,45,"all around",391.34815655162,195.67407827581,1665,293.175531194878,1,360.55529939748
"1...804",20,45,45,"all around",391.34815655162,195.67407827581,1755,291.045967170396,1,357.73446080914
"1...805",2,60,45,"all around",391.34815655162,195.67407827581,150,433.059756188744,1,538.4959666274
"1...806",3,60,45,"all around",391.34815655162,195.67407827581,255,398.650858266037,1,507.040988696116
"1...807",4,60,45,"all around",391.34815655162,195.67407827581,360,375.96298129018,1,481.38311039655
"1...808",5,60,45,"all around",391.34815655162,195.67407827581,465,357.406946900473,1,458.45845003757
"1...809",6,60,45,"all around",391.34815655162,195.67407827581,570,344.601750527811,1,442.25792172483
"1...810",7,60,45,"all around",391.34815655162,195.67407827581,675,334.984953164426,1,429.884637898566
"1...811",8,60,45,"all around",391.34815655162,195.67407827581,780,327.352332351524,1,419.939182737376
"1...812",9,60,45,"all around",391.34815655162,195.67407827581,885,321.056296872459,1,411.653761153407
"1...813",10,60,45,"all around",391.34815655162,195.67407827581,990,315.71402516351,1,404.567335018755
"1...814",11,60,45,"all around",391.34815655162,195.67407827581,1095,311.082744104849,1,398.383769388804
"1...815",12,60,45,"all around",391.34815655162,195.67407827581,1200,306.99991531882,1,392.90265685255
"1...816",13,60,45,"all around",391.34815655162,195.67407827581,1305,303.351924246465,1,387.982611773581
"1...817",14,60,45,"all around",391.34815655162,195.67407827581,1410,300.056519562784,1,383.520448498702
"1...818",15,60,45,"all around",391.34815655162,195.67407827581,1515,297.052399297544,1,379.438712048378
"1...819",16,60,45,"all around",391.34815655162,195.67407827581,1620,294.292743713175,1,375.677867842702
"1...820",17,60,45,"all around",391.34815655162,195.67407827581,1725,291.741040423896,1,372.191221147691
"1...821",18,60,45,"all around",391.34815655162,195.67407827581,1830,289.368298721949,1,368.941503774724
"1...822",19,60,45,"all around",391.34815655162,195.67407827581,1935,287.151137085109,1,365.898516074599
"1...823",20,60,45,"all around",391.34815655162,195.67407827581,2040,285.070437125241,1,363.037457865843
"1...824",2,75,45,"all around",391.34815655162,195.67407827581,165,425.387873791608,1,543.969030151115
"1...825",3,75,45,"all around",391.34815655162,195.67407827581,285,393.525381448276,1,515.771636265628
"1...826",4,75,45,"all around",391.34815655162,195.67407827581,405,367.034159441566,1,484.146856106351
"1...827",5,75,45,"all around",391.34815655162,195.67407827581,525,349.596019028179,1,462.130145756925
"1...828",6,75,45,"all around",391.34815655162,195.67407827581,645,337.491744093765,1,446.43722256642
"1...829",7,75,45,"all around",391.34815655162,195.67407827581,765,328.349463889199,1,434.359693282077
"1...830",8,75,45,"all around",391.34815655162,195.67407827581,885,321.056296872459,1,424.588251590772
"1...831",9,75,45,"all around",391.34815655162,195.67407827581,1005,315.013355583404,1,416.402530459792
"1...832",10,75,45,"all around",391.34815655162,195.67407827581,1125,309.865954980126,1,409.368359030805
"1...833",11,75,45,"all around",391.34815655162,195.67407827581,1245,305.388619331931,1,403.205718891539
"1...834",12,75,45,"all around",391.34815655162,195.67407827581,1365,301.429983872184,1,397.724319491338
"1...835",13,75,45,"all around",391.34815655162,195.67407827581,1485,297.883948836999,1,392.789362866658
"1...836",14,75,45,"all around",391.34815655162,195.67407827581,1605,294.673488915427,1,388.302083364194
"1...837",15,75,45,"all around",391.34815655162,195.67407827581,1725,291.741040423896,1,384.188065767302
"1...838",16,75,45,"all around",391.34815655162,195.67407827581,1845,289.042522925235,1,380.389909302333
"1...839",17,75,45,"all around",391.34815655162,195.67407827581,1965,286.543473549887,1,376.862442794159
"1...840",18,75,45,"all around",391.34815655162,195.67407827581,2085,284.216463148817,1,373.569501303431
"1...841",19,75,45,"all around",391.34815655162,195.67407827581,2205,282.039319175049,1,370.481693312275
"1...842",20,75,45,"all around",391.34815655162,195.67407827581,2325,279.993872631653,1,367.574816055484
"1...843",2,90,45,"all around",391.34815655162,195.67407827581,180,419.03340681748,1,549.405106249074
"1...844",3,90,45,"all around",391.34815655162,195.67407827581,315,387.025216289782,1,520.724013906549
"1...845",4,90,45,"all around",391.34815655162,195.67407827581,450,359.61658298379,1,486.980409654657
"1...846",5,90,45,"all around",391.34815655162,195.67407827581,585,343.069879329835,1,465.670541167708
"1...847",6,90,45,"all around",391.34815655162,195.67407827581,720,331.516921610067,1,450.353761472139
"1...848",7,90,45,"all around",391.34815655162,195.67407827581,855,322.744440637665,1,438.482056096305
"1...849",8,90,45,"all around",391.34815655162,195.67407827581,990,315.71402516351,1,428.820790342155
"1...850",9,90,45,"all around",391.34815655162,195.67407827581,1125,309.865954980126,1,420.688123176296
"1...851",10,90,45,"all around",391.34815655162,195.67407827581,1260,304.867950818972,1,413.671348298272
"1...852",11,90,45,"all around",391.34815655162,195.67407827581,1395,300.508208739149,1,407.503131705349
"1...853",12,90,45,"all around",391.34815655162,195.67407827581,1530,296.644143424314,1,402.001032522476
"1...854",13,90,45,"all around",391.34815655162,195.67407827581,1665,293.175531194878,1,397.035292225753
"1...855",14,90,45,"all around",391.34815655162,195.67407827581,1800,290.029416588626,1,392.510477507935
"1...856",15,90,45,"all around",391.34815655162,195.67407827581,1935,287.151137085109,1,388.354430000401
"1...857",16,90,45,"all around",391.34815655162,195.67407827581,2070,284.498731719851,1,384.511307179097
"1...858",17,90,45,"all around",391.34815655162,195.67407827581,2205,282.039319175049,1,380.937030462073
"1...859",18,90,45,"all around",391.34815655162,195.67407827581,2340,279.746672452911,1,377.596210208576
"1...860",19,90,45,"all around",391.34815655162,195.67407827581,2475,277.599547735391,1,374.460009884518
"1...861",20,90,45,"all around",391.34815655162,195.67407827581,2610,275.580503926179,1,371.504626237893
"1...862",2,105,45,"all around",391.34815655162,195.67407827581,195,413.680628603618,1,554.770814174001
"1...863",3,105,45,"all around",391.34815655162,195.67407827581,345,379.373269944331,1,522.364353432783
"1...864",4,105,45,"all around",391.34815655162,195.67407827581,495,353.313608995143,1,489.802783875192
"1...865",5,105,45,"all around",391.34815655162,195.67407827581,645,337.491744093765,1,469.048539590889
"1...866",6,105,45,"all around",391.34815655162,195.67407827581,795,326.382067881761,1,454.011573829622
"1...867",7,105,45,"all around",391.34815655162,195.67407827581,945,317.904670440241,1,442.28110053879
"1...868",8,105,45,"all around",391.34815655162,195.67407827581,1095,311.082744104849,1,432.684953643344
"1...869",9,105,45,"all around",391.34815655162,195.67407827581,1245,305.388619331931,1,424.572960513569
"1...870",10,105,45,"all around",391.34815655162,195.67407827581,1395,300.508208739149,1,417.549790837619
"1...871",11,105,45,"all around",391.34815655162,195.67407827581,1545,296.240742751514,1,411.358232165544
"1...872",12,105,45,"all around",391.34815655162,195.67407827581,1695,292.450688191508,1,405.82201829249
"1...873",13,105,45,"all around",391.34815655162,195.67407827581,1845,289.042522925235,1,400.81529645626
"1...874",14,105,45,"all around",391.34815655162,195.67407827581,1995,285.946537108944,1,396.245175413897
"1...875",15,105,45,"all around",391.34815655162,195.67407827581,2145,283.110375283322,1,392.041188702565
"1...876",16,105,45,"all around",391.34815655162,195.67407827581,2295,280.493757756169,1,388.148639349008
"1...877",17,105,45,"all around",391.34815655162,195.67407827581,2445,278.065055023739,1,384.524234159191
"1...878",18,105,45,"all around",391.34815655162,195.67407827581,2595,275.798989731947,1,381.133126320343
"1...879",19,105,45,"all around",391.34815655162,195.67407827581,2745,273.675050409448,1,377.946855797909
"1...880",20,105,45,"all around",391.34815655162,195.67407827581,2895,271.676369010843,1,374.941880047275
"1...881",2,120,45,"all around",391.34815655162,195.67407827581,210,409.107135026963,1,560.045193228325
"1...882",3,120,45,"all around",391.34815655162,195.67407827581,375,372.786525388158,1,524.148680813027
"1...883",4,120,45,"all around",391.34815655162,195.67407827581,540,347.859688912672,1,492.569233108617
"1...884",5,120,45,"all around",391.34815655162,195.67407827581,705,332.636983534989,1,472.254566208703
"1...885",6,120,45,"all around",391.34815655162,195.67407827581,870,321.890305809097,1,457.425144243765
"1...886",7,120,45,"all around",391.34815655162,195.67407827581,1035,313.65300834434,1,445.788320159083
"1...887",8,120,45,"all around",391.34815655162,195.67407827581,1200,306.99991531882,1,436.224650841049
"1...888",9,120,45,"all around",391.34815655162,195.67407827581,1365,301.429983872184,1,428.110264285
"1...889",10,120,45,"all around",391.34815655162,195.67407827581,1530,296.644143424314,1,421.06405085694
"1...890",11,120,45,"all around",391.34815655162,195.67407827581,1695,292.450688191508,1,414.836963210817
"1...891",12,120,45,"all around",391.34815655162,195.67407827581,1860,288.719854934977,1,409.257642447868
"1...892",13,120,45,"all around",391.34815655162,195.67407827581,2025,285.35995573084,1,404.203290277741
"1...893",14,120,45,"all around",391.34815655162,195.67407827581,2190,282.303920311253,1,399.582968067481
"1...894",15,120,45,"all around",391.34815655162,195.67407827581,2355,279.501265021272,1,395.327482454559
"1...895",16,120,45,"all around",391.34815655162,195.67407827581,2520,276.913071395265,1,391.382977815181
"1...896",17,120,45,"all around",391.34815655162,195.67407827581,2685,274.508721562958,1,387.706721127584
"1...897",18,120,45,"all around",391.34815655162,195.67407827581,2850,272.263704323597,1,384.264238871785
"1...898",19,120,45,"all around",391.34815655162,195.67407827581,3015,270.158098147951,1,381.027318015434
"1...899",20,120,45,"all around",391.34815655162,195.67407827581,3180,268.175495966699,1,377.972576523444
"1...900",2,135,45,"all around",391.34815655162,195.67407827581,225,405.152165635096,1,565.216251849984
"1...901",3,135,45,"all around",391.34815655162,195.67407827581,405,367.034159441566,1,526.013519193951
"1...902",4,135,45,"all around",391.34815655162,195.67407827581,585,343.069879329835,1,495.255492643795
"1...903",5,135,45,"all around",391.34815655162,195.67407827581,765,328.349463889199,1,475.289768409741
"1...904",6,135,45,"all around",391.34815655162,195.67407827581,945,317.904670440241,1,460.612584557255
"1...905",7,135,45,"all around",391.34815655162,195.67407827581,1125,309.865954980126,1,449.03361805362
"1...906",8,135,45,"all around",391.34815655162,195.67407827581,1305,303.351924246465,1,439.478277937508
"1...907",9,135,45,"all around",391.34815655162,195.67407827581,1485,297.883948836999,1,431.344727574796
"1...908",10,135,45,"all around",391.34815655162,195.67407827581,1665,293.175531194878,1,424.263600034865
"1...909",11,135,45,"all around",391.34815655162,195.67407827581,1845,289.042522925235,1,417.992490702282
"1...910",12,135,45,"all around",391.34815655162,195.67407827581,2025,285.35995573084,1,412.363969357707
"1...911",13,135,45,"all around",391.34815655162,195.67407827581,2205,282.039319175049,1,407.257639228844
"1...912",14,135,45,"all around",391.34815655162,195.67407827581,2385,279.015725303811,1,402.58406490054
"1...913",15,135,45,"all around",391.34815655162,195.67407827581,2565,276.240234841487,1,398.275008609994
"1...914",16,135,45,"all around",391.34815655162,195.67407827581,2745,273.675050409448,1,394.277226694698
"1...915",17,135,45,"all around",391.34815655162,195.67407827581,2925,271.290385959817,1,390.54837735465
"1...916",18,135,45,"all around",391.34815655162,195.67407827581,3105,269.062359346984,1,387.054233828113
"1...917",19,135,45,"all around",391.34815655162,195.67407827581,3285,266.971532771741,1,383.766733922298
"1...918",20,135,45,"all around",391.34815655162,195.67407827581,3465,265.001876683383,1,380.662582085606
"1...919",2,150,45,"all around",391.34815655162,195.67407827581,240,401.696731891966,1,570.278029240834
"1...920",3,150,45,"all around",391.34815655162,195.67407827581,435,361.949027382071,1,527.916589561988
"1...921",4,150,45,"all around",391.34815655162,195.67407827581,630,338.811105362,1,497.849201633249
"1...922",5,150,45,"all around",391.34815655162,195.67407827581,825,324.516917762817,1,478.160545206876
