X,Nrep,rest,interval_duration,profil,PAM,rest_power,duration,Wbal_skiba,power_skiba,percent_power_max,percent_PAM,cumul_time
1...3667,16,120,165,time trialist,382.014826073375,191.007413036687,4440,0,365.15749551795,89.40677776123096,95.58725750811902,2640
1...3668,17,120,165,time trialist,382.014826073375,191.007413036687,4725,0,365.156285431504,89.40648147830844,95.58694074385666,2805
1...3669,18,120,165,time trialist,382.014826073375,191.007413036687,5010,0,365.155640657337,89.40632360894698,95.58677196135844,2970
1...3670,19,120,165,time trialist,382.014826073375,191.007413036687,5295,0,365.155297095422,89.40623948972674,95.58668202717485,3135
1...3671,2,135,165,time trialist,382.014826073375,191.007413036687,465,0,391.818766382008,95.9346413494991,102.56637691510693,330
1...3672,3,135,165,time trialist,382.014826073375,191.007413036687,765,0,379.49797480717,92.91796419595609,99.34116398254093,495
1...3673,4,135,165,time trialist,382.014826073375,191.007413036687,1065,0,374.618223379986,91.72318425377948,98.0637917199663,660
1...3674,5,135,165,time trialist,382.014826073375,191.007413036687,1365,0,372.439514932148,91.18973963223044,97.4934713294641,825
1...3675,6,135,165,time trialist,382.014826073375,191.007413036687,1665,0,371.415115125599,90.93892104855914,97.22531424847368,990
1...3676,7,135,165,time trialist,382.014826073375,191.007413036687,1965,0,370.921759784194,90.81812574267681,97.09616864790209,1155
1...3677,8,135,165,time trialist,382.014826073375,191.007413036687,2265,0,370.681413568662,90.75927831124906,97.03325323228786,1320
1...3678,9,135,165,time trialist,382.014826073375,191.007413036687,2565,0,370.563670014713,90.73044945824742,97.00243150864975,1485
1...3679,10,135,165,time trialist,382.014826073375,191.007413036687,2865,0,370.505830849442,90.71628786096747,96.98729095353949,1650
1...3680,11,135,165,time trialist,382.014826073375,191.007413036687,3165,0,370.477380434276,90.70932193536774,96.97984348992702,1815
1...3681,12,135,165,time trialist,382.014826073375,191.007413036687,3465,0,370.463376784473,90.70589321975557,96.97617775528867,1980
1...3682,13,135,165,time trialist,382.014826073375,191.007413036687,3765,0,370.456481778534,90.70420501597715,96.97437284996343,2145
1...3683,14,135,165,time trialist,382.014826073375,191.007413036687,4065,0,370.453086328429,90.70337365894173,96.9734840231763,2310
1...3684,15,135,165,time trialist,382.014826073375,191.007413036687,4365,0,370.45141410544,90.70296422446214,96.97304628545648,2475
1...3685,16,135,165,time trialist,382.014826073375,191.007413036687,4665,0,370.450590521568,90.70276257454091,96.97283069595163,2640
1...3686,17,135,165,time trialist,382.014826073375,191.007413036687,4965,0,370.45018489186,90.70266325836745,96.97272451428528,2805
1...3687,18,135,165,time trialist,382.014826073375,191.007413036687,5265,0,370.449985110137,90.70261434292597,96.97267221743463,2970
1...3688,2,150,165,time trialist,382.014826073375,191.007413036687,480,0,394.077323664047,96.48763651310611,103.15759933054409,330
1...3689,3,150,165,time trialist,382.014826073375,191.007413036687,795,0,382.806748973822,93.72809911092024,100.20730161407268,495
1...3690,4,150,165,time trialist,382.014826073375,191.007413036687,1110,0,378.559674943471,92.68822670345813,99.09554527885251,660
1...3691,5,150,165,time trialist,382.014826073375,191.007413036687,1425,0,376.774177996621,92.25105772656518,98.62815584132659,825
1...3692,6,150,165,time trialist,382.014826073375,191.007413036687,1740,0,375.989342274451,92.05889507386762,98.4227094375215,990
1...3693,7,150,165,time trialist,382.014826073375,191.007413036687,2055,0,375.637621442673,91.97277818834081,98.3306394947412,1155
1...3694,8,150,165,time trialist,382.014826073375,191.007413036687,2370,0,375.47863443805,91.93385110629066,98.28902147528966,1320
1...3695,9,150,165,time trialist,382.014826073375,191.007413036687,2685,0,375.406488207559,91.91618650382463,98.27013576050405,1485
1...3696,10,150,165,time trialist,382.014826073375,191.007413036687,3000,0,375.373691438598,91.90815639772035,98.26155055209783,1650
1...3697,11,150,165,time trialist,382.014826073375,191.007413036687,3315,0,375.358770496367,91.90450308816924,98.2576446978711,1815
1...3698,12,150,165,time trialist,382.014826073375,191.007413036687,3630,0,375.351979716964,91.90284040367732,98.25586707592045,1980
